Average Fitness 	  Best Individual
NaN	 720.8829260794666
NaN	 720.8829260794666
2709.800089150188	 720.8829260794666
720.8829260794665	 720.8829260794666
704.3873036317393	 555.9267016021938
720.8829260794665	 720.8829260794666
704.3873036317393	 555.9267016021938
620.7592424656985	 549.2432967115635
759.4399115197341	 549.2432967115635
716.0652203658784	 549.2432967115635
655.9314749409845	 549.2432967115635
725.3382453364745	 549.2432967115635
671.0516356538254	 549.2432967115635
621.3232270574804	 549.2432967115635
680.366304634526	 555.9267016021938
696.0589288478044	 549.2432967115635
706.5521215684064	 549.2432967115635
790.0384540592643	 555.9267016021938
711.5294113966813	 549.2432967115635
705.2284094287725	 549.2432967115635
600.7946242211174	 549.2432967115635
666.5202146593444	 549.2432967115635
620.7452757229471	 549.2432967115635
700.6383751958517	 549.2432967115635
661.7537117991424	 549.2432967115635
629.2408745373571	 549.2432967115635
635.6724162247322	 549.2432967115635
683.4744122590614	 549.2432967115635
662.0223540957383	 549.2432967115635
621.4136162120101	 549.2432967115635
744.9000058265183	 549.2432967115635
636.8583675256307	 549.2432967115635
632.6878639668568	 549.2432967115635
644.1680150391422	 549.2432967115635
713.7504270858415	 549.2432967115635
704.0618288243606	 549.2432967115635
700.4065742280357	 549.2432967115635
629.2408745373571	 549.2432967115635
781.458790436203	 549.2432967115635
732.272396885978	 549.2432967115635
749.7461980275547	 549.2432967115635
784.5535674568773	 555.9267016021938
684.6433464531763	 555.9267016021938
664.2371409000007	 555.9267016021938
631.2458960045462	 555.9267016021938
696.8619270822533	 555.9267016021938
594.6083888637647	 555.9267016021938
644.0952562069465	 555.9267016021938
664.2371409000007	 555.9267016021938
638.4048138408301	 555.9267016021938
