Average Fitness 	  Best Individual
NaN	 720.6660688977225
69898.49718449889	 720.6660688977225
729.8290534570446	 720.6660688977225
720.6660688977225	 720.6660688977225
697.7430624005781	 606.051036412
663.3585526548613	 606.051036412
695.6399494816235	 606.051036412
686.4811707422298	 606.051036412
647.3025286073928	 560.1058284230376
709.1170150189929	 606.051036412
651.5484682770398	 606.051036412
645.1994156884382	 560.1058284230376
652.0663981381142	 560.1058284230376
631.4158532917495	 560.1058284230376
707.8284451548332	 560.1058284230376
717.1868354844509	 560.1058284230376
786.075058580608	 560.1058284230376
722.8315369330803	 560.1058284230376
636.1797228224709	 560.1058284230376
687.1779003084685	 560.1058284230376
712.5923146855546	 560.1058284230376
636.3490715542961	 560.1058284230376
636.3490715542961	 560.1058284230376
637.451472226534	 560.1058284230376
585.5202428001237	 560.1058284230376
725.7880968723797	 560.1058284230376
776.6169256265521	 560.1058284230376
693.775791401881	 560.1058284230376
661.7634859313823	 560.1058284230376
763.4211434397268	 560.1058284230376
744.6046201560533	 560.1058284230376
668.3613770247948	 560.1058284230376
668.3613770247948	 560.1058284230376
693.775791401881	 560.1058284230376
700.3736824952936	 560.1058284230376
636.3490715542961	 560.1058284230376
693.775791401881	 560.1058284230376
687.1779003084685	 560.1058284230376
783.2148167199646	 560.1058284230376
693.775791401881	 560.1058284230376
807.8576090393507	 560.1058284230376
667.5897549670947	 560.1058284230376
687.1779003084685	 560.1058284230376
763.4211434397268	 560.1058284230376
802.0313400036382	 560.1058284230376
712.5923146855546	 560.1058284230376
738.0067290626408	 560.1058284230376
712.4184045308891	 558.3667268763829
652.1974900351512	 558.3667268763829
702.9528640491002	 558.3667268763829
