Average Fitness 	  Best Individual
NaN	 813.514017891669
NaN	 812.0248344591084
811.9901470134457	 803.0345124519467
143531.7558603642	 803.0377501816131
214888.75719659548	 797.4175874409852
72165.13038340915	 797.4175874409852
802.8089204719316	 797.4175874409852
9.309276744000052E7	 791.8691541482805
1.862560949487558E8	 791.8691541482805
72102.45980236119	 791.8691541482805
795.7808129944128	 791.8691541482805
1.0413159102072559E11	 791.8691539553844
72155.52693558563	 780.7560461559145
2.0102272607034992E17	 780.7560461559145
72151.63257934533	 780.7560461559145
1.5580616681242572E14	 780.7560461559145
785.7666266815925	 775.1918110211597
2.01022726070207168E17	 769.6974522875391
2.0102283020194016E17	 769.6974522875391
2.0102272607027856E17	 769.6974522875391
2.0102272607027856E17	 769.6974522875391
72140.83470196645	 769.6974522875391
1.0413166237216998E11	 769.6974522875391
780.8044297236987	 769.6974522875391
776.3541878576019	 769.6974522875391
4.3533045451883076E23	 769.641745302694
4.3533045451883076E23	 769.641745302694
194167.01478316364	 769.5871535039777
1.5255034113115417E11	 769.5871535039777
143509.14993171787	 769.5336771287272
366847.4043395417	 769.5336771287272
775.1169071688514	 769.4813164095017
4.202040862150205E11	 769.4813164095017
4.202039641979435E11	 769.4813164095017
2.1238076557228875E8	 769.4813164095017
1.108023815207602E25	 769.4813164095017
773.3859270215844	 769.4813164095017
4.2020396419236096E11	 769.4813164095017
773.9480462213007	 769.4813164095017
4.202042082453688E11	 769.4813164095017
1.1080238152075598E25	 769.4813164095017
1.1080238152075598E25	 769.4813164095017
244825.83927153214	 769.4813164095017
8.404080496367393E11	 769.4813164095017
1.1080238152075598E25	 769.4813164095017
777.2810721969511	 769.4813164095017
244819.15062344755	 769.4813164095017
4.202040862160786E11	 769.4813164095017
775.0588567912183	 769.4813164095017
1.1080238152075598E25	 769.4813164095017
