Average Fitness 	  Best Individual
NaN	 0.8105680674432334
NaN	 0.7831211593095976
Infinity	 0.7389121336288224
NaN	 0.728275236701405
1647.6179205484893	 0.7206781814496763
NaN	 0.7160152896663236
Infinity	 0.6731882406044437
6.283367688411749	 0.6604882299508933
2.4139313812236983E46	 0.6446459896646771
2.4139313812236983E46	 0.6411621688968753
3.0458606087905003E10	 0.6356256529944978
1158.7327276298656	 0.6339203126339017
5.164335119064335	 0.6318059235103763
5.50689526952872	 0.6318059235103763
6.76115577172053	 0.6318059235103763
10.679209263532378	 0.630650805909342
841.6930053000998	 0.630650805909342
6.968044790120757	 0.6297597387855612
8.298898948266126	 0.6297597387855612
7.085589377871919	 0.6283095244947254
6.658888503603959	 0.6283095244947254
7.470679833282018	 0.6250680392938066
8.160102753979336	 0.6250680392938066
2655172.5464322465	 0.624805751688738
7.511719648570368	 0.6233524375622196
8.569364691333089	 0.6233524375622196
8.985793210588085	 0.6233524375622196
1.1610747397207261E89	 0.6233524375622196
7.891060524041093	 0.6233524375622196
7.988469872481514	 0.6195092851454166
9.283259239607586	 0.6195092851454166
8.378035113440445	 0.6192950105365057
9.369189217251511	 0.6182888813873576
8.351419075703394	 0.6182888813873576
7.629275714640173	 0.6182888813873576
8.659270122432536	 0.6182888813873576
9.11537846902699	 0.6166768351839655
9.115483780618796	 0.6158903981307535
8.957916464428425	 0.6158903981307535
8.382443010771684	 0.6158903981307535
10.611324322050457	 0.6158903981307535
9.844459160423648	 0.6154893059880769
9.13455346056186	 0.6154893059880769
898.6594898922087	 0.6154893059880769
8.934490426527558	 0.6154893059880769
9.895261117400436	 0.6154893059880769
10.043202809028145	 0.6154893059880769
9.682702774132114	 0.6154893059880769
10.283988589520732	 0.6154893059880769
10.463628777003963	 0.6154893059880769
