Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,T-8,Accum_y-1
472,898,227,1309,527,902,781,90,1288,1391
472,898,225,1241,569,930,754,117,1271,1343
472,844,247,1272,535,947,772,117,1253,1240
472,715,356,1114,647,856,929,117,1157,1221
472,562,502,1096,519,1001,937,117,1123,1222
472,559,505,1069,545,1002,846,208,1058,1104
472,559,505,1039,574,1003,832,222,1021,1070
472,559,504,1034,568,993,854,222,1013,1056
472,536,527,1027,575,992,721,356,929,1020
472,536,527,1025,577,946,759,364,871,898
507,535,520,901,709,666,1039,364,870,881
517,535,515,904,711,549,1156,364,870,868
517,535,515,821,794,540,1165,353,881,871
517,535,515,784,782,589,848,666,787,851
563,537,480,819,778,551,834,678,779,863
586,537,480,819,745,525,820,748,769,868
573,552,479,541,1020,458,890,733,785,954
572,564,465,553,1022,455,893,733,760,1036
650,493,535,552,1024,455,893,733,750,1124
701,496,494,598,1024,455,893,733,748,1188
650,547,512,616,1024,439,909,733,745,1172
767,508,551,616,1024,439,909,733,745,1200
777,496,611,616,1024,439,909,733,745,1205
642,609,631,529,1123,439,909,733,474,1197
487,763,631,530,1123,439,885,757,415,1182
487,681,713,530,1123,439,851,791,385,1182
490,598,796,495,1158,439,851,791,366,1181
491,582,788,519,1143,454,851,791,312,1051
491,569,801,444,1203,469,849,793,157,1036
491,558,812,275,1372,469,849,793,157,1092
495,514,856,228,1419,465,853,791,159,999
541,472,898,227,1309,527,902,781,90,839
546,472,898,225,1241,569,930,754,117,907
592,472,844,247,1272,535,947,772,117,956
607,472,715,356,1114,647,856,929,117,985
870,472,562,502,1096,519,1001,937,117,987
925,472,559,505,1069,545,1002,846,208,952
980,472,559,505,1039,574,1003,832,222,952
1012,472,559,504,1034,568,993,854,222,1144
1212,472,536,527,1027,575,992,721,356,1147
1216,472,536,527,1025,577,946,759,364,1147
1181,507,535,520,901,709,666,1039,364,1147
1171,517,535,515,904,711,549,1156,364,1157
1171,517,535,515,821,794,540,1165,353,1154
1211,517,535,515,784,782,589,848,666,1141
1275,563,537,480,819,778,551,834,678,1128
1382,586,537,480,819,745,525,820,748,1123
1380,573,552,479,541,1020,458,890,733,1051
1419,572,564,465,553,1022,455,893,733,980
1435,650,493,535,552,1024,455,893,733,924
1402,701,496,494,598,1024,455,893,733,859
1469,650,547,512,616,1024,439,909,733,817
1491,767,508,551,616,1024,439,909,733,744
1457,777,496,611,616,1024,439,909,733,707
1448,642,609,631,529,1123,439,909,733,729
1448,487,763,631,530,1123,439,885,757,769
1448,487,681,713,530,1123,439,851,791,769
1445,490,598,796,495,1158,439,851,791,820
1444,491,582,788,519,1143,454,851,791,897
1444,491,569,801,444,1203,469,849,793,874
1469,491,558,812,275,1372,469,849,793,823
1479,495,514,856,228,1419,465,853,791,753
1433,541,472,898,227,1309,527,902,781,727
1428,546,472,898,225,1241,569,930,754,670
1382,592,472,844,247,1272,535,947,772,668
1367,607,472,715,356,1114,647,856,929,708
1105,870,472,562,502,1096,519,1001,937,758
1050,925,472,559,505,1069,545,1002,846,780
1091,980,472,559,505,1039,574,1003,832,851
1059,1012,472,559,504,1034,568,993,854,717
859,1212,472,536,527,1027,575,992,721,723
855,1216,472,536,527,1025,577,946,759,794
1089,1181,507,535,520,901,709,666,1039,819
1246,1171,517,535,515,904,711,549,1156,815
1349,1171,517,535,515,821,794,540,1165,923
1368,1211,517,535,515,784,782,589,848,1135
1260,1275,563,537,480,819,778,551,834,1167
1130,1382,586,537,480,819,745,525,820,1219
1130,1380,573,552,479,541,1020,458,890,1280
1080,1419,572,564,465,553,1022,455,893,1305
986,1435,650,493,535,552,1024,455,893,1272
960,1402,701,496,494,598,1024,455,893,1285
857,1469,650,547,512,616,1024,439,909,1404
718,1491,767,508,551,616,1024,439,909,1400
694,1457,777,496,611,616,1024,439,909,1400
693,1448,642,609,631,529,1123,439,909,1378
693,1448,487,763,631,530,1123,439,885,1338
693,1448,487,681,713,530,1123,439,851,1355
693,1445,490,598,796,495,1158,439,851,1322
693,1444,491,582,788,519,1143,454,851,1341
693,1444,491,569,801,444,1203,469,849,1375
668,1469,491,558,812,275,1372,469,849,1426
654,1479,495,514,856,228,1419,465,853,1424
654,1433,541,472,898,227,1309,527,902,1374
654,1428,546,472,898,225,1241,569,930,1441
654,1382,592,472,844,247,1272,535,947,1452
654,1367,607,472,715,356,1114,647,856,1384
653,1105,870,472,562,502,1096,519,1001,1331
653,1050,925,472,559,505,1069,545,1002,1309
585,1091,980,472,559,505,1039,574,1003,1336
646,1059,1012,472,559,504,1034,568,993,1330
706,859,1212,472,536,527,1027,575,992,1334
708,855,1216,472,536,527,1025,577,946,1263
530,1089,1181,507,535,520,901,709,666,1263
433,1246,1171,517,535,515,904,711,549,1267
330,1349,1171,517,535,515,821,794,540,1161
271,1368,1211,517,535,515,784,782,589,952
267,1260,1275,563,537,480,819,778,551,920
267,1130,1382,586,537,480,819,745,525,868
267,1130,1380,573,552,479,541,1020,458,1064
267,1080,1419,572,564,465,553,1022,455,1087
295,986,1435,650,493,535,552,1024,455,1117
328,960,1402,701,496,494,598,1024,455,1123
393,857,1469,650,547,512,616,1024,439,1057
405,718,1491,767,508,551,616,1024,439,1209
430,694,1457,777,496,611,616,1024,439,1209
465,693,1448,642,609,631,529,1123,439,1209
466,693,1448,487,763,631,530,1123,439,1288
498,693,1448,487,681,713,530,1123,439,1271
750,693,1445,490,598,796,495,1158,439,1253
809,693,1444,491,582,788,519,1143,454,1157
818,693,1444,491,569,801,444,1203,469,1123
818,668,1469,491,558,812,275,1372,469,1058
818,654,1479,495,514,856,228,1419,465,1021
818,654,1433,541,472,898,227,1309,527,1013
818,654,1428,546,472,898,225,1241,569,929
820,654,1382,592,472,844,247,1272,535,871
820,654,1367,607,472,715,356,1114,647,870
833,653,1105,870,472,562,502,1096,519,870
869,653,1050,925,472,559,505,1069,545,881
841,585,1091,980,472,559,505,1039,574,787
780,646,1059,1012,472,559,504,1034,568,779
720,706,859,1212,472,536,527,1027,575,769
827,708,855,1216,472,536,527,1025,577,785
771,530,1089,1181,507,535,520,901,709,760
711,433,1246,1171,517,535,515,904,711,750
711,330,1349,1171,517,535,515,821,794,748
727,271,1368,1211,517,535,515,784,782,745
739,267,1260,1275,563,537,480,819,778,745
745,267,1130,1382,586,537,480,819,745,745
756,267,1130,1380,573,552,479,541,1020,474
767,267,1080,1419,572,564,465,553,1022,415
739,295,986,1435,650,493,535,552,1024,385
711,328,960,1402,701,496,494,598,1024,366
646,393,857,1469,650,547,512,616,1024,312
634,405,718,1491,767,508,551,616,1024,157
609,430,694,1457,777,496,611,616,1024,157
574,465,693,1448,642,609,631,529,1123,159
573,466,693,1448,487,763,631,530,1123,90
559,498,693,1448,487,681,713,530,1123,117
382,750,693,1445,490,598,796,495,1158,117
334,809,693,1444,491,582,788,519,1143,117
461,818,693,1444,491,569,801,444,1203,117
461,818,668,1469,491,558,812,275,1372,208
465,818,654,1479,495,514,856,228,1419,222
488,818,654,1433,541,472,898,227,1309,222
504,818,654,1428,546,472,898,225,1241,356
517,820,654,1382,592,472,844,247,1272,364
523,820,654,1367,607,472,715,356,1114,364
510,833,653,1105,870,472,562,502,1096,364
474,869,653,1050,925,472,559,505,1069,353
476,841,585,1091,980,472,559,505,1039,666
476,780,646,1059,1012,472,559,504,1034,678
476,720,706,859,1212,472,536,527,1027,748
367,827,708,855,1216,472,536,527,1025,733
367,771,530,1089,1181,507,535,520,901,733
367,711,433,1246,1171,517,535,515,904,733
367,711,330,1349,1171,517,535,515,821,733
351,727,271,1368,1211,517,535,515,784,733
339,739,267,1260,1275,563,537,480,819,733
333,745,267,1130,1382,586,537,480,819,733
322,756,267,1130,1380,573,552,479,541,733
311,767,267,1080,1419,572,564,465,553,757
311,739,295,986,1435,650,493,535,552,791
330,711,328,960,1402,701,496,494,598,791
330,646,393,857,1469,650,547,512,616,791
330,634,405,718,1491,767,508,551,616,793
340,609,430,694,1457,777,496,611,616,793
408,574,465,693,1448,642,609,631,529,791
492,573,466,693,1448,487,763,631,530,781
474,559,498,693,1448,487,681,713,530,754
415,382,750,693,1445,490,598,796,495,772
406,334,809,693,1444,491,582,788,519,929
270,461,818,693,1444,491,569,801,444,937
270,461,818,668,1469,491,558,812,275,846
274,465,818,654,1479,495,514,856,228,832
465,488,818,654,1433,541,472,898,227,854
449,504,818,654,1428,546,472,898,225,721
436,517,820,654,1382,592,472,844,247,759
524,523,820,654,1367,607,472,715,356,1039
538,510,833,653,1105,870,472,562,502,1156
541,474,869,653,1050,925,472,559,505,1165
539,476,841,585,1091,980,472,559,505,848
561,476,780,646,1059,1012,472,559,504,834
561,476,720,706,859,1212,472,536,527,820
561,367,827,708,855,1216,472,536,527,890
561,367,771,530,1089,1181,507,535,520,893
561,367,711,433,1246,1171,517,535,515,893
561,367,711,330,1349,1171,517,535,515,893
564,351,727,271,1368,1211,517,535,515,909
569,339,739,267,1260,1275,563,537,480,909
571,333,745,267,1130,1382,586,537,480,909
571,322,756,267,1130,1380,573,552,479,909
571,311,767,267,1080,1419,572,564,465,885
571,311,739,295,986,1435,650,493,535,851
547,330,711,328,960,1402,701,496,494,851
557,330,646,393,857,1469,650,547,512,851
598,330,634,405,718,1491,767,508,551,849
605,340,609,430,694,1457,777,496,611,849
600,408,574,465,693,1448,642,609,631,853
555,492,573,466,693,1448,487,763,631,902
593,474,559,498,693,1448,487,681,713,930
577,415,382,750,693,1445,490,598,796,947
594,406,334,809,693,1444,491,582,788,856
594,270,461,818,693,1444,491,569,801,1001
596,270,461,818,668,1469,491,558,812,1002
622,274,465,818,654,1479,495,514,856,1003
466,465,488,818,654,1433,541,472,898,993
469,449,504,818,654,1428,546,472,898,992
467,436,517,820,654,1382,592,472,844,946
373,524,523,820,654,1367,607,472,715,666
359,538,510,833,653,1105,870,472,562,549
356,541,474,869,653,1050,925,472,559,540
356,539,476,841,585,1091,980,472,559,589
334,561,476,780,646,1059,1012,472,559,551
334,561,476,720,706,859,1212,472,536,525
363,561,367,827,708,855,1216,472,536,458
371,561,367,771,530,1089,1181,507,535,455
424,561,367,711,433,1246,1171,517,535,455
427,561,367,711,330,1349,1171,517,535,455
464,564,351,727,271,1368,1211,517,535,439
542,569,339,739,267,1260,1275,563,537,439
544,571,333,745,267,1130,1382,586,537,439
663,571,322,756,267,1130,1380,573,552,439
956,571,311,767,267,1080,1419,572,564,439
967,571,311,739,295,986,1435,650,493,439
1206,547,330,711,328,960,1402,701,496,439
1196,557,330,646,393,857,1469,650,547,454
1155,598,330,634,405,718,1491,767,508,469
1138,605,340,609,430,694,1457,777,496,469
1075,600,408,574,465,693,1448,642,609,465
1055,555,492,573,466,693,1448,487,763,527
1043,593,474,559,498,693,1448,487,681,569
1043,577,415,382,750,693,1445,490,598,535
1024,594,406,334,809,693,1444,491,582,647
1024,594,270,461,818,693,1444,491,569,519
1022,596,270,461,818,668,1469,491,558,545
989,622,274,465,818,654,1479,495,514,574
1126,466,465,488,818,654,1433,541,472,568
1123,469,449,504,818,654,1428,546,472,575
1123,467,436,517,820,654,1382,592,472,577
1123,373,524,523,820,654,1367,607,472,709
1123,359,538,510,833,653,1105,870,472,711
1123,356,541,474,869,653,1050,925,472,794
1123,356,539,476,841,585,1091,980,472,782
1123,334,561,476,780,646,1059,1012,472,778
1123,334,561,476,720,706,859,1212,472,745
1094,363,561,367,827,708,855,1216,472,1020
1086,371,561,367,771,530,1089,1181,507,1022
1033,424,561,367,711,433,1246,1171,517,1024
1144,427,561,367,711,330,1349,1171,517,1024
1112,464,564,351,727,271,1368,1211,517,1024
1029,542,569,339,739,267,1260,1275,563,1024
1060,544,571,333,745,267,1130,1382,586,1024
1025,663,571,322,756,267,1130,1380,573,1123
742,956,571,311,767,267,1080,1419,572,1123
731,967,571,311,739,295,986,1435,650,1123
492,1206,547,330,711,328,960,1402,701,1158
492,1196,557,330,646,393,857,1469,650,1143
492,1155,598,330,634,405,718,1491,767,1203
492,1138,605,340,609,430,694,1457,777,1372
493,1075,600,408,574,465,693,1448,642,1419
474,1055,555,492,573,466,693,1448,487,1309
502,1043,593,474,559,498,693,1448,487,1241
515,1043,577,415,382,750,693,1445,490,1272
515,1024,594,406,334,809,693,1444,491,1114
515,1024,594,270,461,818,693,1444,491,1096
515,1022,596,270,461,818,668,1469,491,1069
514,989,622,274,465,818,654,1479,495,1039
319,1126,466,465,488,818,654,1433,541,1034
337,1123,469,449,504,818,654,1428,546,1027
340,1123,467,436,517,820,654,1382,592,1025
340,1123,373,524,523,820,654,1367,607,901
370,1123,359,538,510,833,653,1105,870,904
496,1123,356,541,474,869,653,1050,925,821
550,1123,356,539,476,841,585,1091,980,784
581,1123,334,561,476,780,646,1059,1012,819
581,1123,334,561,476,720,706,859,1212,819
596,1094,363,561,367,827,708,855,1216,541
703,1086,371,561,367,771,530,1089,1181,553
950,1033,424,561,367,711,433,1246,1171,552
871,1144,427,561,367,711,330,1349,1171,598
905,1112,464,564,351,727,271,1368,1211,616
1257,1029,542,569,339,739,267,1260,1275,616
1400,1060,544,571,333,745,267,1130,1382,616
1421,1025,663,571,322,756,267,1130,1380,529
1411,742,956,571,311,767,267,1080,1419,530
1412,731,967,571,311,739,295,986,1435,530
1413,492,1206,547,330,711,328,960,1402,495
1416,492,1196,557,330,646,393,857,1469,519
1465,492,1155,598,330,634,405,718,1491,444
1651,492,1138,605,340,609,430,694,1457,275
1702,493,1075,600,408,574,465,693,1448,228
1720,474,1055,555,492,573,466,693,1448,227
1666,502,1043,593,474,559,498,693,1448,225
1716,515,1043,577,415,382,750,693,1445,247
1739,515,1024,594,406,334,809,693,1444,356
1857,515,1024,594,270,461,818,693,1444,502
1886,515,1022,596,270,461,818,668,1469,505
2073,514,989,622,274,465,818,654,1479,505
2089,319,1126,466,465,488,818,654,1433,504
2072,337,1123,469,449,504,818,654,1428,527
2111,340,1123,467,436,517,820,654,1382,527
2138,340,1123,373,524,523,820,654,1367,520
2154,370,1123,359,538,510,833,653,1105,515
2127,496,1123,356,541,474,869,653,1050,515
2080,550,1123,356,539,476,841,585,1091,515
2049,581,1123,334,561,476,780,646,1059,480
2049,581,1123,334,561,476,720,706,859,480
2034,596,1094,363,561,367,827,708,855,479
1984,703,1086,371,561,367,771,530,1089,465
1742,950,1033,424,561,367,711,433,1246,535
1731,871,1144,427,561,367,711,330,1349,494
1697,905,1112,464,564,351,727,271,1368,512
1406,1257,1029,542,569,339,739,267,1260,551
1228,1400,1060,544,571,333,745,267,1130,611
1123,1421,1025,663,571,322,756,267,1130,631
1132,1411,742,956,571,311,767,267,1080,631
1141,1412,731,967,571,311,739,295,986,713
1144,1413,492,1206,547,330,711,328,960,796
1209,1416,492,1196,557,330,646,393,857,788
1188,1465,492,1155,598,330,634,405,718,801
1005,1651,492,1138,605,340,609,430,694,812
953,1702,493,1075,600,408,574,465,693,856
935,1720,474,1055,555,492,573,466,693,898
935,1666,502,1043,593,474,559,498,693,898
872,1716,515,1043,577,415,382,750,693,844
849,1739,515,1024,594,406,334,809,693,715
731,1857,515,1024,594,270,461,818,693,562
702,1886,515,1022,596,270,461,818,668,559
515,2073,514,989,622,274,465,818,654,559
504,2089,319,1126,466,465,488,818,654,559
504,2072,337,1123,469,449,504,818,654,536
469,2111,340,1123,467,436,517,820,654,536
479,2138,340,1123,373,524,523,820,654,535
437,2154,370,1123,359,538,510,833,653,535
338,2127,496,1123,356,541,474,869,653,535
331,2080,550,1123,356,539,476,841,585,535
331,2049,581,1123,334,561,476,780,646,537
387,2049,581,1123,334,561,476,720,706,537
412,2034,596,1094,363,561,367,827,708,552
511,1984,703,1086,371,561,367,771,530,564
509,1742,950,1033,424,561,367,711,433,493
524,1731,871,1144,427,561,367,711,330,496
530,1697,905,1112,464,564,351,727,271,547
572,1406,1257,1029,542,569,339,739,267,508
619,1228,1400,1060,544,571,333,745,267,496
624,1123,1421,1025,663,571,322,756,267,609
758,1132,1411,742,956,571,311,767,267,763
841,1141,1412,731,967,571,311,739,295,681
875,1144,1413,492,1206,547,330,711,328,598
1048,1209,1416,492,1196,557,330,646,393,582
1354,1188,1465,492,1155,598,330,634,405,569
1398,1005,1651,492,1138,605,340,609,430,558
1532,953,1702,493,1075,600,408,574,465,514
1532,935,1720,474,1055,555,492,573,466,472
1532,935,1666,502,1043,593,474,559,498,472
1532,872,1716,515,1043,577,415,382,750,472
1532,849,1739,515,1024,594,406,334,809,472
1532,731,1857,515,1024,594,270,461,818,472
1532,702,1886,515,1022,596,270,461,818,472
1532,515,2073,514,989,622,274,465,818,472
1527,504,2089,319,1126,466,465,488,818,472
1528,504,2072,337,1123,469,449,504,818,472
1521,469,2111,340,1123,467,436,517,820,472
1493,479,2138,340,1123,373,524,523,820,507
1489,437,2154,370,1123,359,538,510,833,517
1489,338,2127,496,1123,356,541,474,869,517
1489,331,2080,550,1123,356,539,476,841,517
1517,331,2049,581,1123,334,561,476,780,563
1506,387,2049,581,1123,334,561,476,720,586
1500,412,2034,596,1094,363,561,367,827,573
1372,511,1984,703,1086,371,561,367,771,572
1371,509,1742,950,1033,424,561,367,711,650
1332,524,1731,871,1144,427,561,367,711,701
1318,530,1697,905,1112,464,564,351,727,650
1241,572,1406,1257,1029,542,569,339,739,767
1213,619,1228,1400,1060,544,571,333,745,777
1279,624,1123,1421,1025,663,571,322,756,642
1151,758,1132,1411,742,956,571,311,767,487
1058,841,1141,1412,731,967,571,311,739,487
1020,875,1144,1413,492,1206,547,330,711,490
782,1048,1209,1416,492,1196,557,330,646,491
550,1354,1188,1465,492,1155,598,330,634,491
564,1398,1005,1651,492,1138,605,340,609,491
437,1532,953,1702,493,1075,600,408,574,495
438,1532,935,1720,474,1055,555,492,573,541
438,1532,935,1666,502,1043,593,474,559,546
443,1532,872,1716,515,1043,577,415,382,592
445,1532,849,1739,515,1024,594,406,334,607
445,1532,731,1857,515,1024,594,270,461,870
445,1532,702,1886,515,1022,596,270,461,925
445,1532,515,2073,514,989,622,274,465,980
445,1527,504,2089,319,1126,466,465,488,1012
443,1528,504,2072,337,1123,469,449,504,1212
443,1521,469,2111,340,1123,467,436,517,1216
434,1493,479,2138,340,1123,373,524,523,1181
434,1489,437,2154,370,1123,359,538,510,1171
434,1489,338,2127,496,1123,356,541,474,1171
434,1489,331,2080,550,1123,356,539,476,1211
406,1517,331,2049,581,1123,334,561,476,1275
361,1506,387,2049,581,1123,334,561,476,1382
342,1500,412,2034,596,1094,363,561,367,1380
314,1372,511,1984,703,1086,371,561,367,1419
312,1371,509,1742,950,1033,424,561,367,1435
312,1332,524,1731,871,1144,427,561,367,1402
312,1318,530,1697,905,1112,464,564,351,1469
286,1241,572,1406,1257,1029,542,569,339,1491
267,1213,619,1228,1400,1060,544,571,333,1457
198,1279,624,1123,1421,1025,663,571,322,1448
324,1151,758,1132,1411,742,956,571,311,1448
366,1058,841,1141,1412,731,967,571,311,1448
367,1020,875,1144,1413,492,1206,547,330,1445
364,782,1048,1209,1416,492,1196,557,330,1444
262,550,1354,1188,1465,492,1155,598,330,1444
329,564,1398,1005,1651,492,1138,605,340,1469
322,437,1532,953,1702,493,1075,600,408,1479
321,438,1532,935,1720,474,1055,555,492,1433
321,438,1532,935,1666,502,1043,593,474,1428
316,443,1532,872,1716,515,1043,577,415,1382
317,445,1532,849,1739,515,1024,594,406,1367
317,445,1532,731,1857,515,1024,594,270,1105
317,445,1532,702,1886,515,1022,596,270,1050
317,445,1532,515,2073,514,989,622,274,1091
317,445,1527,504,2089,319,1126,466,465,1059
317,443,1528,504,2072,337,1123,469,449,859
317,443,1521,469,2111,340,1123,467,436,855
317,434,1493,479,2138,340,1123,373,524,1089
317,434,1489,437,2154,370,1123,359,538,1246
317,434,1489,338,2127,496,1123,356,541,1349
317,434,1489,331,2080,550,1123,356,539,1368
317,406,1517,331,2049,581,1123,334,561,1260
317,361,1506,387,2049,581,1123,334,561,1130
317,342,1500,412,2034,596,1094,363,561,1130
402,314,1372,511,1984,703,1086,371,561,1080
438,312,1371,509,1742,950,1033,424,561,986
438,312,1332,524,1731,871,1144,427,561,960
440,312,1318,530,1697,905,1112,464,564,857
440,286,1241,572,1406,1257,1029,542,569,718
471,267,1213,619,1228,1400,1060,544,571,694
469,198,1279,624,1123,1421,1025,663,571,693
422,324,1151,758,1132,1411,742,956,571,693
409,366,1058,841,1141,1412,731,967,571,693
409,367,1020,875,1144,1413,492,1206,547,693
409,364,782,1048,1209,1416,492,1196,557,693
410,262,550,1354,1188,1465,492,1155,598,693
282,329,564,1398,1005,1651,492,1138,605,668
282,322,437,1532,953,1702,493,1075,600,654
282,321,438,1532,935,1720,474,1055,555,654
282,321,438,1532,935,1666,502,1043,593,654
285,316,443,1532,872,1716,515,1043,577,654
282,317,445,1532,849,1739,515,1024,594,654
282,317,445,1532,731,1857,515,1024,594,653
282,317,445,1532,702,1886,515,1022,596,653
282,317,445,1532,515,2073,514,989,622,585
282,317,445,1527,504,2089,319,1126,466,646
282,317,443,1528,504,2072,337,1123,469,706
282,317,443,1521,469,2111,340,1123,467,708
282,317,434,1493,479,2138,340,1123,373,530
282,317,434,1489,437,2154,370,1123,359,433
282,317,434,1489,338,2127,496,1123,356,330
283,317,434,1489,331,2080,550,1123,356,271
284,317,406,1517,331,2049,581,1123,334,267
284,317,361,1506,387,2049,581,1123,334,267
284,317,342,1500,412,2034,596,1094,363,267
202,402,314,1372,511,1984,703,1086,371,267
287,438,312,1371,509,1742,950,1033,424,295
299,438,312,1332,524,1731,871,1144,427,328
326,440,312,1318,530,1697,905,1112,464,393
370,440,286,1241,572,1406,1257,1029,542,405
518,471,267,1213,619,1228,1400,1060,544,430
525,469,198,1279,624,1123,1421,1025,663,465
432,422,324,1151,758,1132,1411,742,956,466
403,409,366,1058,841,1141,1412,731,967,498
402,409,367,1020,875,1144,1413,492,1206,750
402,409,364,782,1048,1209,1416,492,1196,809
401,410,262,550,1354,1188,1465,492,1155,818
401,282,329,564,1398,1005,1651,492,1138,818
405,282,322,437,1532,953,1702,493,1075,818
413,282,321,438,1532,935,1720,474,1055,818
413,282,321,438,1532,935,1666,502,1043,818
410,285,316,443,1532,872,1716,515,1043,820
452,282,317,445,1532,849,1739,515,1024,820
464,282,317,445,1532,731,1857,515,1024,833
500,282,317,445,1532,702,1886,515,1022,869
500,282,317,445,1532,515,2073,514,989,841
506,282,317,445,1527,504,2089,319,1126,780
574,282,317,443,1528,504,2072,337,1123,720
821,282,317,443,1521,469,2111,340,1123,827
1091,282,317,434,1493,479,2138,340,1123,771
1091,282,317,434,1489,437,2154,370,1123,711
1121,282,317,434,1489,338,2127,496,1123,711
1158,283,317,434,1489,331,2080,550,1123,727
1157,284,317,406,1517,331,2049,581,1123,739
1247,284,317,361,1506,387,2049,581,1123,745
1247,284,317,342,1500,412,2034,596,1094,756
1244,202,402,314,1372,511,1984,703,1086,767
1123,287,438,312,1371,509,1742,950,1033,739
1111,299,438,312,1332,524,1731,871,1144,711
1179,326,440,312,1318,530,1697,905,1112,646
1135,370,440,286,1241,572,1406,1257,1029,634
956,518,471,267,1213,619,1228,1400,1060,609
949,525,469,198,1279,624,1123,1421,1025,574
984,432,422,324,1151,758,1132,1411,742,573
1005,403,409,366,1058,841,1141,1412,731,559
1022,402,409,367,1020,875,1144,1413,492,382
1046,402,409,364,782,1048,1209,1416,492,334
1046,401,410,262,550,1354,1188,1465,492,461
1046,401,282,329,564,1398,1005,1651,492,461
1131,405,282,322,437,1532,953,1702,493,465
1123,413,282,321,438,1532,935,1720,474,488
1161,413,282,321,438,1532,935,1666,502,504
1161,410,285,316,443,1532,872,1716,515,517
1120,452,282,317,445,1532,849,1739,515,523
1108,464,282,317,445,1532,731,1857,515,510
1240,500,282,317,445,1532,702,1886,515,474
1240,500,282,317,445,1532,515,2073,514,476
1234,506,282,317,445,1527,504,2089,319,476
1230,574,282,317,443,1528,504,2072,337,476
983,821,282,317,443,1521,469,2111,340,367
713,1091,282,317,434,1493,479,2138,340,367
713,1091,282,317,434,1489,437,2154,370,367
683,1121,282,317,434,1489,338,2127,496,367
645,1158,283,317,434,1489,331,2080,550,351
645,1157,284,317,406,1517,331,2049,581,339
555,1247,284,317,361,1506,387,2049,581,333
555,1247,284,317,342,1500,412,2034,596,322
555,1244,202,402,314,1372,511,1984,703,311
555,1123,287,438,312,1371,509,1742,950,311
555,1111,299,438,312,1332,524,1731,871,330
458,1179,326,440,312,1318,530,1697,905,330
484,1135,370,440,286,1241,572,1406,1257,330
523,956,518,471,267,1213,619,1228,1400,340
549,949,525,469,198,1279,624,1123,1421,408
537,984,432,422,324,1151,758,1132,1411,492
611,1005,403,409,366,1058,841,1141,1412,474
594,1022,402,409,367,1020,875,1144,1413,415
570,1046,402,409,364,782,1048,1209,1416,406
570,1046,401,410,262,550,1354,1188,1465,270
570,1046,401,282,329,564,1398,1005,1651,270
481,1131,405,282,322,437,1532,953,1702,274
481,1123,413,282,321,438,1532,935,1720,465
443,1161,413,282,321,438,1532,935,1666,449
443,1161,410,285,316,443,1532,872,1716,436
442,1120,452,282,317,445,1532,849,1739,524
442,1108,464,282,317,445,1532,731,1857,538
274,1240,500,282,317,445,1532,702,1886,541
281,1240,500,282,317,445,1532,515,2073,539
281,1234,506,282,317,445,1527,504,2089,561
217,1230,574,282,317,443,1528,504,2072,561
217,983,821,282,317,443,1521,469,2111,561
232,713,1091,282,317,434,1493,479,2138,561
392,713,1091,282,317,434,1489,437,2154,561
392,683,1121,282,317,434,1489,338,2127,561
392,645,1158,283,317,434,1489,331,2080,564
396,645,1157,284,317,406,1517,331,2049,569
398,555,1247,284,317,361,1506,387,2049,571
471,555,1247,284,317,342,1500,412,2034,571
493,555,1244,202,402,314,1372,511,1984,571
493,555,1123,287,438,312,1371,509,1742,571
493,555,1111,299,438,312,1332,524,1731,547
532,458,1179,326,440,312,1318,530,1697,557
506,484,1135,370,440,286,1241,572,1406,598
467,523,956,518,471,267,1213,619,1228,605
441,549,949,525,469,198,1279,624,1123,600
417,537,984,432,422,324,1151,758,1132,555
322,611,1005,403,409,366,1058,841,1141,593
322,594,1022,402,409,367,1020,875,1144,577
322,570,1046,402,409,364,782,1048,1209,594
322,570,1046,401,410,262,550,1354,1188,594
322,570,1046,401,282,329,564,1398,1005,596
322,481,1131,405,282,322,437,1532,953,622
322,481,1123,413,282,321,438,1532,935,466
322,443,1161,413,282,321,438,1532,935,469
322,443,1161,410,285,316,443,1532,872,467
322,442,1120,452,282,317,445,1532,849,373
322,442,1108,464,282,317,445,1532,731,359
322,274,1240,500,282,317,445,1532,702,356
315,281,1240,500,282,317,445,1532,515,356
494,281,1234,506,282,317,445,1527,504,334
623,217,1230,574,282,317,443,1528,504,334
623,217,983,821,282,317,443,1521,469,363
608,232,713,1091,282,317,434,1493,479,371
448,392,713,1091,282,317,434,1489,437,424
448,392,683,1121,282,317,434,1489,338,427
448,392,645,1158,283,317,434,1489,331,464
444,396,645,1157,284,317,406,1517,331,542
442,398,555,1247,284,317,361,1506,387,544
369,471,555,1247,284,317,342,1500,412,663
347,493,555,1244,202,402,314,1372,511,956
356,493,555,1123,287,438,312,1371,509,967
506,493,555,1111,299,438,312,1332,524,1206
473,532,458,1179,326,440,312,1318,530,1196
473,506,484,1135,370,440,286,1241,572,1155
473,467,523,956,518,471,267,1213,619,1138
473,441,549,949,525,469,198,1279,624,1075
473,417,537,984,432,422,324,1151,758,1055
473,322,611,1005,403,409,366,1058,841,1043
473,322,594,1022,402,409,367,1020,875,1043
482,322,570,1046,402,409,364,782,1048,1024
629,322,570,1046,401,410,262,550,1354,1024
629,322,570,1046,401,282,329,564,1398,1022
629,322,481,1131,405,282,322,437,1532,989
658,322,481,1123,413,282,321,438,1532,1126
