Accum_y-0,T-1,T-2,T-3,T-4,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6
274,465,818,654,1479,832,1176,980,314,2003,419
465,488,818,654,1433,854,1208,980,339,2003,426
449,504,818,654,1428,721,1211,980,356,2003,426
436,517,820,654,1382,759,1219,1190,360,1868,426
524,523,820,654,1367,1039,1328,1177,424,1868,426
538,510,833,653,1105,1156,1364,809,421,1766,426
541,474,869,653,1050,1165,1402,824,391,1727,426
539,476,841,585,1091,848,1415,824,454,1727,426
561,476,780,646,1059,834,1415,824,543,1821,426
561,476,720,706,859,820,1415,824,540,1628,426
561,367,827,708,855,890,1415,824,539,1679,426
561,367,771,530,1089,893,1415,824,539,1701,426
561,367,711,433,1246,893,1415,826,539,1659,331
561,367,711,330,1349,893,1412,792,539,1578,324
564,351,727,271,1368,909,1562,792,552,1496,363
569,339,739,267,1260,909,1588,792,552,1283,364
571,333,745,267,1130,909,1596,792,552,1189,359
571,322,756,267,1130,909,1758,792,544,1099,359
571,311,767,267,1080,885,1816,674,544,959,359
571,311,739,295,986,851,1837,580,526,863,359
547,330,711,328,960,851,1971,579,587,863,364
557,330,646,393,857,851,1971,554,587,848,351
598,330,634,405,718,849,1971,494,549,866,342
605,340,609,430,694,849,1934,494,560,866,321
600,408,574,465,693,853,1703,494,603,870,247
555,492,573,466,693,902,1703,510,604,801,232
593,474,559,498,693,930,1461,523,605,546,187
577,415,382,750,693,947,1434,561,605,543,116
594,406,334,809,693,856,1425,354,605,538,131
594,270,461,818,693,1001,1209,323,545,529,129
596,270,461,818,668,1002,1205,332,544,529,129
622,274,465,818,654,1003,949,392,531,529,105
466,465,488,818,654,993,910,400,498,529,220
469,449,504,818,654,992,898,400,481,529,258
467,436,517,820,654,946,890,190,461,524,363
373,524,523,820,654,666,781,190,365,524,438
359,538,510,833,653,549,745,265,364,419,438
356,541,474,869,653,540,707,254,342,419,438
356,539,476,841,585,589,694,326,255,419,438
334,561,476,780,646,551,694,326,151,292,438
334,561,476,720,706,525,807,384,150,288,438
363,561,367,827,708,458,967,384,150,237,438
371,561,367,771,530,455,1123,384,150,206,559
424,561,367,711,433,455,1123,373,228,206,606
427,561,367,711,330,455,1123,373,258,206,607
464,564,351,727,271,439,973,373,246,207,568
542,569,339,739,267,439,941,373,326,190,622
544,571,333,745,267,439,924,406,326,178,622
663,571,322,756,267,439,820,730,326,236,660
956,571,311,767,267,439,774,731,326,263,763
967,571,311,739,295,439,754,731,326,401,804
1206,547,330,711,328,439,620,731,263,416,846
1196,557,330,646,393,454,620,731,263,473,900
1155,598,330,634,405,469,620,731,263,416,902
1138,605,340,609,430,469,678,731,236,656,902
1075,600,408,574,465,465,793,731,376,584,902
1055,555,492,573,466,527,794,715,486,583,902
1043,593,474,559,498,569,799,702,491,583,902
1043,577,415,382,750,535,799,664,534,583,902
1024,594,406,334,809,647,987,660,534,583,870
1024,594,270,461,818,519,982,645,598,586,860
1022,596,270,461,818,545,953,635,603,586,860
989,622,274,465,818,574,953,575,626,586,860
1126,466,465,488,818,568,953,567,654,586,738
1123,469,449,504,818,575,953,567,655,586,700
1123,467,436,517,820,577,963,567,1015,651,678
1123,373,524,523,820,709,963,567,1042,679,614
1123,359,538,510,833,711,963,492,1138,679,624
1123,356,541,474,869,794,966,567,1149,679,624
1123,356,539,476,841,782,1150,495,1164,679,624
1123,334,561,476,780,778,1162,546,1164,678,624
1123,334,561,476,720,745,1050,488,1164,657,624
1094,363,561,367,827,1020,917,489,1164,657,624
1086,371,561,367,771,1022,800,532,1164,657,569
1033,424,561,367,711,1024,800,579,1086,657,526
1144,427,561,367,711,1024,802,621,1056,657,525
1112,464,564,351,727,1024,802,647,1055,656,521
1029,542,569,339,739,1024,805,648,975,656,466
1060,544,571,333,745,1024,805,630,975,656,466
1025,663,571,322,756,1123,723,368,991,598,428
742,956,571,311,767,1123,713,380,1045,570,484
731,967,571,311,739,1123,910,411,1107,432,443
492,1206,547,330,711,1158,912,554,1109,417,395
492,1196,557,330,646,1143,1092,688,1140,347,341
492,1155,598,330,634,1203,1102,705,1140,346,801
492,1138,605,340,609,1372,1062,813,1200,96,801
493,1075,600,408,574,1419,947,838,1041,96,801
474,1055,555,492,573,1309,946,898,930,96,823
502,1043,593,474,559,1241,993,899,924,96,838
515,1043,577,415,382,1272,993,899,968,96,838
515,1024,594,406,334,1114,805,899,968,276,838
515,1024,594,270,461,1096,979,933,918,355,838
515,1022,596,270,461,1069,1110,946,913,372,838
514,989,622,274,465,1039,1216,948,958,443,838
319,1126,466,465,488,1034,1221,952,976,558,838
337,1123,469,449,504,1027,1221,952,981,646,838
340,1123,467,436,517,1025,1211,952,621,601,755
340,1123,373,524,523,901,1211,952,665,597,744
370,1123,359,538,510,904,1259,952,573,684,743
496,1123,356,541,474,821,1263,873,562,689,763
550,1123,356,539,476,784,1079,873,578,689,807
581,1123,334,561,476,819,1160,822,594,689,810
581,1123,334,561,476,819,1174,822,594,689,834
596,1094,363,561,367,541,1147,834,594,689,926
703,1086,371,561,367,553,1108,791,595,689,884
950,1033,424,561,367,552,1108,829,651,689,880
871,1144,427,561,367,598,1137,796,873,689,880
905,1112,464,564,351,616,1137,936,1187,689,874
1257,1029,542,569,339,616,1147,944,1353,689,874
1400,1060,544,571,333,616,1147,929,1417,689,876
1421,1025,663,571,322,529,1133,867,1445,689,884
1411,742,956,571,311,530,1138,854,1765,689,744
1412,731,967,571,311,530,941,823,1795,689,816
1413,492,1206,547,330,495,1098,748,1853,689,816
1416,492,1196,557,330,519,952,618,2031,689,831
1465,492,1155,598,330,444,1081,613,2130,689,398
1651,492,1138,605,340,275,1073,720,2088,689,402
1702,493,1075,600,408,228,1128,696,2086,689,403
1720,474,1055,555,492,227,1134,636,2089,718,502
1666,502,1043,593,474,225,1205,663,2089,822,569
1716,515,1043,577,415,247,1292,667,2008,1028,637
1739,515,1024,594,406,356,1391,667,2008,849,671
1857,515,1024,594,270,502,1271,636,2038,779,706
1886,515,1022,596,270,505,1161,657,2069,899,706
2073,514,989,622,274,505,1055,677,2017,844,713
2089,319,1126,466,465,504,1050,691,1971,750,967
2072,337,1123,469,449,527,1195,691,1965,735,1073
2111,340,1123,467,436,527,1247,691,1966,717,1124
2138,340,1123,373,524,520,1252,693,1940,693,1124
2154,370,1123,359,538,515,1231,693,1956,611,1115
2127,496,1123,356,541,515,1226,698,1986,615,1095
2080,550,1123,356,539,515,1235,700,1955,615,1051
2049,581,1123,334,561,480,1142,700,1939,615,1176
2049,581,1123,334,561,480,1159,705,1940,630,1176
2034,596,1094,363,561,479,1172,696,1940,673,1194
1984,703,1086,371,561,465,1242,696,1939,675,1170
1742,950,1033,424,561,535,1354,614,1883,675,1170
1731,871,1144,427,561,494,1467,614,1661,675,1180
1697,905,1112,464,564,512,1467,470,1347,675,1188
1406,1257,1029,542,569,551,1550,469,1181,675,1291
1228,1400,1060,544,571,611,1616,469,1182,675,1291
1123,1421,1025,663,571,631,1650,481,1139,694,1283
1132,1411,742,956,571,631,1643,481,765,743,1264
1141,1412,731,967,571,713,1642,481,683,847,1259
1144,1413,492,1206,547,796,1483,413,624,877,1266
1209,1416,492,1196,557,788,1503,415,415,878,1254
1188,1465,492,1155,598,801,1409,414,316,977,1246
1005,1651,492,1138,605,812,1355,221,296,982,1303
953,1702,493,1075,600,856,1303,226,274,982,1349
935,1720,474,1055,555,898,1297,226,293,953,1252
935,1666,502,1043,593,898,1228,200,293,849,1170
872,1716,515,1043,577,844,1244,246,291,645,1102
849,1739,515,1024,594,715,1164,259,291,644,1068
731,1857,515,1024,594,562,1110,312,281,641,1033
702,1886,515,1022,596,559,1242,291,255,571,1033
515,2073,514,989,622,559,1276,420,279,686,1026
504,2089,319,1126,466,559,1290,695,330,714,772
504,2072,337,1123,469,536,1181,816,343,642,719
469,2111,340,1123,467,536,1251,847,355,644,668
479,2138,340,1123,373,535,1263,850,311,644,668
437,2154,370,1123,359,535,1249,850,295,639,668
338,2127,496,1123,356,535,1247,864,265,753,723
331,2080,550,1123,356,535,1271,980,290,806,729
331,2049,581,1123,334,537,1272,1141,382,833,613
387,2049,581,1123,334,537,1240,1136,384,915,657
412,2034,596,1094,363,552,1227,1132,384,990,549
511,1984,703,1086,371,564,1157,1132,385,988,561
509,1742,950,1033,424,493,1046,1139,385,990,665
524,1731,871,1144,427,496,903,1158,390,1051,655
530,1697,905,1112,464,547,962,1317,393,1148,647
572,1406,1257,1029,542,508,918,1478,482,1192,544
619,1228,1400,1060,544,496,884,1559,516,1200,542
624,1123,1421,1025,663,609,854,1617,523,1182,542
758,1132,1411,742,956,763,869,1620,523,1162,548
841,1141,1412,731,967,681,869,1625,513,1058,517
875,1144,1413,492,1206,598,870,1632,512,1041,512
1048,1209,1416,492,1196,582,946,1633,512,1049,509
1354,1188,1465,492,1155,569,939,1622,543,1091,488
1398,1005,1651,492,1138,558,948,1600,590,1168,457
1532,953,1702,493,1075,514,1147,1671,633,1240,410
1532,935,1720,474,1055,472,1391,1671,611,1339,403
1532,935,1666,502,1043,472,1343,1691,611,1360,403
1532,872,1716,515,1043,472,1240,1641,628,1391,403
1532,849,1739,515,1024,472,1221,1668,665,1391,403
1532,731,1857,515,1024,472,1222,1615,680,1382,403
1532,702,1886,515,1022,472,1104,1602,675,1315,403
1532,515,2073,514,989,472,1070,1451,635,1184,403
1527,504,2089,319,1126,472,1056,1158,589,1135,403
1528,504,2072,337,1123,472,1020,1037,582,1141,350
1521,469,2111,340,1123,472,898,1006,588,1142,350
1493,479,2138,340,1123,507,881,1001,592,1169,350
1489,437,2154,370,1123,517,868,1001,590,1242,350
1489,338,2127,496,1123,517,871,982,607,1123,295
1489,331,2080,550,1123,517,851,865,582,1160,315
1517,331,2049,581,1123,563,863,705,490,1229,389
1506,387,2049,581,1123,586,868,705,487,1139,321
1500,412,2034,596,1094,573,954,719,487,1021,319
1372,511,1984,703,1086,572,1036,727,486,1021,346
1371,509,1742,950,1033,650,1124,719,486,1019,244
1332,524,1731,871,1144,701,1188,691,486,962,248
1318,530,1697,905,1112,650,1172,510,530,867,248
1241,572,1406,1257,1029,767,1200,341,526,823,250
1213,619,1228,1400,1060,777,1205,260,473,815,253
1279,624,1123,1421,1025,642,1197,199,536,814,253
1151,758,1132,1411,742,487,1182,284,536,785,247
1058,841,1141,1412,731,487,1182,293,536,785,211
1020,875,1144,1413,492,490,1181,286,536,772,209
782,1048,1209,1416,492,491,1051,279,536,763,209
550,1354,1188,1465,492,491,1036,295,505,622,209
564,1398,1005,1651,492,491,1092,295,458,540,179
437,1532,953,1702,493,495,999,219,438,468,185
438,1532,935,1720,474,541,839,219,468,369,228
438,1532,935,1666,502,546,907,220,519,348,228
443,1532,872,1716,515,592,956,248,549,320,228
445,1532,849,1739,515,607,985,301,514,320,228
445,1532,731,1857,515,870,987,302,466,320,228
445,1532,702,1886,515,925,952,389,466,320,246
445,1532,515,2073,514,980,952,389,467,320,259
445,1527,504,2089,319,1012,1144,411,462,320,380
443,1528,504,2072,337,1212,1147,433,456,313,538
443,1521,469,2111,340,1216,1147,443,437,308,627
434,1493,479,2138,340,1181,1147,511,434,281,636
434,1489,437,2154,370,1171,1157,582,439,208,636
434,1489,338,2127,496,1171,1154,584,426,204,643
434,1489,331,2080,550,1211,1141,700,457,114,790
406,1517,331,2049,581,1275,1128,710,511,18,709
361,1506,387,2049,581,1382,1123,710,581,11,717
342,1500,412,2034,596,1380,1051,696,640,20,731
314,1372,511,1984,703,1419,980,688,720,44,692
312,1371,509,1742,950,1435,924,686,733,44,703
312,1332,524,1731,871,1402,859,726,743,40,847
312,1318,530,1697,905,1469,817,754,696,38,1129
286,1241,572,1406,1257,1491,744,754,611,38,1244
267,1213,619,1228,1400,1457,707,754,565,38,1244
198,1279,624,1123,1421,1448,729,844,494,59,1244
324,1151,758,1132,1411,1448,769,807,546,60,1245
366,1058,841,1141,1412,1448,769,794,604,61,1245
367,1020,875,1144,1413,1445,820,934,683,80,1299
364,782,1048,1209,1416,1444,897,937,744,281,1321
262,550,1354,1188,1465,1444,874,921,761,322,1334
329,564,1398,1005,1651,1469,823,921,761,364,1334
322,437,1532,953,1702,1479,753,920,745,496,1328
321,438,1532,935,1720,1433,727,938,744,625,1268
321,438,1532,935,1666,1428,670,916,707,625,1268
316,443,1532,872,1716,1382,668,890,694,620,1268
317,445,1532,849,1739,1367,708,797,692,625,1268
317,445,1532,731,1857,1105,758,793,691,626,1268
317,445,1532,702,1886,1050,780,706,691,628,1250
317,445,1532,515,2073,1091,851,728,690,629,1253
317,445,1527,504,2089,1059,717,706,690,631,1133
317,443,1528,504,2072,859,723,684,690,631,975
317,443,1521,469,2111,855,794,675,690,631,886
317,434,1493,479,2138,1089,819,610,710,631,882
317,434,1489,437,2154,1246,815,539,710,631,925
317,434,1489,338,2127,1349,923,537,708,632,926
317,434,1489,331,2080,1368,1135,420,705,635,753
317,406,1517,331,2049,1260,1167,409,692,635,748
317,361,1506,387,2049,1130,1219,410,648,655,759
317,342,1500,412,2034,1130,1280,485,589,646,745
402,314,1372,511,1984,1080,1305,563,525,622,757
438,312,1371,509,1742,986,1272,572,539,627,744
438,312,1332,524,1731,960,1285,555,543,629,596
440,312,1318,530,1697,857,1404,527,636,629,347
440,286,1241,572,1406,718,1400,655,636,629,232
471,267,1213,619,1228,694,1400,719,636,629,229
469,198,1279,624,1123,693,1378,645,636,608,229
422,324,1151,758,1132,693,1338,598,584,607,228
409,366,1058,841,1141,693,1355,597,533,650,228
409,367,1020,875,1144,693,1322,493,473,895,177
409,364,782,1048,1209,693,1341,503,413,809,158
410,262,550,1354,1188,693,1375,525,396,800,155
282,329,564,1398,1005,668,1426,525,402,892,174
282,322,437,1532,953,654,1424,525,462,856,174
282,321,438,1532,935,654,1374,507,433,729,174
282,321,438,1532,935,654,1441,506,419,782,174
285,316,443,1532,872,654,1452,504,381,813,174
282,317,445,1532,849,654,1384,565,395,813,174
282,317,445,1532,731,653,1331,595,511,815,174
282,317,445,1532,702,653,1309,651,555,813,174
282,317,445,1532,515,585,1336,673,774,815,159
282,317,445,1527,504,646,1330,710,787,926,158
282,317,443,1528,504,706,1334,780,787,927,158
282,317,443,1521,469,708,1263,781,787,975,158
282,317,434,1493,479,530,1263,778,767,1042,153
282,317,434,1489,437,433,1267,781,762,1042,110
282,317,434,1489,338,330,1161,781,784,1119,102
283,317,434,1489,331,271,952,782,789,1123,102
284,317,406,1517,331,267,920,782,773,1123,102
284,317,361,1506,387,267,868,860,773,1103,83
284,317,342,1500,412,267,1064,785,773,1105,83
202,402,314,1372,511,267,1087,707,757,1114,98
287,438,312,1371,509,295,1117,698,731,1245,195
299,438,312,1332,524,328,1123,675,712,1385,242
326,440,312,1318,530,393,1057,675,619,1423,220
370,440,286,1241,572,405,1209,561,619,1423,229
518,471,267,1213,619,430,1209,497,619,1423,229
525,469,198,1279,624,465,1209,472,685,1450,229
432,422,324,1151,758,466,1288,468,685,1519,229
403,409,366,1058,841,498,1271,518,678,1475,229
402,409,367,1020,875,750,1253,482,661,1211,227
402,409,364,782,1048,809,1157,506,663,1097,427
401,410,262,550,1354,818,1123,542,668,1069,517
401,282,329,564,1398,818,1058,546,693,937,516
405,282,322,437,1532,818,1021,551,626,841,517
413,282,321,438,1532,818,1013,551,626,839,587
413,282,321,438,1532,818,929,551,675,786,617
410,285,316,443,1532,820,871,554,681,755,638
452,282,317,445,1532,820,870,579,673,750,653
464,282,317,445,1532,833,870,550,595,747,653
500,282,317,445,1532,869,881,494,551,747,653
500,282,317,445,1532,841,787,450,332,744,678
506,282,317,445,1527,780,779,438,319,631,710
574,282,317,443,1528,720,769,389,327,630,710
821,282,317,443,1521,827,785,409,368,582,849
1091,282,317,434,1493,771,760,473,369,515,851
1091,282,317,434,1489,711,750,470,367,515,927
1121,282,317,434,1489,711,748,591,343,437,1054
1158,283,317,434,1489,727,745,594,311,430,1054
1157,284,317,406,1517,739,745,594,286,430,1054
1247,284,317,361,1506,745,745,523,260,430,1054
1247,284,317,342,1500,756,474,557,260,448,1054
1244,202,402,314,1372,767,415,590,260,454,1027
1123,287,438,312,1371,739,385,591,259,369,930
1111,299,438,312,1332,711,366,607,293,460,883
1179,326,440,312,1318,646,312,624,293,430,872
1135,370,440,286,1241,634,157,756,316,431,861
956,518,471,267,1213,609,157,756,316,553,861
949,525,469,198,1279,574,159,756,250,526,861
984,432,422,324,1151,573,90,756,285,513,861
1005,403,409,366,1058,559,117,769,396,513,861
1022,402,409,367,1020,382,117,809,443,513,860
1046,402,409,364,782,334,117,997,487,512,657
1046,401,410,262,550,461,117,940,488,512,557
1046,401,282,329,564,461,208,936,517,620,731
1131,405,282,322,437,465,222,931,540,620,866
1123,413,282,321,438,488,222,938,540,628,796
1161,413,282,321,438,504,356,947,491,628,766
1161,410,285,316,443,517,364,944,485,644,885
1120,452,282,317,445,523,364,858,492,676,870
1108,464,282,317,445,510,364,857,822,680,1077
1240,500,282,317,445,474,353,857,822,732,1116
1240,500,282,317,445,476,666,857,822,756,1090
1234,506,282,317,445,476,678,832,822,771,1092
1230,574,282,317,443,476,748,811,814,775,1310
983,821,282,317,443,367,733,789,773,776,1171
713,1091,282,317,434,367,733,725,770,776,1178
713,1091,282,317,434,367,733,725,779,776,1144
683,1121,282,317,434,367,733,607,813,776,1098
645,1158,283,317,434,351,733,603,812,776,1180
645,1157,284,317,406,339,733,609,812,776,1410
555,1247,284,317,361,333,733,610,812,776,1516
555,1247,284,317,342,322,733,618,812,764,1606
555,1244,202,402,314,311,757,585,930,749,1747
555,1123,287,438,312,311,791,584,1024,716,1843
555,1111,299,438,312,330,791,568,991,485,1843
458,1179,326,440,312,330,791,551,1016,477,1871
484,1135,370,440,286,330,793,405,1053,514,1911
523,956,518,471,267,340,793,486,1053,410,1921
549,949,525,469,198,408,791,717,1053,410,1989
537,984,432,422,324,492,781,717,1018,354,2059
611,1005,403,409,366,474,754,896,907,354,2314
594,1022,402,409,367,415,772,883,858,354,2317
570,1046,402,409,364,406,929,667,1022,354,2322
570,1046,401,410,262,270,937,887,1062,410,2331
570,1046,401,282,329,270,846,920,1003,301,2139
481,1131,405,282,322,274,832,1176,980,314,2003
481,1123,413,282,321,465,854,1208,980,339,2003
443,1161,413,282,321,449,721,1211,980,356,2003
443,1161,410,285,316,436,759,1219,1190,360,1868
442,1120,452,282,317,524,1039,1328,1177,424,1868
442,1108,464,282,317,538,1156,1364,809,421,1766
274,1240,500,282,317,541,1165,1402,824,391,1727
281,1240,500,282,317,539,848,1415,824,454,1727
281,1234,506,282,317,561,834,1415,824,543,1821
217,1230,574,282,317,561,820,1415,824,540,1628
217,983,821,282,317,561,890,1415,824,539,1679
232,713,1091,282,317,561,893,1415,824,539,1701
392,713,1091,282,317,561,893,1415,826,539,1659
392,683,1121,282,317,561,893,1412,792,539,1578
392,645,1158,283,317,564,909,1562,792,552,1496
396,645,1157,284,317,569,909,1588,792,552,1283
398,555,1247,284,317,571,909,1596,792,552,1189
471,555,1247,284,317,571,909,1758,792,544,1099
493,555,1244,202,402,571,885,1816,674,544,959
493,555,1123,287,438,571,851,1837,580,526,863
493,555,1111,299,438,547,851,1971,579,587,863
532,458,1179,326,440,557,851,1971,554,587,848
506,484,1135,370,440,598,849,1971,494,549,866
467,523,956,518,471,605,849,1934,494,560,866
441,549,949,525,469,600,853,1703,494,603,870
417,537,984,432,422,555,902,1703,510,604,801
322,611,1005,403,409,593,930,1461,523,605,546
322,594,1022,402,409,577,947,1434,561,605,543
322,570,1046,402,409,594,856,1425,354,605,538
322,570,1046,401,410,594,1001,1209,323,545,529
322,570,1046,401,282,596,1002,1205,332,544,529
322,481,1131,405,282,622,1003,949,392,531,529
322,481,1123,413,282,466,993,910,400,498,529
322,443,1161,413,282,469,992,898,400,481,529
322,443,1161,410,285,467,946,890,190,461,524
322,442,1120,452,282,373,666,781,190,365,524
322,442,1108,464,282,359,549,745,265,364,419
322,274,1240,500,282,356,540,707,254,342,419
315,281,1240,500,282,356,589,694,326,255,419
494,281,1234,506,282,334,551,694,326,151,292
623,217,1230,574,282,334,525,807,384,150,288
623,217,983,821,282,363,458,967,384,150,237
