Average Fitness 	  Best Individual
NaN	 628.1178323464887
5.272212797373261E7	 628.1178323464887
772.5890521341187	 628.1178323464887
896.6113453272619	 541.0889700255806
743.6803840204168	 541.1016490192006
726.191351659278	 541.1016490192006
700.1760874239235	 541.1016490192006
763.0474152120171	 541.1016490192006
594.6639885262123	 541.1016490192006
789.7958344053671	 541.1016490192006
758.9419371370079	 541.1016490192006
736.2797001397536	 541.1016490192006
763.0377672725605	 541.1016490192006
789.2378294245118	 541.0765196817413
701.4849864084497	 541.0765196817413
675.1915503809652	 541.0765196817413
595.3379124850112	 541.0765196817413
594.5991450210639	 541.0765196817413
595.3895246947966	 541.0765196817413
651.7628891977668	 541.0765196817413
709.322085881479	 541.0765196817413
706.079303016596	 541.0765196817413
595.4350703161808	 541.0765196817413
736.8098571673299	 541.0791463831746
568.272549621954	 541.0765196817413
628.7718941409332	 541.0765196817413
675.5101654274906	 541.0765196817413
622.4949293322258	 541.0765196817413
622.5999160621993	 541.0765196817413
622.6019036556587	 541.0765196817413
621.989005294385	 541.0765196817413
622.1523550249519	 541.0765196817413
595.5018893403114	 541.0764293797794
5.863903569065153E21	 541.0764293797794
678.7578323789052	 541.0764293797794
594.8864946100648	 541.0764293797794
568.2485113074074	 541.0764293797794
568.2931616959237	 541.0764293797794
622.0955963595763	 541.0764293797794
568.022186518692	 541.0764293797794
541.0794626007226	 541.0764293797794
568.0240170253464	 541.0764293797794
567.6290197844733	 541.0764293797794
672.1335440638993	 541.0764293797794
568.2385374254245	 541.0764293797794
594.9399630280959	 541.0764293797794
652.5161620512603	 541.0764293797794
594.5504752816066	 541.0764293797794
622.3874422959934	 541.0764293797794
622.0957482150768	 541.0764293797794
