Average Fitness 	  Best Individual
NaN	 549.704786880098
66236.47440963748	 549.302673019385
732.888384723525	 549.0697875097883
731.1896846821348	 549.2005671549708
649.9185283617226	 549.2432967115635
629.8581990210631	 549.2005671549708
638.4822109764286	 549.0697875097883
595.7838598185823	 549.0697875097883
674.8256336299493	 549.0697875097883
724.7382081047914	 549.0697875097883
753.5844493317098	 549.0697875097883
705.3336366260143	 549.0697875097883
670.9274568764724	 549.0697875097883
628.3753572525131	 549.0697875097883
707.4324413327292	 549.0697875097883
654.687343357046	 548.9080616041764
734.0747026323945	 549.0697875097883
681.0586071921086	 549.0697875097883
575.405689226385	 548.491048304186
1.3363074811266082E74	 548.491048304186
628.1696248323083	 548.491048304186
594.5146984752921	 548.491048304186
575.2491965907893	 548.491048304186
548.6828292713383	 548.3266185662782
601.7117693076323	 548.3266185662782
601.7236490022817	 548.3266185662782
628.034679030911	 548.3266185662782
659.1747042876448	 548.3266185662782
659.2646611839093	 548.3266185662782
833.9443256279776	 548.3266185662782
734.1800156836083	 548.3266185662782
681.2380095026253	 548.3266185662782
601.6720482229923	 548.3266185662782
628.0604109354897	 548.3266185662782
681.2805122854071	 548.3266185662782
654.7164509169779	 548.3266185662782
681.1325720063819	 548.3266185662782
628.2470617584505	 548.3266185662782
628.2552273787178	 548.3266185662782
654.7693457893324	 548.3266185662782
640.176599610773	 548.3266185662782
575.0283735433724	 548.3266185662782
619.3082227674807	 548.3266185662782
654.6530571817527	 548.3266185662782
700.6048261841086	 548.3266185662782
601.6452940347314	 548.3266185662782
628.0872298202145	 548.3266185662782
601.5548217752627	 548.3266185662782
628.2130442688965	 548.3266185662782
619.2565931499886	 548.3266185662782
