Average Fitness 	  Best Individual
NaN	 578.4367198929746
833.8731899939814	 578.4367198929746
802.168039776417	 578.2577356057001
623.1346962391941	 578.2577356057001
601.6327527634489	 578.2577356057001
625.5100190186606	 578.2577356057001
625.3038676105392	 578.2577356057001
648.4488082752911	 578.2577356057001
644.7112477005514	 578.2577356057001
599.9212418597729	 578.2577356057001
646.4683285325714	 578.2577356057001
690.8476722820128	 578.2577356057001
625.0563418056053	 578.2577356057001
648.4032107856897	 578.2577356057001
578.5186796810497	 578.2577356057001
599.885445002318	 578.2577356057001
669.5736360402752	 578.2577356057001
670.0819432466224	 578.2577356057001
623.1691941479774	 578.2577356057001
601.7466039679778	 578.2577356057001
602.0082717894281	 578.2577356057001
623.3739297473517	 578.2577356057001
928.7059049580545	 578.2577356057001
738.8196642596762	 578.2577356057001
670.2213779060924	 578.2577356057001
693.5065565332028	 578.2577356057001
642.6985559771217	 578.2577356057001
623.1750764908759	 578.2577356057001
599.8797016944446	 578.2577356057001
625.1958310116408	 578.2577356057001
623.3513953740958	 578.2577356057001
646.7912043947198	 578.2577356057001
646.8986414901544	 578.2577356057001
736.3392216464417	 578.2577356057001
644.7929547085862	 578.2577356057001
621.4594591127537	 578.2577356057001
625.3541117539611	 578.2577356057001
578.749380958971	 578.2577356057001
601.8616781729181	 578.2577356057001
625.2350887130115	 578.2577356057001
601.6309768949967	 578.2577356057001
623.1487825294571	 578.2577356057001
646.5286046096625	 578.2577356057001
599.8759421062819	 578.2577356057001
646.7570888870017	 578.2577356057001
602.0261702181555	 578.2577356057001
578.2935324631551	 578.2577356057001
597.7841604882062	 541.0748309076541
634.9461655740777	 541.0748309076541
626.7804906870131	 541.069265535688
