Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1
354,657,648,491,1227,839,832,748
381,630,657,510,1209,812,820,803
750,567,720,510,1209,809,821,803
750,557,729,511,1096,922,821,815
750,541,737,515,1100,922,793,815
750,541,737,515,1081,941,793,793
750,541,737,515,1079,943,793,792
750,541,573,679,1079,871,622,790
750,541,570,682,1079,692,801,722
750,541,550,702,1079,639,854,746
736,520,527,760,1079,639,854,780
736,444,553,734,1155,639,854,991
764,436,508,689,1253,639,854,994
771,383,561,637,1302,627,869,978
778,290,654,611,1264,685,704,1049
775,169,778,609,1190,687,690,1086
775,99,848,542,1257,473,904,1304
786,98,842,505,1091,683,904,1243
786,98,841,506,1033,741,904,1240
888,85,854,457,1065,758,864,1200
1042,84,743,569,1065,713,879,1199
1063,84,694,618,1065,713,879,1145
1083,84,644,668,1065,713,874,1126
1086,84,636,674,1052,707,828,1126
1077,88,641,674,649,1057,877,1122
1080,88,641,674,420,1283,880,1108
1148,88,637,670,428,1283,880,1022
1139,81,637,634,491,1275,888,902
951,263,643,634,491,1274,869,873
848,365,642,640,491,1268,865,866
837,356,661,642,491,1268,864,884
837,354,657,648,491,1227,839,830
835,381,630,657,510,1209,812,775
485,750,567,720,510,1209,809,775
485,750,557,729,511,1096,922,763
485,750,541,737,515,1100,922,776
485,750,541,737,515,1081,941,835
489,750,541,737,515,1079,943,835
489,750,541,573,679,1079,871,914
508,750,541,570,682,1079,692,1079
510,750,541,550,702,1079,639,1071
510,736,520,527,760,1079,639,1087
632,736,444,553,734,1155,639,920
672,764,436,508,689,1253,639,917
720,771,383,561,637,1302,627,917
713,778,290,654,611,1264,685,846
765,775,169,778,609,1190,687,704
780,775,99,848,542,1257,473,463
837,786,98,842,505,1091,683,513
838,786,98,841,506,1033,741,715
743,888,85,854,457,1065,758,786
592,1042,84,743,569,1065,713,812
571,1063,84,694,618,1065,713,863
551,1083,84,644,668,1065,713,892
548,1086,84,636,674,1052,707,1008
548,1077,88,641,674,649,1057,1018
545,1080,88,641,674,420,1283,1018
477,1148,88,637,670,428,1283,1022
466,1139,81,637,634,491,1275,1055
466,951,263,643,634,491,1274,1231
462,848,365,642,640,491,1268,1254
534,837,356,661,642,491,1268,1232
547,837,354,657,648,491,1227,1251
571,835,381,630,657,510,1209,1251
600,485,750,567,720,510,1209,1256
622,485,750,557,729,511,1096,1327
648,485,750,541,737,515,1100,1358
654,485,750,541,737,515,1081,1299
650,489,750,541,737,515,1079,1306
650,489,750,541,573,679,1079,1233
631,508,750,541,570,682,1079,1068
629,510,750,541,550,702,1079,1040
629,510,736,520,527,760,1079,989
507,632,736,444,553,734,1155,945
439,672,764,436,508,689,1253,977
384,720,771,383,561,637,1302,1094
388,713,778,290,654,611,1264,1112
340,765,775,169,778,609,1190,1112
326,780,775,99,848,542,1257,1158
258,837,786,98,842,505,1091,1108
257,838,786,98,841,506,1033,917
250,743,888,85,854,457,1065,852
247,592,1042,84,743,569,1065,888
247,571,1063,84,694,618,1065,930
247,551,1083,84,644,668,1065,927
290,548,1086,84,636,674,1052,811
492,548,1077,88,641,674,649,801
578,545,1080,88,641,674,420,803
578,477,1148,88,637,670,428,857
578,466,1139,81,637,634,491,825
578,466,951,263,643,634,491,696
578,462,848,365,642,640,491,673
505,534,837,356,661,642,491,685
492,547,837,354,657,648,491,674
448,571,835,381,630,657,510,674
471,600,485,750,567,720,510,669
451,622,485,750,557,729,511,598
479,648,485,750,541,737,515,716
473,654,485,750,541,737,515,724
473,650,489,750,541,737,515,730
473,650,489,750,541,573,679,747
473,631,508,750,541,570,682,747
473,629,510,750,541,550,702,747
473,629,510,736,520,527,760,747
475,507,632,736,444,553,734,747
475,439,672,764,436,508,689,715
475,384,720,771,383,561,637,598
476,388,713,778,290,654,611,579
540,340,765,775,169,778,609,579
683,326,780,775,99,848,542,532
721,258,837,786,98,842,505,532
776,257,838,786,98,841,506,521
776,250,743,888,85,854,457,515
935,247,592,1042,84,743,569,453
983,247,571,1063,84,694,618,360
983,247,551,1083,84,644,668,392
945,290,548,1086,84,636,674,418
743,492,548,1077,88,641,674,423
662,578,545,1080,88,641,674,437
662,578,477,1148,88,637,670,379
703,578,466,1139,81,637,634,378
703,578,466,951,263,643,634,331
703,578,462,848,365,642,640,331
703,505,534,837,356,661,642,326
703,492,547,837,354,657,648,321
709,448,571,835,381,630,657,330
639,471,600,485,750,567,720,367
648,451,622,485,750,557,729,386
594,479,648,485,750,541,737,291
594,473,654,485,750,541,737,354
594,473,650,489,750,541,737,341
594,473,650,489,750,541,573,318
594,473,631,508,750,541,570,330
594,473,629,510,750,541,550,345
594,473,629,510,736,520,527,345
592,475,507,632,736,444,553,567
650,475,439,672,764,436,508,653
685,475,384,720,771,383,561,658
684,476,388,713,778,290,654,658
661,540,340,765,775,169,778,658
711,683,326,780,775,99,848,658
757,721,258,837,786,98,842,658
702,776,257,838,786,98,841,746
702,776,250,743,888,85,854,746
543,935,247,592,1042,84,743,824
879,983,247,571,1063,84,694,841
879,983,247,551,1083,84,644,836
874,945,290,548,1086,84,636,810
874,743,492,548,1077,88,641,805
869,662,578,545,1080,88,641,846
882,662,578,477,1148,88,637,848
889,703,578,466,1139,81,637,848
889,703,578,466,951,263,643,876
889,703,578,462,848,365,642,876
889,703,505,534,837,356,661,869
905,703,492,547,837,354,657,1109
893,709,448,571,835,381,630,1100
892,639,471,600,485,750,567,1063
881,648,451,622,485,750,557,1044
888,594,479,648,485,750,541,977
888,594,473,654,485,750,541,906
888,594,473,650,489,750,541,906
888,594,473,650,489,750,541,1077
888,594,473,631,508,750,541,1153
888,594,473,629,510,750,541,1138
888,594,473,629,510,736,520,1138
898,592,475,507,632,736,444,916
892,650,475,439,672,764,436,870
896,685,475,384,720,771,383,895
933,684,476,388,713,778,290,895
888,661,540,340,765,775,169,900
694,711,683,326,780,775,99,967
655,757,721,258,837,786,98,971
750,702,776,257,838,786,98,883
750,702,776,250,743,888,85,883
750,543,935,247,592,1042,84,805
366,879,983,247,571,1063,84,808
471,879,983,247,551,1083,84,765
490,874,945,290,548,1086,84,766
508,874,743,492,548,1077,88,832
511,869,662,578,545,1080,88,820
498,882,662,578,477,1148,88,821
508,889,703,578,466,1139,81,821
705,889,703,578,466,951,263,793
727,889,703,578,462,848,365,793
727,889,703,505,534,837,356,793
711,905,703,492,547,837,354,622
749,893,709,448,571,835,381,801
749,892,639,471,600,485,750,854
754,881,648,451,622,485,750,854
747,888,594,479,648,485,750,854
747,888,594,473,654,485,750,854
747,888,594,473,650,489,750,869
786,888,594,473,650,489,750,704
786,888,594,473,631,508,750,690
786,888,594,473,629,510,750,904
786,888,594,473,629,510,736,904
776,898,592,475,507,632,736,904
743,892,650,475,439,672,764,864
704,896,685,475,384,720,771,879
663,933,684,476,388,713,778,879
832,888,661,540,340,765,775,874
855,694,711,683,326,780,775,828
810,655,757,721,258,837,786,877
935,750,702,776,257,838,786,880
935,750,702,776,250,743,888,880
935,750,543,935,247,592,1042,888
935,366,879,983,247,571,1063,869
830,471,879,983,247,551,1083,865
811,490,874,945,290,548,1086,864
793,508,874,743,492,548,1077,839
790,511,869,662,578,545,1080,812
793,498,882,662,578,477,1148,809
735,508,889,703,578,466,1139,922
538,705,889,703,578,466,951,922
516,727,889,703,578,462,848,941
533,727,889,703,505,534,837,943
533,711,905,703,492,547,837,871
495,749,893,709,448,571,835,692
495,749,892,639,471,600,485,639
490,754,881,648,451,622,485,639
490,747,888,594,479,648,485,639
490,747,888,594,473,654,485,639
591,747,888,594,473,650,489,627
552,786,888,594,473,650,489,685
626,786,888,594,473,631,508,687
816,786,888,594,473,629,510,473
819,786,888,594,473,629,510,683
819,776,898,592,475,507,632,741
800,743,892,650,475,439,672,758
800,704,896,685,475,384,720,713
800,663,933,684,476,388,713,713
631,832,888,661,540,340,765,713
608,855,694,711,683,326,780,707
608,810,655,757,721,258,837,1057
389,935,750,702,776,257,838,1283
482,935,750,702,776,250,743,1283
482,935,750,543,935,247,592,1275
482,935,366,879,983,247,571,1274
482,830,471,879,983,247,551,1268
482,811,490,874,945,290,548,1268
482,793,508,874,743,492,548,1227
576,790,511,869,662,578,545,1209
573,793,498,882,662,578,477,1209
573,735,508,889,703,578,466,1096
573,538,705,889,703,578,466,1100
573,516,727,889,703,578,462,1081
556,533,727,889,703,505,534,1079
556,533,711,905,703,492,547,1079
556,495,749,893,709,448,571,1079
556,495,749,892,639,471,600,1079
556,490,754,881,648,451,622,1079
556,490,747,888,594,479,648,1155
556,490,747,888,594,473,654,1253
455,591,747,888,594,473,650,1302
455,552,786,888,594,473,650,1264
381,626,786,888,594,473,631,1190
396,816,786,888,594,473,629,1257
432,819,786,888,594,473,629,1091
458,819,776,898,592,475,507,1033
476,800,743,892,650,475,439,1065
476,800,704,896,685,475,384,1065
568,800,663,933,684,476,388,1065
694,631,832,888,661,540,340,1065
740,608,855,694,711,683,326,1052
740,608,810,655,757,721,258,649
739,389,935,750,702,776,257,420
646,482,935,750,702,776,250,428
648,482,935,750,543,935,247,491
650,482,935,366,879,983,247,491
650,482,830,471,879,983,247,491
650,482,811,490,874,945,290,491
650,482,793,508,874,743,492,491
556,576,790,511,869,662,578,510
556,573,793,498,882,662,578,510
558,573,735,508,889,703,578,511
600,573,538,705,889,703,578,515
605,573,516,727,889,703,578,515
605,556,533,727,889,703,505,515
605,556,533,711,905,703,492,679
605,556,495,749,893,709,448,682
605,556,495,749,892,639,471,702
605,556,490,754,881,648,451,760
605,556,490,747,888,594,479,734
639,556,490,747,888,594,473,689
684,455,591,747,888,594,473,637
761,455,552,786,888,594,473,611
942,381,626,786,888,594,473,609
771,396,816,786,888,594,473,542
740,432,819,786,888,594,473,505
806,458,819,776,898,592,475,506
788,476,800,743,892,650,475,457
845,476,800,704,896,685,475,569
797,568,800,663,933,684,476,618
671,694,631,832,888,661,540,668
628,740,608,855,694,711,683,674
629,740,608,810,655,757,721,674
639,739,389,935,750,702,776,674
642,646,482,935,750,702,776,670
802,648,482,935,750,543,935,634
955,650,482,935,366,879,983,634
955,650,482,830,471,879,983,640
955,650,482,811,490,874,945,642
955,650,482,793,508,874,743,648
955,556,576,790,511,869,662,657
959,556,573,793,498,882,662,720
1143,558,573,735,508,889,703,729
1155,600,573,538,705,889,703,737
1187,605,573,516,727,889,703,737
1189,605,556,533,727,889,703,737
1349,605,556,533,711,905,703,573
1453,605,556,495,749,893,709,570
1547,605,556,495,749,892,639,550
1547,605,556,490,754,881,648,527
1558,605,556,490,747,888,594,553
1538,639,556,490,747,888,594,508
1549,684,455,591,747,888,594,561
1473,761,455,552,786,888,594,654
1367,942,381,626,786,888,594,778
1388,771,396,816,786,888,594,848
1416,740,432,819,786,888,594,842
1408,806,458,819,776,898,592,841
1425,788,476,800,743,892,650,854
1467,845,476,800,704,896,685,743
1437,797,568,800,663,933,684,694
1438,671,694,631,832,888,661,644
1438,628,740,608,855,694,711,636
1437,629,740,608,810,655,757,641
1427,639,739,389,935,750,702,641
1424,642,646,482,935,750,702,637
1262,802,648,482,935,750,543,637
1107,955,650,482,935,366,879,643
1112,955,650,482,830,471,879,642
1119,955,650,482,811,490,874,661
1143,955,650,482,793,508,874,657
1316,955,556,576,790,511,869,630
1323,959,556,573,793,498,882,567
1214,1143,558,573,735,508,889,557
1217,1155,600,573,538,705,889,541
1180,1187,605,573,516,727,889,541
1209,1189,605,556,533,727,889,541
1049,1349,605,556,533,711,905,541
1079,1453,605,556,495,749,893,541
1040,1547,605,556,495,749,892,541
1127,1547,605,556,490,754,881,520
1119,1558,605,556,490,747,888,444
1106,1538,639,556,490,747,888,436
1050,1549,684,455,591,747,888,383
1049,1473,761,455,552,786,888,290
974,1367,942,381,626,786,888,169
919,1388,771,396,816,786,888,99
886,1416,740,432,819,786,888,98
802,1408,806,458,819,776,898,98
798,1425,788,476,800,743,892,85
706,1467,845,476,800,704,896,84
692,1437,797,568,800,663,933,84
691,1438,671,694,631,832,888,84
709,1438,628,740,608,855,694,84
709,1437,629,740,608,810,655,88
709,1427,639,739,389,935,750,88
774,1424,642,646,482,935,750,88
845,1262,802,648,482,935,750,81
845,1107,955,650,482,935,366,263
840,1112,955,650,482,830,471,365
833,1119,955,650,482,811,490,356
815,1143,955,650,482,793,508,354
645,1316,955,556,576,790,511,381
634,1323,959,556,573,793,498,750
602,1214,1143,558,573,735,508,750
549,1217,1155,600,573,538,705,750
549,1180,1187,605,573,516,727,750
519,1209,1189,605,556,533,727,750
535,1049,1349,605,556,533,711,750
468,1079,1453,605,556,495,749,750
417,1040,1547,605,556,495,749,750
351,1127,1547,605,556,490,754,736
357,1119,1558,605,556,490,747,736
441,1106,1538,639,556,490,747,764
604,1050,1549,684,455,591,747,771
607,1049,1473,761,455,552,786,778
644,974,1367,942,381,626,786,775
644,919,1388,771,396,816,786,775
641,886,1416,740,432,819,786,786
641,802,1408,806,458,819,776,786
628,798,1425,788,476,800,743,888
621,706,1467,845,476,800,704,1042
622,692,1437,797,568,800,663,1063
622,691,1438,671,694,631,832,1083
601,709,1438,628,740,608,855,1086
620,709,1437,629,740,608,810,1077
627,709,1427,639,739,389,935,1080
562,774,1424,642,646,482,935,1148
517,845,1262,802,648,482,935,1139
556,845,1107,955,650,482,935,951
556,840,1112,955,650,482,830,848
556,833,1119,955,650,482,811,837
570,815,1143,955,650,482,793,837
574,645,1316,955,556,576,790,835
708,634,1323,959,556,573,793,485
708,602,1214,1143,558,573,735,485
749,549,1217,1155,600,573,538,485
778,549,1180,1187,605,573,516,485
804,519,1209,1189,605,556,533,489
982,535,1049,1349,605,556,533,489
935,468,1079,1453,605,556,495,508
931,417,1040,1547,605,556,495,510
910,351,1127,1547,605,556,490,510
901,357,1119,1558,605,556,490,632
816,441,1106,1538,639,556,490,672
692,604,1050,1549,684,455,591,720
689,607,1049,1473,761,455,552,713
652,644,974,1367,942,381,626,765
652,644,919,1388,771,396,816,780
652,641,886,1416,740,432,819,837
652,641,802,1408,806,458,819,838
652,628,798,1425,788,476,800,743
652,621,706,1467,845,476,800,592
651,622,692,1437,797,568,800,571
651,622,691,1438,671,694,631,551
651,601,709,1438,628,740,608,548
632,620,709,1437,629,740,608,548
625,627,709,1427,639,739,389,545
628,562,774,1424,642,646,482,477
782,517,845,1262,802,648,482,466
820,556,845,1107,955,650,482,466
824,556,840,1112,955,650,482,462
824,556,833,1119,955,650,482,534
804,570,815,1143,955,650,482,547
797,574,645,1316,955,556,576,571
790,708,634,1323,959,556,573,600
807,708,602,1214,1143,558,573,622
784,749,549,1217,1155,600,573,648
816,778,549,1180,1187,605,573,654
821,804,519,1209,1189,605,556,650
645,982,535,1049,1349,605,556,650
628,935,468,1079,1453,605,556,631
688,931,417,1040,1547,605,556,629
697,910,351,1127,1547,605,556,629
736,901,357,1119,1558,605,556,507
739,816,441,1106,1538,639,556,439
700,692,604,1050,1549,684,455,384
700,689,607,1049,1473,761,455,388
725,652,644,974,1367,942,381,340
725,652,644,919,1388,771,396,326
725,652,641,886,1416,740,432,258
725,652,641,802,1408,806,458,257
731,652,628,798,1425,788,476,250
735,652,621,706,1467,845,476,247
735,651,622,692,1437,797,568,247
735,651,622,691,1438,671,694,247
735,651,601,709,1438,628,740,290
735,632,620,709,1437,629,740,492
735,625,627,709,1427,639,739,578
732,628,562,774,1424,642,646,578
552,782,517,845,1262,802,648,578
475,820,556,845,1107,955,650,578
471,824,556,840,1112,955,650,578
471,824,556,833,1119,955,650,505
471,804,570,815,1143,955,650,492
500,797,574,645,1316,955,556,448
373,790,708,634,1323,959,556,471
311,807,708,602,1214,1143,558,451
289,784,749,549,1217,1155,600,479
228,816,778,549,1180,1187,605,473
198,821,804,519,1209,1189,605,473
190,645,982,535,1049,1349,605,473
275,628,935,468,1079,1453,605,473
276,688,931,417,1040,1547,605,473
267,697,910,351,1127,1547,605,473
228,736,901,357,1119,1558,605,475
486,739,816,441,1106,1538,639,475
507,700,692,604,1050,1549,684,475
507,700,689,607,1049,1473,761,476
533,725,652,644,974,1367,942,540
533,725,652,644,919,1388,771,683
632,725,652,641,886,1416,740,721
632,725,652,641,802,1408,806,776
626,731,652,628,798,1425,788,776
627,735,652,621,706,1467,845,935
627,735,651,622,692,1437,797,983
627,735,651,622,691,1438,671,983
693,735,651,601,709,1438,628,945
693,735,632,620,709,1437,629,743
693,735,625,627,709,1427,639,662
693,732,628,562,774,1424,642,662
693,552,782,517,845,1262,802,703
693,475,820,556,845,1107,955,703
693,471,824,556,840,1112,955,703
693,471,824,556,833,1119,955,703
765,471,804,570,815,1143,955,703
866,500,797,574,645,1316,955,709
871,373,790,708,634,1323,959,639
893,311,807,708,602,1214,1143,648
972,289,784,749,549,1217,1155,594
1100,228,816,778,549,1180,1187,594
1106,198,821,804,519,1209,1189,594
1096,190,645,982,535,1049,1349,594
1008,275,628,935,468,1079,1453,594
947,276,688,931,417,1040,1547,594
947,267,697,910,351,1127,1547,594
947,228,736,901,357,1119,1558,592
940,486,739,816,441,1106,1538,650
919,507,700,692,604,1050,1549,685
1062,507,700,689,607,1049,1473,684
1073,533,725,652,644,974,1367,661
1164,533,725,652,644,919,1388,711
1100,632,725,652,641,886,1416,757
1129,632,725,652,641,802,1408,702
1129,626,731,652,628,798,1425,702
1151,627,735,652,621,706,1467,543
1151,627,735,651,622,692,1437,879
1151,627,735,651,622,691,1438,879
1151,693,735,651,601,709,1438,874
1151,693,735,632,620,709,1437,874
1158,693,735,625,627,709,1427,869
1160,693,732,628,562,774,1424,882
1160,693,552,782,517,845,1262,889
1160,693,475,820,556,845,1107,889
1160,693,471,824,556,840,1112,889
1160,693,471,824,556,833,1119,889
1088,765,471,804,570,815,1143,905
958,866,500,797,574,645,1316,893
953,871,373,790,708,634,1323,892
931,893,311,807,708,602,1214,881
852,972,289,784,749,549,1217,888
724,1100,228,816,778,549,1180,888
716,1106,198,821,804,519,1209,888
716,1096,190,645,982,535,1049,888
716,1008,275,628,935,468,1079,888
716,947,276,688,931,417,1040,888
716,947,267,697,910,351,1127,888
716,947,228,736,901,357,1119,898
462,940,486,739,816,441,1106,892
462,919,507,700,692,604,1050,896
319,1062,507,700,689,607,1049,933
340,1073,533,725,652,644,974,888
378,1164,533,725,652,644,919,694
344,1100,632,725,652,641,886,655
315,1129,632,725,652,641,802,750
319,1129,626,731,652,628,798,750
299,1151,627,735,652,621,706,750
304,1151,627,735,651,622,692,366
304,1151,627,735,651,622,691,471
238,1151,693,735,651,601,709,490
238,1151,693,735,632,620,709,508
231,1158,693,735,625,627,709,511
267,1160,693,732,628,562,774,498
272,1160,693,552,782,517,845,508
276,1160,693,475,820,556,845,705
276,1160,693,471,824,556,840,727
276,1160,693,471,824,556,833,727
317,1088,765,471,804,570,815,711
317,958,866,500,797,574,645,749
447,953,871,373,790,708,634,749
468,931,893,311,807,708,602,754
468,852,972,289,784,749,549,747
471,724,1100,228,816,778,549,747
471,716,1106,198,821,804,519,747
494,716,1096,190,645,982,535,786
494,716,1008,275,628,935,468,786
536,716,947,276,688,931,417,786
597,716,947,267,697,910,351,786
597,716,947,228,736,901,357,776
597,462,940,486,739,816,441,743
605,462,919,507,700,692,604,704
605,319,1062,507,700,689,607,663
522,340,1073,533,725,652,644,832
433,378,1164,533,725,652,644,855
777,344,1100,632,725,652,641,810
777,315,1129,632,725,652,641,935
885,319,1129,626,731,652,628,935
1024,299,1151,627,735,652,621,935
1110,304,1151,627,735,651,622,935
1225,304,1151,627,735,651,622,830
1237,238,1151,693,735,651,601,811
1237,238,1151,693,735,632,620,793
1237,231,1158,693,735,625,627,790
1199,267,1160,693,732,628,562,793
1196,272,1160,693,552,782,517,735
1302,276,1160,693,475,820,556,538
1326,276,1160,693,471,824,556,516
1326,276,1160,693,471,824,556,533
1474,317,1088,765,471,804,570,533
1829,317,958,866,500,797,574,495
1722,447,953,871,373,790,708,495
1777,468,931,893,311,807,708,490
1787,468,852,972,289,784,749,490
1784,471,724,1100,228,816,778,490
1784,471,716,1106,198,821,804,591
1761,494,716,1096,190,645,982,552
1761,494,716,1008,275,628,935,626
1719,536,716,947,276,688,931,816
1658,597,716,947,267,697,910,819
1696,597,716,947,228,736,901,819
1877,597,462,940,486,739,816,800
1921,605,462,919,507,700,692,800
1922,605,319,1062,507,700,689,800
1922,522,340,1073,533,725,652,631
1882,433,378,1164,533,725,652,608
1565,777,344,1100,632,725,652,608
1565,777,315,1129,632,725,652,389
1453,885,319,1129,626,731,652,482
1379,1024,299,1151,627,735,652,482
1376,1110,304,1151,627,735,651,482
1261,1225,304,1151,627,735,651,482
1249,1237,238,1151,693,735,651,482
1249,1237,238,1151,693,735,632,482
1249,1237,231,1158,693,735,625,576
1249,1199,267,1160,693,732,628,573
1247,1196,272,1160,693,552,782,573
1206,1302,276,1160,693,475,820,573
1386,1326,276,1160,693,471,824,573
1387,1326,276,1160,693,471,824,556
1212,1474,317,1088,765,471,804,556
858,1829,317,958,866,500,797,556
839,1722,447,953,871,373,790,556
763,1777,468,931,893,311,807,556
812,1787,468,852,972,289,784,556
825,1784,471,724,1100,228,816,556
959,1784,471,716,1106,198,821,455
959,1761,494,716,1096,190,645,455
959,1761,494,716,1008,275,628,381
988,1719,536,716,947,276,688,396
989,1658,597,716,947,267,697,432
951,1696,597,716,947,228,736,458
770,1877,597,462,940,486,739,476
718,1921,605,462,919,507,700,476
717,1922,605,319,1062,507,700,568
717,1922,522,340,1073,533,725,694
717,1882,433,378,1164,533,725,740
689,1565,777,344,1100,632,725,740
689,1565,777,315,1129,632,725,739
720,1453,885,319,1129,626,731,646
722,1379,1024,299,1151,627,735,648
634,1376,1110,304,1151,627,735,650
634,1261,1225,304,1151,627,735,650
727,1249,1237,238,1151,693,735,650
762,1249,1237,238,1151,693,735,650
762,1249,1237,231,1158,693,735,556
762,1249,1199,267,1160,693,732,556
799,1247,1196,272,1160,693,552,558
730,1206,1302,276,1160,693,475,600
526,1386,1326,276,1160,693,471,605
525,1387,1326,276,1160,693,471,605
512,1212,1474,317,1088,765,471,605
511,858,1829,317,958,866,500,605
507,839,1722,447,953,871,373,605
523,763,1777,468,931,893,311,605
531,812,1787,468,852,972,289,605
518,825,1784,471,724,1100,228,639
385,959,1784,471,716,1106,198,684
406,959,1761,494,716,1096,190,761
423,959,1761,494,716,1008,275,942
394,988,1719,536,716,947,276,771
519,989,1658,597,716,947,267,740
627,951,1696,597,716,947,228,806
708,770,1877,597,462,940,486,788
804,718,1921,605,462,919,507,845
858,717,1922,605,319,1062,507,797
1013,717,1922,522,340,1073,533,671
1046,717,1882,433,378,1164,533,628
1134,689,1565,777,344,1100,632,629
1138,689,1565,777,315,1129,632,639
1108,720,1453,885,319,1129,626,642
1034,722,1379,1024,299,1151,627,802
1034,634,1376,1110,304,1151,627,955
1035,634,1261,1225,304,1151,627,955
944,727,1249,1237,238,1151,693,955
909,762,1249,1237,238,1151,693,955
909,762,1249,1237,231,1158,693,955
924,762,1249,1199,267,1160,693,959
888,799,1247,1196,272,1160,693,1143
888,730,1206,1302,276,1160,693,1155
890,526,1386,1326,276,1160,693,1187
891,525,1387,1326,276,1160,693,1189
893,512,1212,1474,317,1088,765,1349
893,511,858,1829,317,958,866,1453
930,507,839,1722,447,953,871,1547
915,523,763,1777,468,931,893,1547
848,531,812,1787,468,852,972,1558
850,518,825,1784,471,724,1100,1538
849,385,959,1784,471,716,1106,1549
832,406,959,1761,494,716,1096,1473
820,423,959,1761,494,716,1008,1367
821,394,988,1719,536,716,947,1388
722,519,989,1658,597,716,947,1416
754,627,951,1696,597,716,947,1408
702,708,770,1877,597,462,940,1425
612,804,718,1921,605,462,919,1467
559,858,717,1922,605,319,1062,1437
410,1013,717,1922,522,340,1073,1438
388,1046,717,1882,433,378,1164,1438
306,1134,689,1565,777,344,1100,1437
302,1138,689,1565,777,315,1129,1427
332,1108,720,1453,885,319,1129,1424
347,1034,722,1379,1024,299,1151,1262
377,1034,634,1376,1110,304,1151,1107
480,1035,634,1261,1225,304,1151,1112
495,944,727,1249,1237,238,1151,1119
577,909,762,1249,1237,238,1151,1143
717,909,762,1249,1237,231,1158,1316
809,924,762,1249,1199,267,1160,1323
883,888,799,1247,1196,272,1160,1214
884,888,730,1206,1302,276,1160,1217
882,890,526,1386,1326,276,1160,1180
883,891,525,1387,1326,276,1160,1209
887,893,512,1212,1474,317,1088,1049
889,893,511,858,1829,317,958,1079
852,930,507,839,1722,447,953,1040
851,915,523,763,1777,468,931,1127
901,848,531,812,1787,468,852,1119
1010,850,518,825,1784,471,724,1106
1092,849,385,959,1784,471,716,1050
1091,832,406,959,1761,494,716,1049
1086,820,423,959,1761,494,716,974
1314,821,394,988,1719,536,716,919
1335,722,519,989,1658,597,716,886
1203,754,627,951,1696,597,716,802
1293,702,708,770,1877,597,462,798
1287,612,804,718,1921,605,462,706
1306,559,858,717,1922,605,319,692
1325,410,1013,717,1922,522,340,691
1365,388,1046,717,1882,433,378,709
1364,306,1134,689,1565,777,344,709
1415,302,1138,689,1565,777,315,709
1384,332,1108,720,1453,885,319,774
1369,347,1034,722,1379,1024,299,845
1359,377,1034,634,1376,1110,304,845
1255,480,1035,634,1261,1225,304,840
1248,495,944,727,1249,1237,238,833
1166,577,909,762,1249,1237,238,815
1026,717,909,762,1249,1237,231,645
919,809,924,762,1249,1199,267,634
844,883,888,799,1247,1196,272,602
868,884,888,730,1206,1302,276,549
898,882,890,526,1386,1326,276,549
896,883,891,525,1387,1326,276,519
900,887,893,512,1212,1474,317,535
928,889,893,511,858,1829,317,468
928,852,930,507,839,1722,447,417
928,851,915,523,763,1777,468,351
878,901,848,531,812,1787,468,357
770,1010,850,518,825,1784,471,441
708,1092,849,385,959,1784,471,604
705,1091,832,406,959,1761,494,607
705,1086,820,423,959,1761,494,644
476,1314,821,394,988,1719,536,644
428,1335,722,519,989,1658,597,641
428,1203,754,627,951,1696,597,641
309,1293,702,708,770,1877,597,628
311,1287,612,804,718,1921,605,621
309,1306,559,858,717,1922,605,622
347,1325,410,1013,717,1922,522,622
316,1365,388,1046,717,1882,433,601
321,1364,306,1134,689,1565,777,620
351,1415,302,1138,689,1565,777,627
359,1384,332,1108,720,1453,885,562
359,1369,347,1034,722,1379,1024,517
339,1359,377,1034,634,1376,1110,556
339,1255,480,1035,634,1261,1225,556
337,1248,495,944,727,1249,1237,556
337,1166,577,909,762,1249,1237,570
337,1026,717,909,762,1249,1237,574
337,919,809,924,762,1249,1199,708
367,844,883,888,799,1247,1196,708
342,868,884,888,730,1206,1302,749
391,898,882,890,526,1386,1326,778
399,896,883,891,525,1387,1326,804
388,900,887,893,512,1212,1474,982
358,928,889,893,511,858,1829,935
358,928,852,930,507,839,1722,931
358,928,851,915,523,763,1777,910
358,878,901,848,531,812,1787,901
355,770,1010,850,518,825,1784,816
378,708,1092,849,385,959,1784,692
378,705,1091,832,406,959,1761,689
378,705,1086,820,423,959,1761,652
378,476,1314,821,394,988,1719,652
378,428,1335,722,519,989,1658,652
370,428,1203,754,627,951,1696,652
370,309,1293,702,708,770,1877,652
388,311,1287,612,804,718,1921,652
375,309,1306,559,858,717,1922,651
312,347,1325,410,1013,717,1922,651
297,316,1365,388,1046,717,1882,651
296,321,1364,306,1134,689,1565,632
215,351,1415,302,1138,689,1565,625
219,359,1384,332,1108,720,1453,628
219,359,1369,347,1034,722,1379,782
219,339,1359,377,1034,634,1376,820
219,339,1255,480,1035,634,1261,824
211,337,1248,495,944,727,1249,824
211,337,1166,577,909,762,1249,804
211,337,1026,717,909,762,1249,797
211,337,919,809,924,762,1249,790
181,367,844,883,888,799,1247,807
181,342,868,884,888,730,1206,784
102,391,898,882,890,526,1386,816
94,399,896,883,891,525,1387,821
124,388,900,887,893,512,1212,645
154,358,928,889,893,511,858,628
