Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1
1240,982,689,96,584,870,1989,410
1339,953,718,96,583,801,2059,403
1360,849,822,96,583,546,2314,403
1391,645,1028,96,583,543,2317,403
1391,644,849,276,583,538,2322,403
1382,641,779,355,586,529,2331,403
1315,571,899,372,586,529,2139,403
1184,686,844,443,586,529,2003,403
1135,714,750,558,586,529,2003,403
1141,642,735,646,586,529,2003,350
1142,644,717,601,651,524,1868,350
1169,644,693,597,679,524,1868,350
1242,639,611,684,679,419,1766,350
1123,753,615,689,679,419,1727,295
1160,806,615,689,679,419,1727,315
1229,833,615,689,678,292,1821,389
1139,915,630,689,657,288,1628,321
1021,990,673,689,657,237,1679,319
1021,988,675,689,657,206,1701,346
1019,990,675,689,657,206,1659,244
962,1051,675,689,657,206,1578,248
867,1148,675,689,656,207,1496,248
823,1192,675,689,656,190,1283,250
815,1200,675,689,656,178,1189,253
814,1182,694,689,598,236,1099,253
785,1162,743,689,570,263,959,247
785,1058,847,689,432,401,863,211
772,1041,877,689,417,416,863,209
763,1049,878,689,347,473,848,209
622,1091,977,689,346,416,866,209
540,1168,982,689,96,656,866,179
468,1240,982,689,96,584,870,185
369,1339,953,718,96,583,801,228
348,1360,849,822,96,583,546,228
320,1391,645,1028,96,583,543,228
320,1391,644,849,276,583,538,228
320,1382,641,779,355,586,529,228
320,1315,571,899,372,586,529,246
320,1184,686,844,443,586,529,259
320,1135,714,750,558,586,529,380
313,1141,642,735,646,586,529,538
308,1142,644,717,601,651,524,627
281,1169,644,693,597,679,524,636
208,1242,639,611,684,679,419,636
204,1123,753,615,689,679,419,643
114,1160,806,615,689,679,419,790
18,1229,833,615,689,678,292,709
11,1139,915,630,689,657,288,717
20,1021,990,673,689,657,237,731
44,1021,988,675,689,657,206,692
44,1019,990,675,689,657,206,703
40,962,1051,675,689,657,206,847
38,867,1148,675,689,656,207,1129
38,823,1192,675,689,656,190,1244
38,815,1200,675,689,656,178,1244
59,814,1182,694,689,598,236,1244
60,785,1162,743,689,570,263,1245
61,785,1058,847,689,432,401,1245
80,772,1041,877,689,417,416,1299
281,763,1049,878,689,347,473,1321
322,622,1091,977,689,346,416,1334
364,540,1168,982,689,96,656,1334
496,468,1240,982,689,96,584,1328
625,369,1339,953,718,96,583,1268
625,348,1360,849,822,96,583,1268
620,320,1391,645,1028,96,583,1268
625,320,1391,644,849,276,583,1268
626,320,1382,641,779,355,586,1268
628,320,1315,571,899,372,586,1250
629,320,1184,686,844,443,586,1253
631,320,1135,714,750,558,586,1133
631,313,1141,642,735,646,586,975
631,308,1142,644,717,601,651,886
631,281,1169,644,693,597,679,882
631,208,1242,639,611,684,679,925
632,204,1123,753,615,689,679,926
635,114,1160,806,615,689,679,753
635,18,1229,833,615,689,678,748
655,11,1139,915,630,689,657,759
646,20,1021,990,673,689,657,745
622,44,1021,988,675,689,657,757
627,44,1019,990,675,689,657,744
629,40,962,1051,675,689,657,596
629,38,867,1148,675,689,656,347
629,38,823,1192,675,689,656,232
629,38,815,1200,675,689,656,229
608,59,814,1182,694,689,598,229
607,60,785,1162,743,689,570,228
650,61,785,1058,847,689,432,228
895,80,772,1041,877,689,417,177
809,281,763,1049,878,689,347,158
800,322,622,1091,977,689,346,155
892,364,540,1168,982,689,96,174
856,496,468,1240,982,689,96,174
729,625,369,1339,953,718,96,174
782,625,348,1360,849,822,96,174
813,620,320,1391,645,1028,96,174
813,625,320,1391,644,849,276,174
815,626,320,1382,641,779,355,174
813,628,320,1315,571,899,372,174
815,629,320,1184,686,844,443,159
926,631,320,1135,714,750,558,158
927,631,313,1141,642,735,646,158
975,631,308,1142,644,717,601,158
1042,631,281,1169,644,693,597,153
1042,631,208,1242,639,611,684,110
1119,632,204,1123,753,615,689,102
1123,635,114,1160,806,615,689,102
1123,635,18,1229,833,615,689,102
1103,655,11,1139,915,630,689,83
1105,646,20,1021,990,673,689,83
1114,622,44,1021,988,675,689,98
1245,627,44,1019,990,675,689,195
1385,629,40,962,1051,675,689,242
1423,629,38,867,1148,675,689,220
1423,629,38,823,1192,675,689,229
1423,629,38,815,1200,675,689,229
1450,608,59,814,1182,694,689,229
1519,607,60,785,1162,743,689,229
1475,650,61,785,1058,847,689,229
1211,895,80,772,1041,877,689,227
1097,809,281,763,1049,878,689,427
1069,800,322,622,1091,977,689,517
937,892,364,540,1168,982,689,516
841,856,496,468,1240,982,689,517
839,729,625,369,1339,953,718,587
786,782,625,348,1360,849,822,617
755,813,620,320,1391,645,1028,638
750,813,625,320,1391,644,849,653
747,815,626,320,1382,641,779,653
747,813,628,320,1315,571,899,653
744,815,629,320,1184,686,844,678
631,926,631,320,1135,714,750,710
630,927,631,313,1141,642,735,710
582,975,631,308,1142,644,717,849
515,1042,631,281,1169,644,693,851
515,1042,631,208,1242,639,611,927
437,1119,632,204,1123,753,615,1054
430,1123,635,114,1160,806,615,1054
430,1123,635,18,1229,833,615,1054
430,1103,655,11,1139,915,630,1054
448,1105,646,20,1021,990,673,1054
454,1114,622,44,1021,988,675,1027
369,1245,627,44,1019,990,675,930
460,1385,629,40,962,1051,675,883
430,1423,629,38,867,1148,675,872
431,1423,629,38,823,1192,675,861
553,1423,629,38,815,1200,675,861
526,1450,608,59,814,1182,694,861
513,1519,607,60,785,1162,743,861
513,1475,650,61,785,1058,847,861
513,1211,895,80,772,1041,877,860
512,1097,809,281,763,1049,878,657
512,1069,800,322,622,1091,977,557
620,937,892,364,540,1168,982,731
620,841,856,496,468,1240,982,866
628,839,729,625,369,1339,953,796
628,786,782,625,348,1360,849,766
644,755,813,620,320,1391,645,885
676,750,813,625,320,1391,644,870
680,747,815,626,320,1382,641,1077
732,747,813,628,320,1315,571,1116
756,744,815,629,320,1184,686,1090
771,631,926,631,320,1135,714,1092
775,630,927,631,313,1141,642,1310
776,582,975,631,308,1142,644,1171
776,515,1042,631,281,1169,644,1178
776,515,1042,631,208,1242,639,1144
776,437,1119,632,204,1123,753,1098
776,430,1123,635,114,1160,806,1180
776,430,1123,635,18,1229,833,1410
776,430,1103,655,11,1139,915,1516
764,448,1105,646,20,1021,990,1606
749,454,1114,622,44,1021,988,1747
716,369,1245,627,44,1019,990,1843
485,460,1385,629,40,962,1051,1843
477,430,1423,629,38,867,1148,1871
514,431,1423,629,38,823,1192,1911
410,553,1423,629,38,815,1200,1921
410,526,1450,608,59,814,1182,1989
354,513,1519,607,60,785,1162,2059
354,513,1475,650,61,785,1058,2314
354,513,1211,895,80,772,1041,2317
354,512,1097,809,281,763,1049,2322
410,512,1069,800,322,622,1091,2331
301,620,937,892,364,540,1168,2139
314,620,841,856,496,468,1240,2003
339,628,839,729,625,369,1339,2003
356,628,786,782,625,348,1360,2003
360,644,755,813,620,320,1391,1868
424,676,750,813,625,320,1391,1868
421,680,747,815,626,320,1382,1766
391,732,747,813,628,320,1315,1727
454,756,744,815,629,320,1184,1727
543,771,631,926,631,320,1135,1821
540,775,630,927,631,313,1141,1628
539,776,582,975,631,308,1142,1679
539,776,515,1042,631,281,1169,1701
539,776,515,1042,631,208,1242,1659
539,776,437,1119,632,204,1123,1578
552,776,430,1123,635,114,1160,1496
552,776,430,1123,635,18,1229,1283
552,776,430,1103,655,11,1139,1189
544,764,448,1105,646,20,1021,1099
544,749,454,1114,622,44,1021,959
526,716,369,1245,627,44,1019,863
587,485,460,1385,629,40,962,863
587,477,430,1423,629,38,867,848
549,514,431,1423,629,38,823,866
560,410,553,1423,629,38,815,866
603,410,526,1450,608,59,814,870
604,354,513,1519,607,60,785,801
605,354,513,1475,650,61,785,546
605,354,513,1211,895,80,772,543
605,354,512,1097,809,281,763,538
545,410,512,1069,800,322,622,529
544,301,620,937,892,364,540,529
531,314,620,841,856,496,468,529
498,339,628,839,729,625,369,529
481,356,628,786,782,625,348,529
461,360,644,755,813,620,320,524
365,424,676,750,813,625,320,524
364,421,680,747,815,626,320,419
342,391,732,747,813,628,320,419
255,454,756,744,815,629,320,419
151,543,771,631,926,631,320,292
150,540,775,630,927,631,313,288
150,539,776,582,975,631,308,237
150,539,776,515,1042,631,281,206
228,539,776,515,1042,631,208,206
258,539,776,437,1119,632,204,206
246,552,776,430,1123,635,114,207
326,552,776,430,1123,635,18,190
326,552,776,430,1103,655,11,178
326,544,764,448,1105,646,20,236
326,544,749,454,1114,622,44,263
326,526,716,369,1245,627,44,401
263,587,485,460,1385,629,40,416
263,587,477,430,1423,629,38,473
263,549,514,431,1423,629,38,416
236,560,410,553,1423,629,38,656
376,603,410,526,1450,608,59,584
486,604,354,513,1519,607,60,583
491,605,354,513,1475,650,61,583
534,605,354,513,1211,895,80,583
534,605,354,512,1097,809,281,583
598,545,410,512,1069,800,322,586
603,544,301,620,937,892,364,586
626,531,314,620,841,856,496,586
654,498,339,628,839,729,625,586
655,481,356,628,786,782,625,586
1015,461,360,644,755,813,620,651
1042,365,424,676,750,813,625,679
1138,364,421,680,747,815,626,679
1149,342,391,732,747,813,628,679
1164,255,454,756,744,815,629,679
1164,151,543,771,631,926,631,678
1164,150,540,775,630,927,631,657
1164,150,539,776,582,975,631,657
1164,150,539,776,515,1042,631,657
1086,228,539,776,515,1042,631,657
1056,258,539,776,437,1119,632,657
1055,246,552,776,430,1123,635,656
975,326,552,776,430,1123,635,656
975,326,552,776,430,1103,655,656
991,326,544,764,448,1105,646,598
1045,326,544,749,454,1114,622,570
1107,326,526,716,369,1245,627,432
1109,263,587,485,460,1385,629,417
1140,263,587,477,430,1423,629,347
1140,263,549,514,431,1423,629,346
1200,236,560,410,553,1423,629,96
1041,376,603,410,526,1450,608,96
930,486,604,354,513,1519,607,96
924,491,605,354,513,1475,650,96
968,534,605,354,513,1211,895,96
968,534,605,354,512,1097,809,276
918,598,545,410,512,1069,800,355
913,603,544,301,620,937,892,372
958,626,531,314,620,841,856,443
976,654,498,339,628,839,729,558
981,655,481,356,628,786,782,646
621,1015,461,360,644,755,813,601
665,1042,365,424,676,750,813,597
573,1138,364,421,680,747,815,684
562,1149,342,391,732,747,813,689
578,1164,255,454,756,744,815,689
594,1164,151,543,771,631,926,689
594,1164,150,540,775,630,927,689
594,1164,150,539,776,582,975,689
595,1164,150,539,776,515,1042,689
651,1086,228,539,776,515,1042,689
873,1056,258,539,776,437,1119,689
1187,1055,246,552,776,430,1123,689
1353,975,326,552,776,430,1123,689
1417,975,326,552,776,430,1103,689
1445,991,326,544,764,448,1105,689
1765,1045,326,544,749,454,1114,689
1795,1107,326,526,716,369,1245,689
1853,1109,263,587,485,460,1385,689
2031,1140,263,587,477,430,1423,689
2130,1140,263,549,514,431,1423,689
2088,1200,236,560,410,553,1423,689
2086,1041,376,603,410,526,1450,689
2089,930,486,604,354,513,1519,718
2089,924,491,605,354,513,1475,822
2008,968,534,605,354,513,1211,1028
2008,968,534,605,354,512,1097,849
2038,918,598,545,410,512,1069,779
2069,913,603,544,301,620,937,899
2017,958,626,531,314,620,841,844
1971,976,654,498,339,628,839,750
1965,981,655,481,356,628,786,735
1966,621,1015,461,360,644,755,717
1940,665,1042,365,424,676,750,693
1956,573,1138,364,421,680,747,611
1986,562,1149,342,391,732,747,615
1955,578,1164,255,454,756,744,615
1939,594,1164,151,543,771,631,615
1940,594,1164,150,540,775,630,630
1940,594,1164,150,539,776,582,673
1939,595,1164,150,539,776,515,675
1883,651,1086,228,539,776,515,675
1661,873,1056,258,539,776,437,675
1347,1187,1055,246,552,776,430,675
1181,1353,975,326,552,776,430,675
1182,1417,975,326,552,776,430,675
1139,1445,991,326,544,764,448,694
765,1765,1045,326,544,749,454,743
683,1795,1107,326,526,716,369,847
624,1853,1109,263,587,485,460,877
415,2031,1140,263,587,477,430,878
316,2130,1140,263,549,514,431,977
296,2088,1200,236,560,410,553,982
274,2086,1041,376,603,410,526,982
293,2089,930,486,604,354,513,953
293,2089,924,491,605,354,513,849
291,2008,968,534,605,354,513,645
291,2008,968,534,605,354,512,644
281,2038,918,598,545,410,512,641
255,2069,913,603,544,301,620,571
279,2017,958,626,531,314,620,686
330,1971,976,654,498,339,628,714
343,1965,981,655,481,356,628,642
355,1966,621,1015,461,360,644,644
311,1940,665,1042,365,424,676,644
295,1956,573,1138,364,421,680,639
265,1986,562,1149,342,391,732,753
290,1955,578,1164,255,454,756,806
382,1939,594,1164,151,543,771,833
384,1940,594,1164,150,540,775,915
384,1940,594,1164,150,539,776,990
385,1939,595,1164,150,539,776,988
385,1883,651,1086,228,539,776,990
390,1661,873,1056,258,539,776,1051
393,1347,1187,1055,246,552,776,1148
482,1181,1353,975,326,552,776,1192
516,1182,1417,975,326,552,776,1200
523,1139,1445,991,326,544,764,1182
523,765,1765,1045,326,544,749,1162
513,683,1795,1107,326,526,716,1058
512,624,1853,1109,263,587,485,1041
512,415,2031,1140,263,587,477,1049
543,316,2130,1140,263,549,514,1091
590,296,2088,1200,236,560,410,1168
633,274,2086,1041,376,603,410,1240
611,293,2089,930,486,604,354,1339
611,293,2089,924,491,605,354,1360
628,291,2008,968,534,605,354,1391
665,291,2008,968,534,605,354,1391
680,281,2038,918,598,545,410,1382
675,255,2069,913,603,544,301,1315
635,279,2017,958,626,531,314,1184
589,330,1971,976,654,498,339,1135
582,343,1965,981,655,481,356,1141
588,355,1966,621,1015,461,360,1142
592,311,1940,665,1042,365,424,1169
590,295,1956,573,1138,364,421,1242
607,265,1986,562,1149,342,391,1123
582,290,1955,578,1164,255,454,1160
490,382,1939,594,1164,151,543,1229
487,384,1940,594,1164,150,540,1139
487,384,1940,594,1164,150,539,1021
486,385,1939,595,1164,150,539,1021
486,385,1883,651,1086,228,539,1019
486,390,1661,873,1056,258,539,962
530,393,1347,1187,1055,246,552,867
526,482,1181,1353,975,326,552,823
473,516,1182,1417,975,326,552,815
536,523,1139,1445,991,326,544,814
536,523,765,1765,1045,326,544,785
536,513,683,1795,1107,326,526,785
536,512,624,1853,1109,263,587,772
536,512,415,2031,1140,263,587,763
505,543,316,2130,1140,263,549,622
458,590,296,2088,1200,236,560,540
438,633,274,2086,1041,376,603,468
468,611,293,2089,930,486,604,369
519,611,293,2089,924,491,605,348
549,628,291,2008,968,534,605,320
514,665,291,2008,968,534,605,320
466,680,281,2038,918,598,545,320
466,675,255,2069,913,603,544,320
467,635,279,2017,958,626,531,320
462,589,330,1971,976,654,498,320
456,582,343,1965,981,655,481,313
437,588,355,1966,621,1015,461,308
434,592,311,1940,665,1042,365,281
439,590,295,1956,573,1138,364,208
426,607,265,1986,562,1149,342,204
457,582,290,1955,578,1164,255,114
511,490,382,1939,594,1164,151,18
581,487,384,1940,594,1164,150,11
640,487,384,1940,594,1164,150,20
720,486,385,1939,595,1164,150,44
733,486,385,1883,651,1086,228,44
743,486,390,1661,873,1056,258,40
696,530,393,1347,1187,1055,246,38
611,526,482,1181,1353,975,326,38
565,473,516,1182,1417,975,326,38
494,536,523,1139,1445,991,326,59
546,536,523,765,1765,1045,326,60
604,536,513,683,1795,1107,326,61
683,536,512,624,1853,1109,263,80
744,536,512,415,2031,1140,263,281
761,505,543,316,2130,1140,263,322
761,458,590,296,2088,1200,236,364
745,438,633,274,2086,1041,376,496
744,468,611,293,2089,930,486,625
707,519,611,293,2089,924,491,625
694,549,628,291,2008,968,534,620
692,514,665,291,2008,968,534,625
691,466,680,281,2038,918,598,626
691,466,675,255,2069,913,603,628
690,467,635,279,2017,958,626,629
690,462,589,330,1971,976,654,631
690,456,582,343,1965,981,655,631
690,437,588,355,1966,621,1015,631
710,434,592,311,1940,665,1042,631
710,439,590,295,1956,573,1138,631
708,426,607,265,1986,562,1149,632
705,457,582,290,1955,578,1164,635
692,511,490,382,1939,594,1164,635
648,581,487,384,1940,594,1164,655
589,640,487,384,1940,594,1164,646
525,720,486,385,1939,595,1164,622
539,733,486,385,1883,651,1086,627
543,743,486,390,1661,873,1056,629
636,696,530,393,1347,1187,1055,629
636,611,526,482,1181,1353,975,629
636,565,473,516,1182,1417,975,629
636,494,536,523,1139,1445,991,608
584,546,536,523,765,1765,1045,607
533,604,536,513,683,1795,1107,650
473,683,536,512,624,1853,1109,895
413,744,536,512,415,2031,1140,809
396,761,505,543,316,2130,1140,800
402,761,458,590,296,2088,1200,892
462,745,438,633,274,2086,1041,856
433,744,468,611,293,2089,930,729
419,707,519,611,293,2089,924,782
381,694,549,628,291,2008,968,813
395,692,514,665,291,2008,968,813
511,691,466,680,281,2038,918,815
555,691,466,675,255,2069,913,813
774,690,467,635,279,2017,958,815
787,690,462,589,330,1971,976,926
787,690,456,582,343,1965,981,927
787,690,437,588,355,1966,621,975
767,710,434,592,311,1940,665,1042
762,710,439,590,295,1956,573,1042
784,708,426,607,265,1986,562,1119
789,705,457,582,290,1955,578,1123
773,692,511,490,382,1939,594,1123
773,648,581,487,384,1940,594,1103
773,589,640,487,384,1940,594,1105
757,525,720,486,385,1939,595,1114
731,539,733,486,385,1883,651,1245
712,543,743,486,390,1661,873,1385
619,636,696,530,393,1347,1187,1423
619,636,611,526,482,1181,1353,1423
619,636,565,473,516,1182,1417,1423
685,636,494,536,523,1139,1445,1450
685,584,546,536,523,765,1765,1519
678,533,604,536,513,683,1795,1475
661,473,683,536,512,624,1853,1211
663,413,744,536,512,415,2031,1097
668,396,761,505,543,316,2130,1069
693,402,761,458,590,296,2088,937
626,462,745,438,633,274,2086,841
626,433,744,468,611,293,2089,839
675,419,707,519,611,293,2089,786
681,381,694,549,628,291,2008,755
673,395,692,514,665,291,2008,750
595,511,691,466,680,281,2038,747
551,555,691,466,675,255,2069,747
332,774,690,467,635,279,2017,744
319,787,690,462,589,330,1971,631
327,787,690,456,582,343,1965,630
368,787,690,437,588,355,1966,582
369,767,710,434,592,311,1940,515
367,762,710,439,590,295,1956,515
343,784,708,426,607,265,1986,437
311,789,705,457,582,290,1955,430
286,773,692,511,490,382,1939,430
260,773,648,581,487,384,1940,430
260,773,589,640,487,384,1940,448
260,757,525,720,486,385,1939,454
259,731,539,733,486,385,1883,369
293,712,543,743,486,390,1661,460
293,619,636,696,530,393,1347,430
316,619,636,611,526,482,1181,431
316,619,636,565,473,516,1182,553
250,685,636,494,536,523,1139,526
285,685,584,546,536,523,765,513
396,678,533,604,536,513,683,513
443,661,473,683,536,512,624,513
487,663,413,744,536,512,415,512
488,668,396,761,505,543,316,512
517,693,402,761,458,590,296,620
540,626,462,745,438,633,274,620
540,626,433,744,468,611,293,628
491,675,419,707,519,611,293,628
485,681,381,694,549,628,291,644
492,673,395,692,514,665,291,676
822,595,511,691,466,680,281,680
822,551,555,691,466,675,255,732
822,332,774,690,467,635,279,756
822,319,787,690,462,589,330,771
814,327,787,690,456,582,343,775
773,368,787,690,437,588,355,776
770,369,767,710,434,592,311,776
779,367,762,710,439,590,295,776
813,343,784,708,426,607,265,776
812,311,789,705,457,582,290,776
812,286,773,692,511,490,382,776
812,260,773,648,581,487,384,776
812,260,773,589,640,487,384,764
930,260,757,525,720,486,385,749
1024,259,731,539,733,486,385,716
991,293,712,543,743,486,390,485
1016,293,619,636,696,530,393,477
1053,316,619,636,611,526,482,514
1053,316,619,636,565,473,516,410
1053,250,685,636,494,536,523,410
1018,285,685,584,546,536,523,354
907,396,678,533,604,536,513,354
858,443,661,473,683,536,512,354
1022,487,663,413,744,536,512,354
1062,488,668,396,761,505,543,410
1003,517,693,402,761,458,590,301
980,540,626,462,745,438,633,314
980,540,626,433,744,468,611,339
980,491,675,419,707,519,611,356
1190,485,681,381,694,549,628,360
1177,492,673,395,692,514,665,424
809,822,595,511,691,466,680,421
824,822,551,555,691,466,675,391
824,822,332,774,690,467,635,454
824,822,319,787,690,462,589,543
824,814,327,787,690,456,582,540
824,773,368,787,690,437,588,539
824,770,369,767,710,434,592,539
826,779,367,762,710,439,590,539
792,813,343,784,708,426,607,539
792,812,311,789,705,457,582,552
792,812,286,773,692,511,490,552
792,812,260,773,648,581,487,552
792,812,260,773,589,640,487,544
674,930,260,757,525,720,486,544
580,1024,259,731,539,733,486,526
579,991,293,712,543,743,486,587
554,1016,293,619,636,696,530,587
494,1053,316,619,636,611,526,549
494,1053,316,619,636,565,473,560
494,1053,250,685,636,494,536,603
510,1018,285,685,584,546,536,604
523,907,396,678,533,604,536,605
561,858,443,661,473,683,536,605
354,1022,487,663,413,744,536,605
323,1062,488,668,396,761,505,545
332,1003,517,693,402,761,458,544
392,980,540,626,462,745,438,531
400,980,540,626,433,744,468,498
400,980,491,675,419,707,519,481
190,1190,485,681,381,694,549,461
190,1177,492,673,395,692,514,365
265,809,822,595,511,691,466,364
254,824,822,551,555,691,466,342
326,824,822,332,774,690,467,255
326,824,822,319,787,690,462,151
384,824,814,327,787,690,456,150
384,824,773,368,787,690,437,150
384,824,770,369,767,710,434,150
373,826,779,367,762,710,439,228
373,792,813,343,784,708,426,258
373,792,812,311,789,705,457,246
373,792,812,286,773,692,511,326
406,792,812,260,773,648,581,326
730,792,812,260,773,589,640,326
731,674,930,260,757,525,720,326
731,580,1024,259,731,539,733,326
731,579,991,293,712,543,743,263
731,554,1016,293,619,636,696,263
731,494,1053,316,619,636,611,263
731,494,1053,316,619,636,565,236
731,494,1053,250,685,636,494,376
715,510,1018,285,685,584,546,486
702,523,907,396,678,533,604,491
664,561,858,443,661,473,683,534
660,354,1022,487,663,413,744,534
645,323,1062,488,668,396,761,598
635,332,1003,517,693,402,761,603
575,392,980,540,626,462,745,626
567,400,980,540,626,433,744,654
567,400,980,491,675,419,707,655
567,190,1190,485,681,381,694,1015
567,190,1177,492,673,395,692,1042
492,265,809,822,595,511,691,1138
567,254,824,822,551,555,691,1149
495,326,824,822,332,774,690,1164
546,326,824,822,319,787,690,1164
488,384,824,814,327,787,690,1164
489,384,824,773,368,787,690,1164
532,384,824,770,369,767,710,1164
579,373,826,779,367,762,710,1086
621,373,792,813,343,784,708,1056
647,373,792,812,311,789,705,1055
648,373,792,812,286,773,692,975
630,406,792,812,260,773,648,975
368,730,792,812,260,773,589,991
380,731,674,930,260,757,525,1045
411,731,580,1024,259,731,539,1107
554,731,579,991,293,712,543,1109
688,731,554,1016,293,619,636,1140
705,731,494,1053,316,619,636,1140
813,731,494,1053,316,619,636,1200
838,731,494,1053,250,685,636,1041
898,715,510,1018,285,685,584,930
899,702,523,907,396,678,533,924
899,664,561,858,443,661,473,968
899,660,354,1022,487,663,413,968
933,645,323,1062,488,668,396,918
946,635,332,1003,517,693,402,913
948,575,392,980,540,626,462,958
952,567,400,980,540,626,433,976
952,567,400,980,491,675,419,981
952,567,190,1190,485,681,381,621
952,567,190,1177,492,673,395,665
952,492,265,809,822,595,511,573
873,567,254,824,822,551,555,562
873,495,326,824,822,332,774,578
822,546,326,824,822,319,787,594
822,488,384,824,814,327,787,594
834,489,384,824,773,368,787,594
791,532,384,824,770,369,767,595
829,579,373,826,779,367,762,651
796,621,373,792,813,343,784,873
936,647,373,792,812,311,789,1187
944,648,373,792,812,286,773,1353
929,630,406,792,812,260,773,1417
867,368,730,792,812,260,773,1445
854,380,731,674,930,260,757,1765
823,411,731,580,1024,259,731,1795
748,554,731,579,991,293,712,1853
618,688,731,554,1016,293,619,2031
613,705,731,494,1053,316,619,2130
720,813,731,494,1053,316,619,2088
696,838,731,494,1053,250,685,2086
636,898,715,510,1018,285,685,2089
663,899,702,523,907,396,678,2089
667,899,664,561,858,443,661,2008
667,899,660,354,1022,487,663,2008
636,933,645,323,1062,488,668,2038
657,946,635,332,1003,517,693,2069
677,948,575,392,980,540,626,2017
691,952,567,400,980,540,626,1971
691,952,567,400,980,491,675,1965
691,952,567,190,1190,485,681,1966
693,952,567,190,1177,492,673,1940
693,952,492,265,809,822,595,1956
698,873,567,254,824,822,551,1986
700,873,495,326,824,822,332,1955
700,822,546,326,824,822,319,1939
705,822,488,384,824,814,327,1940
696,834,489,384,824,773,368,1940
696,791,532,384,824,770,369,1939
614,829,579,373,826,779,367,1883
614,796,621,373,792,813,343,1661
470,936,647,373,792,812,311,1347
469,944,648,373,792,812,286,1181
469,929,630,406,792,812,260,1182
481,867,368,730,792,812,260,1139
481,854,380,731,674,930,260,765
481,823,411,731,580,1024,259,683
413,748,554,731,579,991,293,624
415,618,688,731,554,1016,293,415
414,613,705,731,494,1053,316,316
221,720,813,731,494,1053,316,296
226,696,838,731,494,1053,250,274
226,636,898,715,510,1018,285,293
200,663,899,702,523,907,396,293
246,667,899,664,561,858,443,291
259,667,899,660,354,1022,487,291
312,636,933,645,323,1062,488,281
291,657,946,635,332,1003,517,255
420,677,948,575,392,980,540,279
695,691,952,567,400,980,540,330
816,691,952,567,400,980,491,343
847,691,952,567,190,1190,485,355
850,693,952,567,190,1177,492,311
850,693,952,492,265,809,822,295
864,698,873,567,254,824,822,265
980,700,873,495,326,824,822,290
1141,700,822,546,326,824,822,382
1136,705,822,488,384,824,814,384
1132,696,834,489,384,824,773,384
1132,696,791,532,384,824,770,385
1139,614,829,579,373,826,779,385
1158,614,796,621,373,792,813,390
1317,470,936,647,373,792,812,393
1478,469,944,648,373,792,812,482
1559,469,929,630,406,792,812,516
1617,481,867,368,730,792,812,523
1620,481,854,380,731,674,930,523
1625,481,823,411,731,580,1024,513
1632,413,748,554,731,579,991,512
1633,415,618,688,731,554,1016,512
1622,414,613,705,731,494,1053,543
1600,221,720,813,731,494,1053,590
1671,226,696,838,731,494,1053,633
1671,226,636,898,715,510,1018,611
1691,200,663,899,702,523,907,611
1641,246,667,899,664,561,858,628
1668,259,667,899,660,354,1022,665
1615,312,636,933,645,323,1062,680
1602,291,657,946,635,332,1003,675
1451,420,677,948,575,392,980,635
1158,695,691,952,567,400,980,589
1037,816,691,952,567,400,980,582
1006,847,691,952,567,190,1190,588
1001,850,693,952,567,190,1177,592
1001,850,693,952,492,265,809,590
982,864,698,873,567,254,824,607
865,980,700,873,495,326,824,582
705,1141,700,822,546,326,824,490
705,1136,705,822,488,384,824,487
719,1132,696,834,489,384,824,487
727,1132,696,791,532,384,824,486
719,1139,614,829,579,373,826,486
691,1158,614,796,621,373,792,486
510,1317,470,936,647,373,792,530
341,1478,469,944,648,373,792,526
260,1559,469,929,630,406,792,473
199,1617,481,867,368,730,792,536
284,1620,481,854,380,731,674,536
293,1625,481,823,411,731,580,536
286,1632,413,748,554,731,579,536
279,1633,415,618,688,731,554,536
295,1622,414,613,705,731,494,505
295,1600,221,720,813,731,494,458
219,1671,226,696,838,731,494,438
219,1671,226,636,898,715,510,468
220,1691,200,663,899,702,523,519
248,1641,246,667,899,664,561,549
301,1668,259,667,899,660,354,514
302,1615,312,636,933,645,323,466
389,1602,291,657,946,635,332,466
389,1451,420,677,948,575,392,467
411,1158,695,691,952,567,400,462
433,1037,816,691,952,567,400,456
443,1006,847,691,952,567,190,437
511,1001,850,693,952,567,190,434
582,1001,850,693,952,492,265,439
584,982,864,698,873,567,254,426
700,865,980,700,873,495,326,457
710,705,1141,700,822,546,326,511
710,705,1136,705,822,488,384,581
696,719,1132,696,834,489,384,640
688,727,1132,696,791,532,384,720
686,719,1139,614,829,579,373,733
726,691,1158,614,796,621,373,743
754,510,1317,470,936,647,373,696
754,341,1478,469,944,648,373,611
754,260,1559,469,929,630,406,565
844,199,1617,481,867,368,730,494
807,284,1620,481,854,380,731,546
794,293,1625,481,823,411,731,604
934,286,1632,413,748,554,731,683
937,279,1633,415,618,688,731,744
921,295,1622,414,613,705,731,761
921,295,1600,221,720,813,731,761
920,219,1671,226,696,838,731,745
938,219,1671,226,636,898,715,744
916,220,1691,200,663,899,702,707
890,248,1641,246,667,899,664,694
797,301,1668,259,667,899,660,692
793,302,1615,312,636,933,645,691
706,389,1602,291,657,946,635,691
728,389,1451,420,677,948,575,690
706,411,1158,695,691,952,567,690
684,433,1037,816,691,952,567,690
675,443,1006,847,691,952,567,690
610,511,1001,850,693,952,567,710
