Average Fitness 	  Best Individual
3.8355440748986084E10	 3.7438791108049494
1.5962632462195197E8	 3.7141267441017827
1329.1828826525623	 3.249248392527576
1724.734748585572	 3.249248392527576
836.2203425532482	 3.2129935165822676
838.9378264951418	 3.031633900832392
57915.97945401827	 2.827674632490446
57730.5817153108	 2.827674632490446
333.04592510123405	 2.462591733384419
438.42367292533095	 2.1973986310257456
653.4674016535547	 2.1973986310257456
528.503824025939	 2.1973986310257456
105.2963659037913	 2.1955303351815147
58.146353711191466	 1.733513934161711
443.1613621469896	 1.733513934161711
659.7247135776156	 1.733513934161711
929.1785889764429	 1.733513934161711
538.4196086777113	 1.7072662273934558
999.6646288074137	 1.4852000248699573
489.44112172993334	 1.4852000248699573
1070.4880938825652	 1.4852000248699573
439.1021817485565	 1.4852000248699573
728.8381927192762	 1.4852000248699573
533.2471319933203	 1.4852000248699573
847.3647939655596	 1.4852000248699573
613.4929087713246	 1.4621837078079565
774.515514270225	 1.3542376963178673
3271.053464211084	 1.3542376963178673
477.4110558074418	 1.3542376963178673
747.2234323918659	 1.3542376963178673
1373.690836784317	 1.3542376963178673
750.5271940001406	 1.3542376963178673
532.1875921045154	 1.3532239211918278
394.1200951601811	 1.3532239211918278
920.9844323638051	 1.3532239211918278
355.5321423598022	 1.3497308858394748
274.0777050642417	 1.3482713530624013
375.7461671520754	 1.3482713530624013
314.9075533096889	 1.3482713530624013
143.88373490448257	 1.3482713530624013
164.70129504203325	 1.3482713530624013
46.6213840367704	 1.3482713530624013
362.8134235054526	 1.3482713530624013
144.45474303112752	 1.3482713530624013
195.16424730578444	 1.3482713530624013
11.930416058571664	 1.3482713530624013
252.19048027186298	 1.3482713530624013
16.707855567879776	 1.3482713530624013
125.02381181325694	 1.3461019639873035
118.94494707323975	 1.3461019639873035
