Average Fitness 	  Best Individual
616820.0700436475	 6.350019122039557
232240.36742054	 6.350019122039557
6864003.079157979	 6.350019122039557
16728.331754636976	 6.350019122039557
54470.13859914287	 6.350019122039557
422958.82111384795	 6.2884919223987295
773855.0467202793	 6.2884919223987295
2.5303613390920064E8	 6.2884919223987295
729585.1869013562	 5.885918377714359
477423.42941833864	 5.885918377714359
4.055040823930943E8	 5.063027754481265
934385.1262097245	 5.063027754481265
1.4812338186405185E11	 5.063027754481265
913053.8452995557	 5.063027754481265
58152.820757072084	 5.063027754481265
421859.6744884371	 4.766766041596322
9.176013353327157E8	 4.766766041596322
5351.386321060044	 4.568490519900351
2.5164248964227492E8	 4.530266398806467
373635.432720085	 4.530266398806467
6.141880559179731E7	 4.530266398806467
3.259845385690202E8	 4.438871347021231
1.8308956172235852E11	 4.2291989248258846
8099.988528915498	 4.2291989248258846
8.819324632565317E10	 4.1542819455378845
2.544036939775287E11	 4.00506127008143
1.0887859318075133E7	 4.00506127008143
6.379868643615699E10	 4.00506127008143
414658.6564526318	 4.00506127008143
2.6230180623956802E8	 3.9999879059561017
2.986049078459804E11	 3.9999879059561017
2.983527168382099E11	 3.992440842207384
2.4171127065144283E8	 3.992440842207384
608485.5732583182	 3.992440842207384
718158.9287036909	 3.992440842207384
108265.34325988802	 3.992440842207384
5.410788042801315E8	 3.897434041279019
167843.41930893672	 3.862793492867659
395605.6640925309	 3.862793492867659
3.3225797241687067E11	 3.862793492867659
110059.87938906679	 3.838172533117766
676986.1213076394	 3.838172533117766
1.3064255586671951E8	 3.838172533117766
160255.6883279734	 3.838172533117766
10386.064548673105	 3.838172533117766
427436.1023642219	 3.838172533117766
3.3225785478820557E11	 3.785639661704434
1.8014865622642715E11	 3.785639661704434
312494.1490640144	 3.785639661704434
439746.033744539	 3.785639661704434
