Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,Accum_y-1,Accum_y-2,Accum_y-3,Accum_y-4,Accum_y-5,Accum_y-6,Accum_y-7,Accum_y-8,Accum_y-9,Accum_y-10
527,929,969,358,1553,82,933,629,411,567,624,609,854,1617,523,1182,542
502,947,976,358,1539,88,803,606,411,567,758,763,869,1620,523,1162,548
627,946,977,184,1666,124,782,640,411,565,841,681,869,1625,513,1058,517
705,947,961,118,1748,124,782,704,433,521,875,598,870,1632,512,1041,512
803,924,928,174,1748,122,681,721,441,521,1048,582,946,1633,512,1049,509
832,906,927,193,1748,122,656,595,428,522,1354,569,939,1622,543,1091,488
757,993,739,381,1736,134,642,502,433,522,1398,558,948,1600,590,1168,457
714,1105,490,630,1682,188,591,386,433,522,1532,514,1147,1671,633,1240,410
707,1122,489,609,1670,222,591,336,485,538,1532,472,1391,1671,611,1339,403
777,1128,485,613,1391,501,591,314,485,576,1532,472,1343,1691,611,1360,403
709,1196,421,677,1391,482,608,314,486,577,1532,472,1240,1641,628,1391,403
704,1279,416,682,1391,465,624,278,517,660,1532,472,1221,1668,665,1391,403
706,1278,423,682,1390,465,625,278,517,683,1532,472,1222,1615,680,1382,403
735,1278,422,683,1390,461,629,278,532,703,1532,472,1104,1602,675,1315,403
731,1320,422,683,1376,475,629,319,538,901,1532,472,1070,1451,635,1184,403
698,1292,485,683,1320,531,629,319,578,1050,1527,472,1056,1158,589,1135,403
704,1293,485,683,1239,612,629,319,578,1017,1528,472,1020,1037,582,1141,350
712,1213,565,683,1234,617,629,319,578,985,1521,472,898,1006,588,1142,350
712,1198,580,683,1138,713,629,307,578,1026,1493,507,881,1001,592,1169,350
668,1242,580,683,1020,831,629,247,522,1079,1489,517,868,1001,590,1242,350
746,1194,628,680,1022,832,532,374,515,1118,1489,517,871,982,607,1123,295
904,1186,636,680,1020,834,482,374,513,1127,1489,517,851,865,582,1160,315
959,1127,695,655,867,1012,482,354,506,1179,1517,563,863,705,490,1229,389
1014,1045,697,715,878,1021,482,380,650,1086,1506,586,868,705,487,1139,321
1015,947,758,747,860,1044,367,387,650,1073,1500,573,954,719,487,1021,319
1015,918,782,752,842,1062,219,387,635,1073,1372,572,1036,727,486,1021,346
1015,892,776,784,772,1132,219,387,608,1050,1371,650,1124,719,486,1019,244
1015,633,885,934,771,1113,223,387,562,1072,1332,701,1188,691,486,962,248
1015,606,851,995,771,1113,223,391,545,1080,1318,650,1172,510,530,867,248
1015,529,927,990,527,1363,223,384,545,1102,1241,767,1200,341,526,823,250
1036,527,929,977,434,1469,223,357,545,1026,1213,777,1205,260,473,815,253
1036,527,929,969,358,1553,82,346,530,1016,1279,642,1197,199,536,814,253
1039,502,947,976,358,1539,88,345,528,1017,1151,487,1182,284,536,785,247
914,627,946,977,184,1666,124,311,530,1017,1058,487,1182,293,536,785,211
836,705,947,961,118,1748,124,247,525,1049,1020,490,1181,286,536,772,209
738,803,924,928,174,1748,122,230,500,1091,782,491,1051,279,536,763,209
709,832,906,927,193,1748,122,230,516,1091,550,491,1036,295,505,622,209
697,757,993,739,381,1736,134,230,513,1091,564,491,1092,295,458,540,179
628,714,1105,490,630,1682,188,230,513,1091,437,495,999,219,438,468,185
622,707,1122,489,609,1670,222,224,461,1075,438,541,839,219,468,369,228
591,777,1128,485,613,1391,501,224,461,1042,438,546,907,220,519,348,228
601,709,1196,421,677,1391,482,225,460,1082,443,592,956,248,549,320,228
707,704,1279,416,682,1391,465,246,429,1059,445,607,985,301,514,320,228
706,706,1278,423,682,1390,465,258,429,1036,445,870,987,302,466,320,228
704,735,1278,422,683,1390,461,270,479,1021,445,925,952,389,466,320,246
801,731,1320,422,683,1376,475,229,518,817,445,980,952,389,467,320,259
914,698,1292,485,683,1320,531,239,593,650,445,1012,1144,411,462,320,380
930,704,1293,485,683,1239,612,239,726,549,443,1212,1147,433,456,313,538
1066,712,1213,565,683,1234,617,240,745,482,443,1216,1147,443,437,308,627
1066,712,1198,580,683,1138,713,431,746,440,434,1181,1147,511,434,281,636
1066,668,1242,580,683,1020,831,444,746,387,434,1171,1157,582,439,208,636
988,746,1194,628,680,1022,832,339,666,348,434,1171,1154,584,426,204,643
830,904,1186,636,680,1020,834,427,605,339,434,1211,1141,700,457,114,790
775,959,1127,695,655,867,1012,433,609,279,406,1275,1128,710,511,18,709
720,1014,1045,697,715,878,1021,417,526,273,361,1382,1123,710,581,11,717
732,1015,947,758,747,860,1044,446,558,273,342,1380,1051,696,640,20,731
732,1015,918,782,752,842,1062,446,558,293,314,1419,980,688,720,44,692
777,1015,892,776,784,772,1132,446,555,293,312,1435,924,686,733,44,703
880,1015,633,885,934,771,1113,446,555,273,312,1402,859,726,743,40,847
999,1015,606,851,995,771,1113,442,555,292,312,1469,817,754,696,38,1129
1016,1015,529,927,990,527,1363,441,568,271,286,1491,744,754,611,38,1244
1042,1036,527,929,977,434,1469,464,568,271,267,1457,707,754,565,38,1244
1206,1036,527,929,969,358,1553,486,567,314,198,1448,729,844,494,59,1244
1294,1039,502,947,976,358,1539,515,567,313,324,1448,769,807,546,60,1245
1328,914,627,946,977,184,1666,522,565,313,366,1448,769,794,604,61,1245
1412,836,705,947,961,118,1748,674,548,281,367,1445,820,934,683,80,1299
1412,738,803,924,928,174,1748,674,553,230,364,1444,897,937,744,281,1321
1429,709,832,906,927,193,1748,675,543,235,262,1444,874,921,761,322,1334
1499,697,757,993,739,381,1736,687,544,241,329,1469,823,921,761,364,1334
1523,628,714,1105,490,630,1682,691,550,266,322,1479,753,920,745,496,1328
1519,622,707,1122,489,609,1670,762,554,266,321,1433,727,938,744,625,1268
1509,591,777,1128,485,613,1391,822,560,263,321,1428,670,916,707,625,1268
1499,601,709,1196,421,677,1391,832,560,228,316,1382,668,890,694,620,1268
1315,707,704,1279,416,682,1391,817,573,168,317,1367,708,797,692,625,1268
1308,706,706,1278,423,682,1390,805,594,255,317,1105,758,793,691,626,1268
1281,704,735,1278,422,683,1390,793,529,251,317,1050,780,706,691,628,1250
1146,801,731,1320,422,683,1376,793,484,251,317,1091,851,728,690,629,1253
1031,914,698,1292,485,683,1320,783,369,251,317,1059,717,706,690,631,1133
1008,930,704,1293,485,683,1239,783,236,251,317,859,723,684,690,631,975
870,1066,712,1213,565,683,1234,782,217,251,317,855,794,675,690,631,886
920,1066,712,1198,580,683,1138,591,216,251,317,1089,819,610,710,631,882
955,1066,668,1242,580,683,1020,573,216,290,317,1246,815,539,710,631,925
992,988,746,1194,628,680,1022,591,216,362,317,1349,923,537,708,632,926
992,830,904,1186,636,680,1020,516,187,396,317,1368,1135,420,705,635,753
1207,775,959,1127,695,655,867,510,190,443,317,1260,1167,409,692,635,748
1211,720,1014,1045,697,715,878,500,129,447,317,1130,1219,410,648,655,759
1219,732,1015,947,758,747,860,634,106,447,317,1130,1280,485,589,646,745
1224,732,1015,918,782,752,842,717,106,427,402,1080,1305,563,525,622,757
1179,777,1015,892,776,784,772,721,162,427,438,986,1272,572,539,627,744
1076,880,1015,633,885,934,771,768,184,425,438,960,1285,555,543,629,596
976,999,1015,606,851,995,771,805,189,394,440,857,1404,527,636,629,347
972,1016,1015,529,927,990,527,875,227,393,440,718,1400,655,636,629,232
954,1042,1036,527,929,977,434,958,252,385,471,694,1400,719,636,629,229
831,1206,1036,527,929,969,358,950,252,329,469,693,1378,645,636,608,229
740,1294,1039,502,947,976,358,1056,252,329,422,693,1338,598,584,607,228
706,1328,914,627,946,977,184,1104,252,415,409,693,1355,597,533,650,228
621,1412,836,705,947,961,118,977,252,417,409,693,1322,493,473,895,177
621,1412,738,803,924,928,174,977,263,453,409,693,1341,503,413,809,158
604,1429,709,832,906,927,193,976,265,517,410,693,1375,525,396,800,155
534,1499,697,757,993,739,381,964,318,526,282,668,1426,525,402,892,174
510,1523,628,714,1105,490,630,960,340,512,282,654,1424,525,462,856,174
510,1519,622,707,1122,489,609,889,342,529,282,654,1374,507,433,729,174
475,1509,591,777,1128,485,613,829,336,527,282,654,1441,506,419,782,174
475,1499,601,709,1196,421,677,818,336,523,285,654,1452,504,381,813,174
475,1315,707,704,1279,416,682,815,323,523,282,654,1384,565,395,813,174
475,1308,706,706,1278,423,682,823,302,436,282,653,1331,595,511,815,174
475,1281,704,735,1278,422,683,846,302,435,282,653,1309,651,555,813,174
475,1146,801,731,1320,422,683,856,302,435,282,585,1336,673,774,815,159
475,1031,914,698,1292,485,683,915,342,435,282,646,1330,710,787,926,158
475,1008,930,704,1293,485,683,922,383,435,282,706,1334,780,787,927,158
469,870,1066,712,1213,565,683,922,383,443,282,708,1263,781,787,975,158
419,920,1066,712,1198,580,683,922,406,472,282,530,1263,778,767,1042,153
384,955,1066,668,1242,580,683,922,470,515,282,433,1267,781,762,1042,110
347,992,988,746,1194,628,680,877,476,446,282,330,1161,781,784,1119,102
347,992,830,904,1186,636,680,906,476,412,283,271,952,782,789,1123,102
132,1207,775,959,1127,695,655,906,460,514,284,267,920,782,773,1123,102
128,1211,720,1014,1045,697,715,906,463,510,284,267,868,860,773,1103,83
107,1219,732,1015,947,758,747,736,455,510,284,267,1064,785,773,1105,83
102,1224,732,1015,918,782,752,653,564,510,202,267,1087,707,757,1114,98
102,1179,777,1015,892,776,784,682,568,510,287,295,1117,698,731,1245,195
102,1076,880,1015,633,885,934,635,545,542,299,328,1123,675,712,1385,242
83,976,999,1015,606,851,995,598,551,563,326,393,1057,675,619,1423,220
136,972,1016,1015,529,927,990,528,500,569,370,405,1209,561,619,1423,229
107,954,1042,1036,527,929,977,520,475,569,518,430,1209,497,619,1423,229
66,831,1206,1036,527,929,969,517,475,571,525,465,1209,472,685,1450,229
66,740,1294,1039,502,947,976,382,475,571,432,466,1288,468,685,1519,229
66,706,1328,914,627,946,977,327,545,523,403,498,1271,518,678,1475,229
90,621,1412,836,705,947,961,302,568,538,402,750,1253,482,661,1211,227
92,621,1412,738,803,924,928,317,559,503,402,809,1157,506,663,1097,427
92,604,1429,709,832,906,927,317,565,502,401,818,1123,542,668,1069,517
198,534,1499,697,757,993,739,317,607,694,401,818,1058,546,693,937,516
279,510,1523,628,714,1105,490,427,590,892,405,818,1021,551,626,841,517
370,510,1519,622,707,1122,489,432,584,877,413,818,1013,551,626,839,587
370,475,1509,591,777,1128,485,432,584,877,413,818,929,551,675,786,617
398,475,1499,601,709,1196,421,432,584,984,410,820,871,554,681,755,638
413,475,1315,707,704,1279,416,557,584,984,452,820,870,579,673,750,653
433,475,1308,706,706,1278,423,571,677,992,464,833,870,550,595,747,653
444,475,1281,704,735,1278,422,548,766,992,500,869,881,494,551,747,653
479,475,1146,801,731,1320,422,538,766,992,500,841,787,450,332,744,678
638,475,1031,914,698,1292,485,876,726,992,506,780,779,438,319,631,710
724,475,1008,930,704,1293,485,869,685,992,574,720,769,389,327,630,710
724,469,870,1066,712,1213,565,908,685,984,821,827,785,409,368,582,849
762,419,920,1066,712,1198,580,959,662,955,1091,771,760,473,369,515,851
902,384,955,1066,668,1242,580,1144,723,873,1091,711,750,470,367,515,927
903,347,992,988,746,1194,628,1191,721,870,1121,711,748,591,343,437,1054
903,347,992,830,904,1186,636,1160,722,870,1158,727,745,594,311,430,1054
903,132,1207,775,959,1127,695,1173,737,721,1157,739,745,594,286,430,1054
903,128,1211,720,1014,1045,697,1197,734,721,1247,745,745,523,260,430,1054
951,107,1219,732,1015,947,758,1247,733,721,1247,756,474,557,260,448,1054
1112,102,1224,732,1015,918,782,1385,624,721,1244,767,415,590,260,454,1027
1159,102,1179,777,1015,892,776,1384,563,721,1123,739,385,591,259,369,930
1177,102,1076,880,1015,633,885,1384,563,689,1111,711,366,607,293,460,883
1183,83,976,999,1015,606,851,1487,796,668,1179,646,312,624,293,430,872
1123,136,972,1016,1015,529,927,1512,796,675,1135,634,157,756,316,431,861
1195,107,954,1042,1036,527,929,1428,796,675,956,609,157,756,316,553,861
1443,66,831,1206,1036,527,929,1468,796,673,949,574,159,756,250,526,861
1443,66,740,1294,1039,502,947,1468,796,707,984,573,90,756,285,513,861
1443,66,706,1328,914,627,946,1468,772,669,1005,559,117,769,396,513,861
1419,90,621,1412,836,705,947,1470,749,710,1022,382,117,809,443,513,860
1417,92,621,1412,738,803,924,1456,740,709,1046,334,117,997,487,512,657
1417,92,604,1429,709,832,906,1456,758,640,1046,461,117,940,488,512,557
1311,198,534,1499,697,757,993,1456,660,433,1046,461,208,936,517,620,731
1261,279,510,1523,628,714,1105,1346,649,224,1131,465,222,931,540,620,866
1204,370,510,1519,622,707,1122,1341,649,222,1123,488,222,938,540,628,796
1278,370,475,1509,591,777,1128,1341,649,295,1161,504,356,947,491,628,766
1250,398,475,1499,601,709,1196,1341,649,208,1161,517,364,944,485,644,885
1235,413,475,1315,707,704,1279,1213,649,299,1120,523,364,858,492,676,870
1220,433,475,1308,706,706,1278,1191,556,291,1108,510,364,857,822,680,1077
1237,444,475,1281,704,735,1278,1288,468,291,1240,474,353,857,822,732,1116
1290,479,475,1146,801,731,1320,1338,468,291,1240,476,666,857,822,756,1090
1175,638,475,1031,914,698,1292,941,468,291,1234,476,678,832,822,771,1092
1213,724,475,1008,930,704,1293,941,468,291,1230,476,748,811,814,775,1310
1267,724,469,870,1066,712,1213,1017,468,305,983,367,733,789,773,776,1171
1230,762,419,920,1066,712,1198,1114,468,326,713,367,733,725,770,776,1178
1122,902,384,955,1066,668,1242,929,343,326,713,367,733,725,779,776,1144
1173,903,347,992,988,746,1194,898,339,327,683,367,733,607,813,776,1098
1266,903,347,992,830,904,1186,879,338,423,645,351,733,603,812,776,1180
1383,903,132,1207,775,959,1127,866,323,423,645,339,733,609,812,776,1410
1425,903,128,1211,720,1014,1045,842,323,444,555,333,733,610,812,776,1516
1448,951,107,1219,732,1015,947,933,325,444,555,322,733,618,812,764,1606
1409,1112,102,1224,732,1015,918,803,326,444,555,311,757,585,930,749,1747
1376,1159,102,1179,777,1015,892,782,326,444,555,311,791,584,1024,716,1843
1399,1177,102,1076,880,1015,633,782,376,444,555,330,791,568,991,485,1843
1401,1183,83,976,999,1015,606,681,334,444,458,330,791,551,1016,477,1871
1398,1123,136,972,1016,1015,529,656,392,431,484,330,793,405,1053,514,1911
1374,1195,107,954,1042,1036,527,642,456,484,523,340,793,486,1053,410,1921
1320,1443,66,831,1206,1036,527,591,505,587,549,408,791,717,1053,410,1989
1495,1443,66,740,1294,1039,502,591,505,568,537,492,781,717,1018,354,2059
1529,1443,66,706,1328,914,627,591,493,606,611,474,754,896,907,354,2314
1589,1419,90,621,1412,836,705,608,507,548,594,415,772,883,858,354,2317
1618,1417,92,621,1412,738,803,624,759,548,570,406,929,667,1022,354,2322
1618,1417,92,604,1429,709,832,625,772,623,570,270,937,887,1062,410,2331
1713,1311,198,534,1499,697,757,629,848,671,570,270,846,920,1003,301,2139
1689,1261,279,510,1523,628,714,629,848,695,481,274,832,1176,980,314,2003
1656,1204,370,510,1519,622,707,629,848,705,481,465,854,1208,980,339,2003
1583,1278,370,475,1509,591,777,629,848,634,443,449,721,1211,980,356,2003
1591,1250,398,475,1499,601,709,629,848,614,443,436,759,1219,1190,360,1868
1593,1235,413,475,1315,707,704,629,848,523,442,524,1039,1328,1177,424,1868
1588,1220,433,475,1308,706,706,629,848,523,442,538,1156,1364,809,421,1766
1560,1237,444,475,1281,704,735,532,847,523,274,541,1165,1402,824,391,1727
1472,1290,479,475,1146,801,731,482,847,523,281,539,848,1415,824,454,1727
1428,1175,638,475,1031,914,698,482,847,525,281,561,834,1415,824,543,1821
1304,1213,724,475,1008,930,704,482,957,661,217,561,820,1415,824,540,1628
1307,1267,724,469,870,1066,712,367,957,715,217,561,890,1415,824,539,1679
1382,1230,762,419,920,1066,712,219,1024,724,232,561,893,1415,824,539,1701
1417,1122,902,384,955,1066,668,219,1024,776,392,561,893,1415,826,539,1659
1369,1173,903,347,992,988,746,223,1024,775,392,561,893,1412,792,539,1578
1313,1266,903,347,992,830,904,223,1027,679,392,564,909,1562,792,552,1496
1197,1383,903,132,1207,775,959,223,1076,679,396,569,909,1588,792,552,1283
1155,1425,903,128,1211,720,1014,223,1093,681,398,571,909,1596,792,552,1189
1084,1448,951,107,1219,732,1015,82,1091,689,471,571,909,1758,792,544,1099
962,1409,1112,102,1224,732,1015,88,1134,689,493,571,885,1816,674,544,959
992,1376,1159,102,1179,777,1015,124,1273,689,493,571,851,1837,580,526,863
995,1399,1177,102,1076,880,1015,124,1657,689,493,547,851,1971,579,587,863
987,1401,1183,83,976,999,1015,122,1456,689,532,557,851,1971,554,587,848
984,1398,1123,136,972,1016,1015,122,1398,689,506,598,849,1971,494,549,866
936,1374,1195,107,954,1042,1036,134,1334,636,467,605,849,1934,494,560,866
834,1320,1443,66,831,1206,1036,188,1285,533,441,600,853,1703,494,603,870
659,1495,1443,66,740,1294,1039,222,1286,525,417,555,902,1703,510,604,801
625,1529,1443,66,706,1328,914,501,1252,506,322,593,930,1461,523,605,546
565,1589,1419,90,621,1412,836,482,1297,506,322,577,947,1434,561,605,543
840,1618,1417,92,621,1412,738,465,1045,506,322,594,856,1425,354,605,538
881,1618,1417,92,604,1429,709,465,1055,454,322,594,1001,1209,323,545,529
810,1713,1311,198,534,1499,697,461,1007,406,322,596,1002,1205,332,544,529
899,1689,1261,279,510,1523,628,475,1007,382,322,622,1003,949,392,531,529
907,1656,1204,370,510,1519,622,531,1007,499,322,466,993,910,400,498,529
906,1583,1278,370,475,1509,591,612,1019,497,322,469,992,898,400,481,529
903,1591,1250,398,475,1499,601,617,1032,567,322,467,946,890,190,461,524
901,1593,1235,413,475,1315,707,713,1135,654,322,373,666,781,190,365,524
901,1588,1220,433,475,1308,706,831,1249,682,322,359,549,745,265,364,419
952,1560,1237,444,475,1281,704,832,1249,682,322,356,540,707,254,342,419
1009,1472,1290,479,475,1146,801,834,1249,863,315,356,589,694,326,255,419
1035,1428,1175,638,475,1031,914,1012,1249,900,494,334,551,694,326,151,292
1035,1304,1213,724,475,1008,930,1021,1139,995,623,334,525,807,384,150,288
1028,1307,1267,724,469,870,1066,1044,1160,927,623,363,458,967,384,150,237
963,1382,1230,762,419,920,1066,1062,1093,1010,608,371,455,1123,384,150,206
974,1417,1122,902,384,955,1066,1132,1093,982,448,424,455,1123,373,228,206
1304,1369,1173,903,347,992,988,1113,1093,982,448,427,455,1123,373,258,206
1268,1313,1266,903,347,992,830,1113,1092,983,448,464,439,973,373,246,207
1267,1197,1383,903,132,1207,775,1363,1044,1022,444,542,439,941,373,326,190
1267,1155,1425,903,128,1211,720,1469,1087,1097,442,544,439,924,406,326,178
1267,1084,1448,951,107,1219,732,1553,1087,1112,369,663,439,820,730,326,236
1267,962,1409,1112,102,1224,732,1539,1043,1124,347,956,439,774,731,326,263
1223,992,1376,1159,102,1179,777,1666,904,1221,356,967,439,754,731,326,401
1179,995,1399,1177,102,1076,880,1748,470,1249,506,1206,439,620,731,263,416
1179,987,1401,1183,83,976,999,1748,469,1278,473,1196,454,620,731,263,473
1179,984,1398,1123,136,972,1016,1748,469,1278,473,1155,469,620,731,263,416
1179,936,1374,1195,107,954,1042,1736,469,1278,473,1138,469,678,731,236,656
1087,834,1320,1443,66,831,1206,1682,469,1278,473,1075,465,793,731,376,584
1196,659,1495,1443,66,740,1294,1670,468,1271,473,1055,527,794,715,486,583
1202,625,1529,1443,66,706,1328,1391,468,1252,473,1043,569,799,702,491,583
1207,565,1589,1419,90,621,1412,1391,409,1252,473,1043,535,799,664,534,583
912,840,1618,1417,92,621,1412,1391,409,1252,482,1024,647,987,660,534,583
871,881,1618,1417,92,604,1429,1390,354,1229,629,1024,519,982,645,598,586
847,810,1713,1311,198,534,1499,1390,326,1229,629,1022,545,953,635,603,586
751,899,1689,1261,279,510,1523,1376,327,1229,629,989,574,953,575,626,586
771,907,1656,1204,370,510,1519,1320,658,1233,658,1126,568,953,567,654,586
772,906,1583,1278,370,475,1509,1239,759,1239,658,1123,575,953,567,655,586
767,903,1591,1250,398,475,1499,1234,776,1167,658,1123,577,963,567,1015,651
767,901,1593,1235,413,475,1315,1138,673,1081,658,1123,709,963,567,1042,679
767,901,1588,1220,433,475,1308,1020,560,1053,658,1123,711,963,492,1138,679
716,952,1560,1237,444,475,1281,1022,610,1056,658,1123,794,966,567,1149,679
659,1009,1472,1290,479,475,1146,1020,652,875,658,1123,782,1150,495,1164,679
710,1035,1428,1175,638,475,1031,867,652,836,479,1123,778,1162,546,1164,678
729,1035,1304,1213,724,475,1008,878,652,641,350,1123,745,1050,488,1164,657
679,1028,1307,1267,724,469,870,860,631,641,350,1094,1020,917,489,1164,657
