Accum_y-0,T-1,T-2,T-3,T-4,T-5,T-6,T-7,Accum_y-1
616,598,562,1097,681,444,721,510,673
499,715,539,1112,689,444,721,510,717
481,713,549,1124,689,444,721,510,695
440,753,453,1221,689,444,721,510,680
438,753,427,1249,689,444,689,542,678
457,695,456,1278,689,444,668,563,501
452,713,456,1278,689,431,675,569,492
399,766,456,1278,636,484,675,569,432
326,839,456,1278,533,587,673,571,409
317,848,456,1271,525,568,707,571,409
317,795,509,1252,506,606,669,523,409
275,834,512,1252,506,548,710,538,409
275,828,518,1252,506,548,709,503,409
274,810,537,1229,454,623,640,502,409
228,842,551,1229,406,671,433,694,409
218,852,551,1229,382,695,224,892,415
218,852,420,1233,499,705,222,877,433
216,854,414,1239,497,634,295,877,549
216,843,425,1167,567,614,208,984,648
216,811,456,1081,654,523,299,984,612
272,789,478,1053,682,523,291,992,612
356,715,552,1056,682,523,291,992,534
440,651,624,875,863,523,291,992,475
344,742,645,836,900,525,291,992,477
344,733,618,641,995,661,291,992,574
344,594,757,641,927,715,305,984,587
346,607,746,539,1010,724,326,955,587
365,619,743,518,982,776,326,873,608
402,629,724,537,982,775,327,870,581
419,592,643,654,983,679,423,870,585
419,592,638,620,1022,679,423,721,553
395,616,598,562,1097,681,444,721,588
411,499,715,539,1112,689,444,721,567
411,481,713,549,1124,689,444,721,567
411,440,753,453,1221,689,444,721,565
433,438,753,427,1249,689,444,689,521
441,457,695,456,1278,689,444,668,521
428,452,713,456,1278,689,431,675,522
433,399,766,456,1278,636,484,675,522
433,326,839,456,1278,533,587,673,522
485,317,848,456,1271,525,568,707,538
485,317,795,509,1252,506,606,669,576
486,275,834,512,1252,506,548,710,577
517,275,828,518,1252,506,548,709,660
517,274,810,537,1229,454,623,640,683
532,228,842,551,1229,406,671,433,703
538,218,852,551,1229,382,695,224,901
578,218,852,420,1233,499,705,222,1050
578,216,854,414,1239,497,634,295,1017
578,216,843,425,1167,567,614,208,985
578,216,811,456,1081,654,523,299,1026
522,272,789,478,1053,682,523,291,1079
515,356,715,552,1056,682,523,291,1118
513,440,651,624,875,863,523,291,1127
506,344,742,645,836,900,525,291,1179
650,344,733,618,641,995,661,291,1086
650,344,594,757,641,927,715,305,1073
635,346,607,746,539,1010,724,326,1073
608,365,619,743,518,982,776,326,1050
562,402,629,724,537,982,775,327,1072
545,419,592,643,654,983,679,423,1080
545,419,592,638,620,1022,679,423,1102
545,395,616,598,562,1097,681,444,1026
530,411,499,715,539,1112,689,444,1016
528,411,481,713,549,1124,689,444,1017
530,411,440,753,453,1221,689,444,1017
525,433,438,753,427,1249,689,444,1049
500,441,457,695,456,1278,689,444,1091
516,428,452,713,456,1278,689,431,1091
513,433,399,766,456,1278,636,484,1091
513,433,326,839,456,1278,533,587,1091
461,485,317,848,456,1271,525,568,1075
461,485,317,795,509,1252,506,606,1042
460,486,275,834,512,1252,506,548,1082
429,517,275,828,518,1252,506,548,1059
429,517,274,810,537,1229,454,623,1036
479,532,228,842,551,1229,406,671,1021
518,538,218,852,551,1229,382,695,817
593,578,218,852,420,1233,499,705,650
726,578,216,854,414,1239,497,634,549
745,578,216,843,425,1167,567,614,482
746,578,216,811,456,1081,654,523,440
746,522,272,789,478,1053,682,523,387
666,515,356,715,552,1056,682,523,348
605,513,440,651,624,875,863,523,339
609,506,344,742,645,836,900,525,279
526,650,344,733,618,641,995,661,273
558,650,344,594,757,641,927,715,273
558,635,346,607,746,539,1010,724,293
555,608,365,619,743,518,982,776,293
555,562,402,629,724,537,982,775,273
555,545,419,592,643,654,983,679,292
568,545,419,592,638,620,1022,679,271
568,545,395,616,598,562,1097,681,271
567,530,411,499,715,539,1112,689,314
567,528,411,481,713,549,1124,689,313
565,530,411,440,753,453,1221,689,313
548,525,433,438,753,427,1249,689,281
553,500,441,457,695,456,1278,689,230
543,516,428,452,713,456,1278,689,235
544,513,433,399,766,456,1278,636,241
550,513,433,326,839,456,1278,533,266
554,461,485,317,848,456,1271,525,266
560,461,485,317,795,509,1252,506,263
560,460,486,275,834,512,1252,506,228
573,429,517,275,828,518,1252,506,168
594,429,517,274,810,537,1229,454,255
529,479,532,228,842,551,1229,406,251
484,518,538,218,852,551,1229,382,251
369,593,578,218,852,420,1233,499,251
236,726,578,216,854,414,1239,497,251
217,745,578,216,843,425,1167,567,251
216,746,578,216,811,456,1081,654,251
216,746,522,272,789,478,1053,682,290
216,666,515,356,715,552,1056,682,362
187,605,513,440,651,624,875,863,396
190,609,506,344,742,645,836,900,443
129,526,650,344,733,618,641,995,447
106,558,650,344,594,757,641,927,447
106,558,635,346,607,746,539,1010,427
162,555,608,365,619,743,518,982,427
184,555,562,402,629,724,537,982,425
189,555,545,419,592,643,654,983,394
227,568,545,419,592,638,620,1022,393
252,568,545,395,616,598,562,1097,385
252,567,530,411,499,715,539,1112,329
252,567,528,411,481,713,549,1124,329
252,565,530,411,440,753,453,1221,415
252,548,525,433,438,753,427,1249,417
263,553,500,441,457,695,456,1278,453
265,543,516,428,452,713,456,1278,517
318,544,513,433,399,766,456,1278,526
340,550,513,433,326,839,456,1278,512
342,554,461,485,317,848,456,1271,529
336,560,461,485,317,795,509,1252,527
336,560,460,486,275,834,512,1252,523
323,573,429,517,275,828,518,1252,523
302,594,429,517,274,810,537,1229,436
302,529,479,532,228,842,551,1229,435
302,484,518,538,218,852,551,1229,435
342,369,593,578,218,852,420,1233,435
383,236,726,578,216,854,414,1239,435
383,217,745,578,216,843,425,1167,443
406,216,746,578,216,811,456,1081,472
470,216,746,522,272,789,478,1053,515
476,216,666,515,356,715,552,1056,446
476,187,605,513,440,651,624,875,412
460,190,609,506,344,742,645,836,514
463,129,526,650,344,733,618,641,510
455,106,558,650,344,594,757,641,510
564,106,558,635,346,607,746,539,510
568,162,555,608,365,619,743,518,510
545,184,555,562,402,629,724,537,542
551,189,555,545,419,592,643,654,563
500,227,568,545,419,592,638,620,569
475,252,568,545,395,616,598,562,569
475,252,567,530,411,499,715,539,571
475,252,567,528,411,481,713,549,571
545,252,565,530,411,440,753,453,523
568,252,548,525,433,438,753,427,538
559,263,553,500,441,457,695,456,503
565,265,543,516,428,452,713,456,502
607,318,544,513,433,399,766,456,694
590,340,550,513,433,326,839,456,892
584,342,554,461,485,317,848,456,877
584,336,560,461,485,317,795,509,877
584,336,560,460,486,275,834,512,984
584,323,573,429,517,275,828,518,984
677,302,594,429,517,274,810,537,992
766,302,529,479,532,228,842,551,992
766,302,484,518,538,218,852,551,992
726,342,369,593,578,218,852,420,992
685,383,236,726,578,216,854,414,992
685,383,217,745,578,216,843,425,984
662,406,216,746,578,216,811,456,955
723,470,216,746,522,272,789,478,873
721,476,216,666,515,356,715,552,870
722,476,187,605,513,440,651,624,870
737,460,190,609,506,344,742,645,721
734,463,129,526,650,344,733,618,721
733,455,106,558,650,344,594,757,721
624,564,106,558,635,346,607,746,721
563,568,162,555,608,365,619,743,721
563,545,184,555,562,402,629,724,689
796,551,189,555,545,419,592,643,668
796,500,227,568,545,419,592,638,675
796,475,252,568,545,395,616,598,675
796,475,252,567,530,411,499,715,673
796,475,252,567,528,411,481,713,707
772,545,252,565,530,411,440,753,669
749,568,252,548,525,433,438,753,710
740,559,263,553,500,441,457,695,709
758,565,265,543,516,428,452,713,640
660,607,318,544,513,433,399,766,433
649,590,340,550,513,433,326,839,224
649,584,342,554,461,485,317,848,222
649,584,336,560,461,485,317,795,295
649,584,336,560,460,486,275,834,208
649,584,323,573,429,517,275,828,299
556,677,302,594,429,517,274,810,291
468,766,302,529,479,532,228,842,291
468,766,302,484,518,538,218,852,291
468,726,342,369,593,578,218,852,291
468,685,383,236,726,578,216,854,291
468,685,383,217,745,578,216,843,305
468,662,406,216,746,578,216,811,326
343,723,470,216,746,522,272,789,326
339,721,476,216,666,515,356,715,327
338,722,476,187,605,513,440,651,423
323,737,460,190,609,506,344,742,423
323,734,463,129,526,650,344,733,444
325,733,455,106,558,650,344,594,444
326,624,564,106,558,635,346,607,444
326,563,568,162,555,608,365,619,444
376,563,545,184,555,562,402,629,444
334,796,551,189,555,545,419,592,444
392,796,500,227,568,545,419,592,431
456,796,475,252,568,545,395,616,484
505,796,475,252,567,530,411,499,587
505,796,475,252,567,528,411,481,568
493,772,545,252,565,530,411,440,606
507,749,568,252,548,525,433,438,548
759,740,559,263,553,500,441,457,548
772,758,565,265,543,516,428,452,623
848,660,607,318,544,513,433,399,671
848,649,590,340,550,513,433,326,695
848,649,584,342,554,461,485,317,705
848,649,584,336,560,461,485,317,634
848,649,584,336,560,460,486,275,614
848,649,584,323,573,429,517,275,523
848,556,677,302,594,429,517,274,523
847,468,766,302,529,479,532,228,523
847,468,766,302,484,518,538,218,523
847,468,726,342,369,593,578,218,525
957,468,685,383,236,726,578,216,661
957,468,685,383,217,745,578,216,715
1024,468,662,406,216,746,578,216,724
1024,343,723,470,216,746,522,272,776
1024,339,721,476,216,666,515,356,775
1027,338,722,476,187,605,513,440,679
1076,323,737,460,190,609,506,344,679
1093,323,734,463,129,526,650,344,681
1091,325,733,455,106,558,650,344,689
1134,326,624,564,106,558,635,346,689
1273,326,563,568,162,555,608,365,689
1657,376,563,545,184,555,562,402,689
1456,334,796,551,189,555,545,419,689
1398,392,796,500,227,568,545,419,689
1334,456,796,475,252,568,545,395,636
1285,505,796,475,252,567,530,411,533
1286,505,796,475,252,567,528,411,525
1252,493,772,545,252,565,530,411,506
1297,507,749,568,252,548,525,433,506
1045,759,740,559,263,553,500,441,506
1055,772,758,565,265,543,516,428,454
1007,848,660,607,318,544,513,433,406
1007,848,649,590,340,550,513,433,382
1007,848,649,584,342,554,461,485,499
1019,848,649,584,336,560,461,485,497
1032,848,649,584,336,560,460,486,567
1135,848,649,584,323,573,429,517,654
1249,848,556,677,302,594,429,517,682
1249,847,468,766,302,529,479,532,682
1249,847,468,766,302,484,518,538,863
1249,847,468,726,342,369,593,578,900
1139,957,468,685,383,236,726,578,995
1160,957,468,685,383,217,745,578,927
1093,1024,468,662,406,216,746,578,1010
1093,1024,343,723,470,216,746,522,982
1093,1024,339,721,476,216,666,515,982
1092,1027,338,722,476,187,605,513,983
1044,1076,323,737,460,190,609,506,1022
1087,1093,323,734,463,129,526,650,1097
1087,1091,325,733,455,106,558,650,1112
1043,1134,326,624,564,106,558,635,1124
904,1273,326,563,568,162,555,608,1221
470,1657,376,563,545,184,555,562,1249
469,1456,334,796,551,189,555,545,1278
469,1398,392,796,500,227,568,545,1278
469,1334,456,796,475,252,568,545,1278
469,1285,505,796,475,252,567,530,1278
468,1286,505,796,475,252,567,528,1271
468,1252,493,772,545,252,565,530,1252
409,1297,507,749,568,252,548,525,1252
409,1045,759,740,559,263,553,500,1252
354,1055,772,758,565,265,543,516,1229
326,1007,848,660,607,318,544,513,1229
327,1007,848,649,590,340,550,513,1229
658,1007,848,649,584,342,554,461,1233
759,1019,848,649,584,336,560,461,1239
776,1032,848,649,584,336,560,460,1167
673,1135,848,649,584,323,573,429,1081
560,1249,848,556,677,302,594,429,1053
610,1249,847,468,766,302,529,479,1056
652,1249,847,468,766,302,484,518,875
652,1249,847,468,726,342,369,593,836
652,1139,957,468,685,383,236,726,641
631,1160,957,468,685,383,217,745,641
631,1093,1024,468,662,406,216,746,539
631,1093,1024,343,723,470,216,746,518
631,1093,1024,339,721,476,216,666,537
629,1092,1027,338,722,476,187,605,654
628,1044,1076,323,737,460,190,609,620
575,1087,1093,323,734,463,129,526,562
575,1087,1091,325,733,455,106,558,539
586,1043,1134,326,624,564,106,558,549
596,904,1273,326,563,568,162,555,453
613,470,1657,376,563,545,184,555,427
652,469,1456,334,796,551,189,555,456
825,469,1398,392,796,500,227,568,456
842,469,1334,456,796,475,252,568,456
842,469,1285,505,796,475,252,567,456
842,468,1286,505,796,475,252,567,456
842,468,1252,493,772,545,252,565,509
842,409,1297,507,749,568,252,548,512
842,409,1045,759,740,559,263,553,518
842,354,1055,772,758,565,265,543,537
843,326,1007,848,660,607,318,544,551
842,327,1007,848,649,590,340,550,551
511,658,1007,848,649,584,342,554,420
398,759,1019,848,649,584,336,560,414
368,776,1032,848,649,584,336,560,425
368,673,1135,848,649,584,323,573,456
367,560,1249,848,556,677,302,594,478
317,610,1249,847,468,766,302,529,552
275,652,1249,847,468,766,302,484,624
280,652,1249,847,468,726,342,369,645
323,652,1139,957,468,685,383,236,618
383,631,1160,957,468,685,383,217,757
424,631,1093,1024,468,662,406,216,746
477,631,1093,1024,343,723,470,216,743
481,631,1093,1024,339,721,476,216,724
481,629,1092,1027,338,722,476,187,643
483,628,1044,1076,323,737,460,190,638
476,575,1087,1093,323,734,463,129,598
476,575,1087,1091,325,733,455,106,715
465,586,1043,1134,326,624,564,106,713
455,596,904,1273,326,563,568,162,753
438,613,470,1657,376,563,545,184,753
493,652,469,1456,334,796,551,189,695
338,825,469,1398,392,796,500,227,713
402,842,469,1334,456,796,475,252,766
471,842,469,1285,505,796,475,252,839
522,842,468,1286,505,796,475,252,848
547,842,468,1252,493,772,545,252,795
547,842,409,1297,507,749,568,252,834
552,842,409,1045,759,740,559,263,828
552,842,354,1055,772,758,565,265,810
561,843,326,1007,848,660,607,318,842
561,842,327,1007,848,649,590,340,852
563,511,658,1007,848,649,584,342,852
573,398,759,1019,848,649,584,336,854
573,368,776,1032,848,649,584,336,843
573,368,673,1135,848,649,584,323,811
647,367,560,1249,848,556,677,302,789
665,317,610,1249,847,468,766,302,715
680,275,652,1249,847,468,766,302,651
675,280,652,1249,847,468,726,342,742
632,323,652,1139,957,468,685,383,733
572,383,631,1160,957,468,685,383,594
539,424,631,1093,1024,468,662,406,607
486,477,631,1093,1024,343,723,470,619
482,481,631,1093,1024,339,721,476,629
520,481,629,1092,1027,338,722,476,592
518,483,628,1044,1076,323,737,460,592
542,476,575,1087,1093,323,734,463,616
569,476,575,1087,1091,325,733,455,499
593,465,586,1043,1134,326,624,564,481
593,455,596,904,1273,326,563,568,440
593,438,613,470,1657,376,563,545,438
499,493,652,469,1456,334,796,551,457
607,338,825,469,1398,392,796,500,452
619,402,842,469,1334,456,796,475,399
666,471,842,469,1285,505,796,475,326
671,522,842,468,1286,505,796,475,317
668,547,842,468,1252,493,772,545,317
668,547,842,409,1297,507,749,568,275
699,552,842,409,1045,759,740,559,275
699,552,842,354,1055,772,758,565,274
689,561,843,326,1007,848,660,607,228
689,561,842,327,1007,848,649,590,218
687,563,511,658,1007,848,649,584,218
677,573,398,759,1019,848,649,584,216
677,573,368,776,1032,848,649,584,216
689,573,368,673,1135,848,649,584,216
680,647,367,560,1249,848,556,677,272
667,665,317,610,1249,847,468,766,356
660,680,275,652,1249,847,468,766,440
680,675,280,652,1249,847,468,726,344
680,632,323,652,1139,957,468,685,344
680,572,383,631,1160,957,468,685,344
672,539,424,631,1093,1024,468,662,346
672,486,477,631,1093,1024,343,723,365
672,482,481,631,1093,1024,339,721,402
634,520,481,629,1092,1027,338,722,419
642,518,483,628,1044,1076,323,737,419
645,542,476,575,1087,1093,323,734,395
629,569,476,575,1087,1091,325,733,411
606,593,465,586,1043,1134,326,624,411
640,593,455,596,904,1273,326,563,411
704,593,438,613,470,1657,376,563,433
721,499,493,652,469,1456,334,796,441
595,607,338,825,469,1398,392,796,428
502,619,402,842,469,1334,456,796,433
386,666,471,842,469,1285,505,796,433
336,671,522,842,468,1286,505,796,485
314,668,547,842,468,1252,493,772,485
314,668,547,842,409,1297,507,749,486
278,699,552,842,409,1045,759,740,517
278,699,552,842,354,1055,772,758,517
278,689,561,843,326,1007,848,660,532
319,689,561,842,327,1007,848,649,538
319,687,563,511,658,1007,848,649,578
319,677,573,398,759,1019,848,649,578
319,677,573,368,776,1032,848,649,578
307,689,573,368,673,1135,848,649,578
247,680,647,367,560,1249,848,556,522
374,667,665,317,610,1249,847,468,515
374,660,680,275,652,1249,847,468,513
354,680,675,280,652,1249,847,468,506
380,680,632,323,652,1139,957,468,650
387,680,572,383,631,1160,957,468,650
387,672,539,424,631,1093,1024,468,635
387,672,486,477,631,1093,1024,343,608
387,672,482,481,631,1093,1024,339,562
391,634,520,481,629,1092,1027,338,545
384,642,518,483,628,1044,1076,323,545
357,645,542,476,575,1087,1093,323,545
346,629,569,476,575,1087,1091,325,530
345,606,593,465,586,1043,1134,326,528
311,640,593,455,596,904,1273,326,530
247,704,593,438,613,470,1657,376,525
230,721,499,493,652,469,1456,334,500
230,595,607,338,825,469,1398,392,516
230,502,619,402,842,469,1334,456,513
230,386,666,471,842,469,1285,505,513
224,336,671,522,842,468,1286,505,461
224,314,668,547,842,468,1252,493,461
225,314,668,547,842,409,1297,507,460
246,278,699,552,842,409,1045,759,429
258,278,699,552,842,354,1055,772,429
270,278,689,561,843,326,1007,848,479
229,319,689,561,842,327,1007,848,518
239,319,687,563,511,658,1007,848,593
239,319,677,573,398,759,1019,848,726
240,319,677,573,368,776,1032,848,745
431,307,689,573,368,673,1135,848,746
444,247,680,647,367,560,1249,848,746
339,374,667,665,317,610,1249,847,666
427,374,660,680,275,652,1249,847,605
433,354,680,675,280,652,1249,847,609
417,380,680,632,323,652,1139,957,526
446,387,680,572,383,631,1160,957,558
446,387,672,539,424,631,1093,1024,558
446,387,672,486,477,631,1093,1024,555
446,387,672,482,481,631,1093,1024,555
442,391,634,520,481,629,1092,1027,555
441,384,642,518,483,628,1044,1076,568
464,357,645,542,476,575,1087,1093,568
486,346,629,569,476,575,1087,1091,567
515,345,606,593,465,586,1043,1134,567
522,311,640,593,455,596,904,1273,565
674,247,704,593,438,613,470,1657,548
674,230,721,499,493,652,469,1456,553
675,230,595,607,338,825,469,1398,543
687,230,502,619,402,842,469,1334,544
691,230,386,666,471,842,469,1285,550
762,224,336,671,522,842,468,1286,554
822,224,314,668,547,842,468,1252,560
832,225,314,668,547,842,409,1297,560
817,246,278,699,552,842,409,1045,573
805,258,278,699,552,842,354,1055,594
793,270,278,689,561,843,326,1007,529
793,229,319,689,561,842,327,1007,484
783,239,319,687,563,511,658,1007,369
783,239,319,677,573,398,759,1019,236
782,240,319,677,573,368,776,1032,217
591,431,307,689,573,368,673,1135,216
573,444,247,680,647,367,560,1249,216
591,339,374,667,665,317,610,1249,216
516,427,374,660,680,275,652,1249,187
510,433,354,680,675,280,652,1249,190
500,417,380,680,632,323,652,1139,129
634,446,387,680,572,383,631,1160,106
717,446,387,672,539,424,631,1093,106
721,446,387,672,486,477,631,1093,162
768,446,387,672,482,481,631,1093,184
805,442,391,634,520,481,629,1092,189
875,441,384,642,518,483,628,1044,227
958,464,357,645,542,476,575,1087,252
950,486,346,629,569,476,575,1087,252
1056,515,345,606,593,465,586,1043,252
1104,522,311,640,593,455,596,904,252
977,674,247,704,593,438,613,470,252
977,674,230,721,499,493,652,469,263
976,675,230,595,607,338,825,469,265
964,687,230,502,619,402,842,469,318
960,691,230,386,666,471,842,469,340
889,762,224,336,671,522,842,468,342
829,822,224,314,668,547,842,468,336
818,832,225,314,668,547,842,409,336
815,817,246,278,699,552,842,409,323
823,805,258,278,699,552,842,354,302
846,793,270,278,689,561,843,326,302
856,793,229,319,689,561,842,327,302
915,783,239,319,687,563,511,658,342
922,783,239,319,677,573,398,759,383
922,782,240,319,677,573,368,776,383
922,591,431,307,689,573,368,673,406
922,573,444,247,680,647,367,560,470
877,591,339,374,667,665,317,610,476
906,516,427,374,660,680,275,652,476
906,510,433,354,680,675,280,652,460
906,500,417,380,680,632,323,652,463
736,634,446,387,680,572,383,631,455
653,717,446,387,672,539,424,631,564
682,721,446,387,672,486,477,631,568
635,768,446,387,672,482,481,631,545
598,805,442,391,634,520,481,629,551
528,875,441,384,642,518,483,628,500
520,958,464,357,645,542,476,575,475
517,950,486,346,629,569,476,575,475
382,1056,515,345,606,593,465,586,475
327,1104,522,311,640,593,455,596,545
302,977,674,247,704,593,438,613,568
317,977,674,230,721,499,493,652,559
317,976,675,230,595,607,338,825,565
317,964,687,230,502,619,402,842,607
427,960,691,230,386,666,471,842,590
432,889,762,224,336,671,522,842,584
432,829,822,224,314,668,547,842,584
432,818,832,225,314,668,547,842,584
557,815,817,246,278,699,552,842,584
571,823,805,258,278,699,552,842,677
548,846,793,270,278,689,561,843,766
538,856,793,229,319,689,561,842,766
876,915,783,239,319,687,563,511,726
869,922,783,239,319,677,573,398,685
908,922,782,240,319,677,573,368,685
959,922,591,431,307,689,573,368,662
1144,922,573,444,247,680,647,367,723
1191,877,591,339,374,667,665,317,721
1160,906,516,427,374,660,680,275,722
1173,906,510,433,354,680,675,280,737
1197,906,500,417,380,680,632,323,734
1247,736,634,446,387,680,572,383,733
1385,653,717,446,387,672,539,424,624
1384,682,721,446,387,672,486,477,563
1384,635,768,446,387,672,482,481,563
1487,598,805,442,391,634,520,481,796
1512,528,875,441,384,642,518,483,796
1428,520,958,464,357,645,542,476,796
1468,517,950,486,346,629,569,476,796
1468,382,1056,515,345,606,593,465,796
1468,327,1104,522,311,640,593,455,772
1470,302,977,674,247,704,593,438,749
1456,317,977,674,230,721,499,493,740
1456,317,976,675,230,595,607,338,758
1456,317,964,687,230,502,619,402,660
1346,427,960,691,230,386,666,471,649
1341,432,889,762,224,336,671,522,649
1341,432,829,822,224,314,668,547,649
1341,432,818,832,225,314,668,547,649
1213,557,815,817,246,278,699,552,649
1191,571,823,805,258,278,699,552,556
1288,548,846,793,270,278,689,561,468
1338,538,856,793,229,319,689,561,468
941,876,915,783,239,319,687,563,468
941,869,922,783,239,319,677,573,468
1017,908,922,782,240,319,677,573,468
1114,959,922,591,431,307,689,573,468
929,1144,922,573,444,247,680,647,343
898,1191,877,591,339,374,667,665,339
879,1160,906,516,427,374,660,680,338
866,1173,906,510,433,354,680,675,323
842,1197,906,500,417,380,680,632,323
933,1247,736,634,446,387,680,572,325
803,1385,653,717,446,387,672,539,326
782,1384,682,721,446,387,672,486,326
782,1384,635,768,446,387,672,482,376
681,1487,598,805,442,391,634,520,334
656,1512,528,875,441,384,642,518,392
642,1428,520,958,464,357,645,542,456
591,1468,517,950,486,346,629,569,505
591,1468,382,1056,515,345,606,593,505
591,1468,327,1104,522,311,640,593,493
608,1470,302,977,674,247,704,593,507
624,1456,317,977,674,230,721,499,759
625,1456,317,976,675,230,595,607,772
629,1456,317,964,687,230,502,619,848
629,1346,427,960,691,230,386,666,848
629,1341,432,889,762,224,336,671,848
629,1341,432,829,822,224,314,668,848
629,1341,432,818,832,225,314,668,848
629,1213,557,815,817,246,278,699,848
629,1191,571,823,805,258,278,699,848
532,1288,548,846,793,270,278,689,847
482,1338,538,856,793,229,319,689,847
482,941,876,915,783,239,319,687,847
482,941,869,922,783,239,319,677,957
367,1017,908,922,782,240,319,677,957
219,1114,959,922,591,431,307,689,1024
219,929,1144,922,573,444,247,680,1024
223,898,1191,877,591,339,374,667,1024
223,879,1160,906,516,427,374,660,1027
223,866,1173,906,510,433,354,680,1076
223,842,1197,906,500,417,380,680,1093
82,933,1247,736,634,446,387,680,1091
88,803,1385,653,717,446,387,672,1134
124,782,1384,682,721,446,387,672,1273
124,782,1384,635,768,446,387,672,1657
122,681,1487,598,805,442,391,634,1456
122,656,1512,528,875,441,384,642,1398
134,642,1428,520,958,464,357,645,1334
188,591,1468,517,950,486,346,629,1285
222,591,1468,382,1056,515,345,606,1286
501,591,1468,327,1104,522,311,640,1252
482,608,1470,302,977,674,247,704,1297
465,624,1456,317,977,674,230,721,1045
465,625,1456,317,976,675,230,595,1055
461,629,1456,317,964,687,230,502,1007
475,629,1346,427,960,691,230,386,1007
531,629,1341,432,889,762,224,336,1007
612,629,1341,432,829,822,224,314,1019
617,629,1341,432,818,832,225,314,1032
713,629,1213,557,815,817,246,278,1135
831,629,1191,571,823,805,258,278,1249
832,532,1288,548,846,793,270,278,1249
834,482,1338,538,856,793,229,319,1249
1012,482,941,876,915,783,239,319,1249
1021,482,941,869,922,783,239,319,1139
1044,367,1017,908,922,782,240,319,1160
1062,219,1114,959,922,591,431,307,1093
1132,219,929,1144,922,573,444,247,1093
1113,223,898,1191,877,591,339,374,1093
1113,223,879,1160,906,516,427,374,1092
1363,223,866,1173,906,510,433,354,1044
1469,223,842,1197,906,500,417,380,1087
1553,82,933,1247,736,634,446,387,1087
1539,88,803,1385,653,717,446,387,1043
1666,124,782,1384,682,721,446,387,904
1748,124,782,1384,635,768,446,387,470
1748,122,681,1487,598,805,442,391,469
1748,122,656,1512,528,875,441,384,469
1736,134,642,1428,520,958,464,357,469
1682,188,591,1468,517,950,486,346,469
1670,222,591,1468,382,1056,515,345,468
1391,501,591,1468,327,1104,522,311,468
1391,482,608,1470,302,977,674,247,409
1391,465,624,1456,317,977,674,230,409
1390,465,625,1456,317,976,675,230,354
1390,461,629,1456,317,964,687,230,326
1376,475,629,1346,427,960,691,230,327
1320,531,629,1341,432,889,762,224,658
1239,612,629,1341,432,829,822,224,759
1234,617,629,1341,432,818,832,225,776
1138,713,629,1213,557,815,817,246,673
1020,831,629,1191,571,823,805,258,560
1022,832,532,1288,548,846,793,270,610
1020,834,482,1338,538,856,793,229,652
867,1012,482,941,876,915,783,239,652
878,1021,482,941,869,922,783,239,652
860,1044,367,1017,908,922,782,240,631
842,1062,219,1114,959,922,591,431,631
772,1132,219,929,1144,922,573,444,631
771,1113,223,898,1191,877,591,339,631
771,1113,223,879,1160,906,516,427,629
527,1363,223,866,1173,906,510,433,628
434,1469,223,842,1197,906,500,417,575
358,1553,82,933,1247,736,634,446,575
358,1539,88,803,1385,653,717,446,586
184,1666,124,782,1384,682,721,446,596
118,1748,124,782,1384,635,768,446,613
174,1748,122,681,1487,598,805,442,652
193,1748,122,656,1512,528,875,441,825
381,1736,134,642,1428,520,958,464,842
630,1682,188,591,1468,517,950,486,842
609,1670,222,591,1468,382,1056,515,842
613,1391,501,591,1468,327,1104,522,842
677,1391,482,608,1470,302,977,674,842
682,1391,465,624,1456,317,977,674,842
682,1390,465,625,1456,317,976,675,842
683,1390,461,629,1456,317,964,687,843
683,1376,475,629,1346,427,960,691,842
683,1320,531,629,1341,432,889,762,511
683,1239,612,629,1341,432,829,822,398
683,1234,617,629,1341,432,818,832,368
683,1138,713,629,1213,557,815,817,368
683,1020,831,629,1191,571,823,805,367
680,1022,832,532,1288,548,846,793,317
680,1020,834,482,1338,538,856,793,275
655,867,1012,482,941,876,915,783,280
715,878,1021,482,941,869,922,783,323
747,860,1044,367,1017,908,922,782,383
752,842,1062,219,1114,959,922,591,424
784,772,1132,219,929,1144,922,573,477
934,771,1113,223,898,1191,877,591,481
995,771,1113,223,879,1160,906,516,481
990,527,1363,223,866,1173,906,510,483
977,434,1469,223,842,1197,906,500,476
969,358,1553,82,933,1247,736,634,476
976,358,1539,88,803,1385,653,717,465
977,184,1666,124,782,1384,682,721,455
961,118,1748,124,782,1384,635,768,438
928,174,1748,122,681,1487,598,805,493
927,193,1748,122,656,1512,528,875,338
739,381,1736,134,642,1428,520,958,402
490,630,1682,188,591,1468,517,950,471
489,609,1670,222,591,1468,382,1056,522
485,613,1391,501,591,1468,327,1104,547
421,677,1391,482,608,1470,302,977,547
416,682,1391,465,624,1456,317,977,552
423,682,1390,465,625,1456,317,976,552
422,683,1390,461,629,1456,317,964,561
422,683,1376,475,629,1346,427,960,561
485,683,1320,531,629,1341,432,889,563
485,683,1239,612,629,1341,432,829,573
565,683,1234,617,629,1341,432,818,573
580,683,1138,713,629,1213,557,815,573
580,683,1020,831,629,1191,571,823,647
628,680,1022,832,532,1288,548,846,665
636,680,1020,834,482,1338,538,856,680
695,655,867,1012,482,941,876,915,675
697,715,878,1021,482,941,869,922,632
758,747,860,1044,367,1017,908,922,572
782,752,842,1062,219,1114,959,922,539
776,784,772,1132,219,929,1144,922,486
885,934,771,1113,223,898,1191,877,482
851,995,771,1113,223,879,1160,906,520
