Accum_y-0,T-1,T-2,T-3,T-4,T-5,Accum_y-1
430,1123,635,114,1160,806,1054
430,1123,635,18,1229,833,1054
430,1103,655,11,1139,915,1054
448,1105,646,20,1021,990,1054
454,1114,622,44,1021,988,1027
369,1245,627,44,1019,990,930
460,1385,629,40,962,1051,883
430,1423,629,38,867,1148,872
431,1423,629,38,823,1192,861
553,1423,629,38,815,1200,861
526,1450,608,59,814,1182,861
513,1519,607,60,785,1162,861
513,1475,650,61,785,1058,861
513,1211,895,80,772,1041,860
512,1097,809,281,763,1049,657
512,1069,800,322,622,1091,557
620,937,892,364,540,1168,731
620,841,856,496,468,1240,866
628,839,729,625,369,1339,796
628,786,782,625,348,1360,766
644,755,813,620,320,1391,885
676,750,813,625,320,1391,870
680,747,815,626,320,1382,1077
732,747,813,628,320,1315,1116
756,744,815,629,320,1184,1090
771,631,926,631,320,1135,1092
775,630,927,631,313,1141,1310
776,582,975,631,308,1142,1171
776,515,1042,631,281,1169,1178
776,515,1042,631,208,1242,1144
776,437,1119,632,204,1123,1098
776,430,1123,635,114,1160,1180
776,430,1123,635,18,1229,1410
776,430,1103,655,11,1139,1516
764,448,1105,646,20,1021,1606
749,454,1114,622,44,1021,1747
716,369,1245,627,44,1019,1843
485,460,1385,629,40,962,1843
477,430,1423,629,38,867,1871
514,431,1423,629,38,823,1911
410,553,1423,629,38,815,1921
410,526,1450,608,59,814,1989
354,513,1519,607,60,785,2059
354,513,1475,650,61,785,2314
354,513,1211,895,80,772,2317
354,512,1097,809,281,763,2322
410,512,1069,800,322,622,2331
301,620,937,892,364,540,2139
314,620,841,856,496,468,2003
339,628,839,729,625,369,2003
356,628,786,782,625,348,2003
360,644,755,813,620,320,1868
424,676,750,813,625,320,1868
421,680,747,815,626,320,1766
391,732,747,813,628,320,1727
454,756,744,815,629,320,1727
543,771,631,926,631,320,1821
540,775,630,927,631,313,1628
539,776,582,975,631,308,1679
539,776,515,1042,631,281,1701
539,776,515,1042,631,208,1659
539,776,437,1119,632,204,1578
552,776,430,1123,635,114,1496
552,776,430,1123,635,18,1283
552,776,430,1103,655,11,1189
544,764,448,1105,646,20,1099
544,749,454,1114,622,44,959
526,716,369,1245,627,44,863
587,485,460,1385,629,40,863
587,477,430,1423,629,38,848
549,514,431,1423,629,38,866
560,410,553,1423,629,38,866
603,410,526,1450,608,59,870
604,354,513,1519,607,60,801
605,354,513,1475,650,61,546
605,354,513,1211,895,80,543
605,354,512,1097,809,281,538
545,410,512,1069,800,322,529
544,301,620,937,892,364,529
531,314,620,841,856,496,529
498,339,628,839,729,625,529
481,356,628,786,782,625,529
461,360,644,755,813,620,524
365,424,676,750,813,625,524
364,421,680,747,815,626,419
342,391,732,747,813,628,419
255,454,756,744,815,629,419
151,543,771,631,926,631,292
150,540,775,630,927,631,288
150,539,776,582,975,631,237
150,539,776,515,1042,631,206
228,539,776,515,1042,631,206
258,539,776,437,1119,632,206
246,552,776,430,1123,635,207
326,552,776,430,1123,635,190
326,552,776,430,1103,655,178
326,544,764,448,1105,646,236
326,544,749,454,1114,622,263
326,526,716,369,1245,627,401
263,587,485,460,1385,629,416
263,587,477,430,1423,629,473
263,549,514,431,1423,629,416
236,560,410,553,1423,629,656
376,603,410,526,1450,608,584
486,604,354,513,1519,607,583
491,605,354,513,1475,650,583
534,605,354,513,1211,895,583
534,605,354,512,1097,809,583
598,545,410,512,1069,800,586
603,544,301,620,937,892,586
626,531,314,620,841,856,586
654,498,339,628,839,729,586
655,481,356,628,786,782,586
1015,461,360,644,755,813,651
1042,365,424,676,750,813,679
1138,364,421,680,747,815,679
1149,342,391,732,747,813,679
1164,255,454,756,744,815,679
1164,151,543,771,631,926,678
1164,150,540,775,630,927,657
1164,150,539,776,582,975,657
1164,150,539,776,515,1042,657
1086,228,539,776,515,1042,657
1056,258,539,776,437,1119,657
1055,246,552,776,430,1123,656
975,326,552,776,430,1123,656
975,326,552,776,430,1103,656
991,326,544,764,448,1105,598
1045,326,544,749,454,1114,570
1107,326,526,716,369,1245,432
1109,263,587,485,460,1385,417
1140,263,587,477,430,1423,347
1140,263,549,514,431,1423,346
1200,236,560,410,553,1423,96
1041,376,603,410,526,1450,96
930,486,604,354,513,1519,96
924,491,605,354,513,1475,96
968,534,605,354,513,1211,96
968,534,605,354,512,1097,276
918,598,545,410,512,1069,355
913,603,544,301,620,937,372
958,626,531,314,620,841,443
976,654,498,339,628,839,558
981,655,481,356,628,786,646
621,1015,461,360,644,755,601
665,1042,365,424,676,750,597
573,1138,364,421,680,747,684
562,1149,342,391,732,747,689
578,1164,255,454,756,744,689
594,1164,151,543,771,631,689
594,1164,150,540,775,630,689
594,1164,150,539,776,582,689
595,1164,150,539,776,515,689
651,1086,228,539,776,515,689
873,1056,258,539,776,437,689
1187,1055,246,552,776,430,689
1353,975,326,552,776,430,689
1417,975,326,552,776,430,689
1445,991,326,544,764,448,689
1765,1045,326,544,749,454,689
1795,1107,326,526,716,369,689
1853,1109,263,587,485,460,689
2031,1140,263,587,477,430,689
2130,1140,263,549,514,431,689
2088,1200,236,560,410,553,689
2086,1041,376,603,410,526,689
2089,930,486,604,354,513,718
2089,924,491,605,354,513,822
2008,968,534,605,354,513,1028
2008,968,534,605,354,512,849
2038,918,598,545,410,512,779
2069,913,603,544,301,620,899
2017,958,626,531,314,620,844
1971,976,654,498,339,628,750
1965,981,655,481,356,628,735
1966,621,1015,461,360,644,717
1940,665,1042,365,424,676,693
1956,573,1138,364,421,680,611
1986,562,1149,342,391,732,615
1955,578,1164,255,454,756,615
1939,594,1164,151,543,771,615
1940,594,1164,150,540,775,630
1940,594,1164,150,539,776,673
1939,595,1164,150,539,776,675
1883,651,1086,228,539,776,675
1661,873,1056,258,539,776,675
1347,1187,1055,246,552,776,675
1181,1353,975,326,552,776,675
1182,1417,975,326,552,776,675
1139,1445,991,326,544,764,694
765,1765,1045,326,544,749,743
683,1795,1107,326,526,716,847
624,1853,1109,263,587,485,877
415,2031,1140,263,587,477,878
316,2130,1140,263,549,514,977
296,2088,1200,236,560,410,982
274,2086,1041,376,603,410,982
293,2089,930,486,604,354,953
293,2089,924,491,605,354,849
291,2008,968,534,605,354,645
291,2008,968,534,605,354,644
281,2038,918,598,545,410,641
255,2069,913,603,544,301,571
279,2017,958,626,531,314,686
330,1971,976,654,498,339,714
343,1965,981,655,481,356,642
355,1966,621,1015,461,360,644
311,1940,665,1042,365,424,644
295,1956,573,1138,364,421,639
265,1986,562,1149,342,391,753
290,1955,578,1164,255,454,806
382,1939,594,1164,151,543,833
384,1940,594,1164,150,540,915
384,1940,594,1164,150,539,990
385,1939,595,1164,150,539,988
385,1883,651,1086,228,539,990
390,1661,873,1056,258,539,1051
393,1347,1187,1055,246,552,1148
482,1181,1353,975,326,552,1192
516,1182,1417,975,326,552,1200
523,1139,1445,991,326,544,1182
523,765,1765,1045,326,544,1162
513,683,1795,1107,326,526,1058
512,624,1853,1109,263,587,1041
512,415,2031,1140,263,587,1049
543,316,2130,1140,263,549,1091
590,296,2088,1200,236,560,1168
633,274,2086,1041,376,603,1240
611,293,2089,930,486,604,1339
611,293,2089,924,491,605,1360
628,291,2008,968,534,605,1391
665,291,2008,968,534,605,1391
680,281,2038,918,598,545,1382
675,255,2069,913,603,544,1315
635,279,2017,958,626,531,1184
589,330,1971,976,654,498,1135
582,343,1965,981,655,481,1141
588,355,1966,621,1015,461,1142
592,311,1940,665,1042,365,1169
590,295,1956,573,1138,364,1242
607,265,1986,562,1149,342,1123
582,290,1955,578,1164,255,1160
490,382,1939,594,1164,151,1229
487,384,1940,594,1164,150,1139
487,384,1940,594,1164,150,1021
486,385,1939,595,1164,150,1021
486,385,1883,651,1086,228,1019
486,390,1661,873,1056,258,962
530,393,1347,1187,1055,246,867
526,482,1181,1353,975,326,823
473,516,1182,1417,975,326,815
536,523,1139,1445,991,326,814
536,523,765,1765,1045,326,785
536,513,683,1795,1107,326,785
536,512,624,1853,1109,263,772
536,512,415,2031,1140,263,763
505,543,316,2130,1140,263,622
458,590,296,2088,1200,236,540
438,633,274,2086,1041,376,468
468,611,293,2089,930,486,369
519,611,293,2089,924,491,348
549,628,291,2008,968,534,320
514,665,291,2008,968,534,320
466,680,281,2038,918,598,320
466,675,255,2069,913,603,320
467,635,279,2017,958,626,320
462,589,330,1971,976,654,320
456,582,343,1965,981,655,313
437,588,355,1966,621,1015,308
434,592,311,1940,665,1042,281
439,590,295,1956,573,1138,208
426,607,265,1986,562,1149,204
457,582,290,1955,578,1164,114
511,490,382,1939,594,1164,18
581,487,384,1940,594,1164,11
640,487,384,1940,594,1164,20
720,486,385,1939,595,1164,44
733,486,385,1883,651,1086,44
743,486,390,1661,873,1056,40
696,530,393,1347,1187,1055,38
611,526,482,1181,1353,975,38
565,473,516,1182,1417,975,38
494,536,523,1139,1445,991,59
546,536,523,765,1765,1045,60
604,536,513,683,1795,1107,61
683,536,512,624,1853,1109,80
744,536,512,415,2031,1140,281
761,505,543,316,2130,1140,322
761,458,590,296,2088,1200,364
745,438,633,274,2086,1041,496
744,468,611,293,2089,930,625
707,519,611,293,2089,924,625
694,549,628,291,2008,968,620
692,514,665,291,2008,968,625
691,466,680,281,2038,918,626
691,466,675,255,2069,913,628
690,467,635,279,2017,958,629
690,462,589,330,1971,976,631
690,456,582,343,1965,981,631
690,437,588,355,1966,621,631
710,434,592,311,1940,665,631
710,439,590,295,1956,573,631
708,426,607,265,1986,562,632
705,457,582,290,1955,578,635
692,511,490,382,1939,594,635
648,581,487,384,1940,594,655
589,640,487,384,1940,594,646
525,720,486,385,1939,595,622
539,733,486,385,1883,651,627
543,743,486,390,1661,873,629
636,696,530,393,1347,1187,629
636,611,526,482,1181,1353,629
636,565,473,516,1182,1417,629
636,494,536,523,1139,1445,608
584,546,536,523,765,1765,607
533,604,536,513,683,1795,650
473,683,536,512,624,1853,895
413,744,536,512,415,2031,809
396,761,505,543,316,2130,800
402,761,458,590,296,2088,892
462,745,438,633,274,2086,856
433,744,468,611,293,2089,729
419,707,519,611,293,2089,782
381,694,549,628,291,2008,813
395,692,514,665,291,2008,813
511,691,466,680,281,2038,815
555,691,466,675,255,2069,813
774,690,467,635,279,2017,815
787,690,462,589,330,1971,926
787,690,456,582,343,1965,927
787,690,437,588,355,1966,975
767,710,434,592,311,1940,1042
762,710,439,590,295,1956,1042
784,708,426,607,265,1986,1119
789,705,457,582,290,1955,1123
773,692,511,490,382,1939,1123
773,648,581,487,384,1940,1103
773,589,640,487,384,1940,1105
757,525,720,486,385,1939,1114
731,539,733,486,385,1883,1245
712,543,743,486,390,1661,1385
619,636,696,530,393,1347,1423
619,636,611,526,482,1181,1423
619,636,565,473,516,1182,1423
685,636,494,536,523,1139,1450
685,584,546,536,523,765,1519
678,533,604,536,513,683,1475
661,473,683,536,512,624,1211
663,413,744,536,512,415,1097
668,396,761,505,543,316,1069
693,402,761,458,590,296,937
626,462,745,438,633,274,841
626,433,744,468,611,293,839
675,419,707,519,611,293,786
681,381,694,549,628,291,755
673,395,692,514,665,291,750
595,511,691,466,680,281,747
551,555,691,466,675,255,747
332,774,690,467,635,279,744
319,787,690,462,589,330,631
327,787,690,456,582,343,630
368,787,690,437,588,355,582
369,767,710,434,592,311,515
367,762,710,439,590,295,515
343,784,708,426,607,265,437
311,789,705,457,582,290,430
286,773,692,511,490,382,430
260,773,648,581,487,384,430
260,773,589,640,487,384,448
260,757,525,720,486,385,454
259,731,539,733,486,385,369
293,712,543,743,486,390,460
293,619,636,696,530,393,430
316,619,636,611,526,482,431
316,619,636,565,473,516,553
250,685,636,494,536,523,526
285,685,584,546,536,523,513
396,678,533,604,536,513,513
443,661,473,683,536,512,513
487,663,413,744,536,512,512
488,668,396,761,505,543,512
517,693,402,761,458,590,620
540,626,462,745,438,633,620
540,626,433,744,468,611,628
491,675,419,707,519,611,628
485,681,381,694,549,628,644
492,673,395,692,514,665,676
822,595,511,691,466,680,680
822,551,555,691,466,675,732
822,332,774,690,467,635,756
822,319,787,690,462,589,771
814,327,787,690,456,582,775
773,368,787,690,437,588,776
770,369,767,710,434,592,776
779,367,762,710,439,590,776
813,343,784,708,426,607,776
812,311,789,705,457,582,776
812,286,773,692,511,490,776
812,260,773,648,581,487,776
812,260,773,589,640,487,764
930,260,757,525,720,486,749
1024,259,731,539,733,486,716
991,293,712,543,743,486,485
1016,293,619,636,696,530,477
1053,316,619,636,611,526,514
1053,316,619,636,565,473,410
1053,250,685,636,494,536,410
1018,285,685,584,546,536,354
907,396,678,533,604,536,354
858,443,661,473,683,536,354
1022,487,663,413,744,536,354
1062,488,668,396,761,505,410
1003,517,693,402,761,458,301
980,540,626,462,745,438,314
980,540,626,433,744,468,339
980,491,675,419,707,519,356
1190,485,681,381,694,549,360
1177,492,673,395,692,514,424
809,822,595,511,691,466,421
824,822,551,555,691,466,391
824,822,332,774,690,467,454
824,822,319,787,690,462,543
824,814,327,787,690,456,540
824,773,368,787,690,437,539
824,770,369,767,710,434,539
826,779,367,762,710,439,539
792,813,343,784,708,426,539
792,812,311,789,705,457,552
792,812,286,773,692,511,552
792,812,260,773,648,581,552
792,812,260,773,589,640,544
674,930,260,757,525,720,544
580,1024,259,731,539,733,526
579,991,293,712,543,743,587
554,1016,293,619,636,696,587
494,1053,316,619,636,611,549
494,1053,316,619,636,565,560
494,1053,250,685,636,494,603
510,1018,285,685,584,546,604
523,907,396,678,533,604,605
561,858,443,661,473,683,605
354,1022,487,663,413,744,605
323,1062,488,668,396,761,545
332,1003,517,693,402,761,544
392,980,540,626,462,745,531
400,980,540,626,433,744,498
400,980,491,675,419,707,481
190,1190,485,681,381,694,461
190,1177,492,673,395,692,365
265,809,822,595,511,691,364
254,824,822,551,555,691,342
326,824,822,332,774,690,255
326,824,822,319,787,690,151
384,824,814,327,787,690,150
384,824,773,368,787,690,150
384,824,770,369,767,710,150
373,826,779,367,762,710,228
373,792,813,343,784,708,258
373,792,812,311,789,705,246
373,792,812,286,773,692,326
406,792,812,260,773,648,326
730,792,812,260,773,589,326
731,674,930,260,757,525,326
731,580,1024,259,731,539,326
731,579,991,293,712,543,263
731,554,1016,293,619,636,263
731,494,1053,316,619,636,263
731,494,1053,316,619,636,236
731,494,1053,250,685,636,376
715,510,1018,285,685,584,486
702,523,907,396,678,533,491
664,561,858,443,661,473,534
660,354,1022,487,663,413,534
645,323,1062,488,668,396,598
635,332,1003,517,693,402,603
575,392,980,540,626,462,626
567,400,980,540,626,433,654
567,400,980,491,675,419,655
567,190,1190,485,681,381,1015
567,190,1177,492,673,395,1042
492,265,809,822,595,511,1138
567,254,824,822,551,555,1149
495,326,824,822,332,774,1164
546,326,824,822,319,787,1164
488,384,824,814,327,787,1164
489,384,824,773,368,787,1164
532,384,824,770,369,767,1164
579,373,826,779,367,762,1086
621,373,792,813,343,784,1056
647,373,792,812,311,789,1055
648,373,792,812,286,773,975
630,406,792,812,260,773,975
368,730,792,812,260,773,991
380,731,674,930,260,757,1045
411,731,580,1024,259,731,1107
554,731,579,991,293,712,1109
688,731,554,1016,293,619,1140
705,731,494,1053,316,619,1140
813,731,494,1053,316,619,1200
838,731,494,1053,250,685,1041
898,715,510,1018,285,685,930
899,702,523,907,396,678,924
899,664,561,858,443,661,968
899,660,354,1022,487,663,968
933,645,323,1062,488,668,918
946,635,332,1003,517,693,913
948,575,392,980,540,626,958
952,567,400,980,540,626,976
952,567,400,980,491,675,981
952,567,190,1190,485,681,621
952,567,190,1177,492,673,665
952,492,265,809,822,595,573
873,567,254,824,822,551,562
873,495,326,824,822,332,578
822,546,326,824,822,319,594
822,488,384,824,814,327,594
834,489,384,824,773,368,594
791,532,384,824,770,369,595
829,579,373,826,779,367,651
796,621,373,792,813,343,873
936,647,373,792,812,311,1187
944,648,373,792,812,286,1353
929,630,406,792,812,260,1417
867,368,730,792,812,260,1445
854,380,731,674,930,260,1765
823,411,731,580,1024,259,1795
748,554,731,579,991,293,1853
618,688,731,554,1016,293,2031
613,705,731,494,1053,316,2130
720,813,731,494,1053,316,2088
696,838,731,494,1053,250,2086
636,898,715,510,1018,285,2089
663,899,702,523,907,396,2089
667,899,664,561,858,443,2008
667,899,660,354,1022,487,2008
636,933,645,323,1062,488,2038
657,946,635,332,1003,517,2069
677,948,575,392,980,540,2017
691,952,567,400,980,540,1971
691,952,567,400,980,491,1965
691,952,567,190,1190,485,1966
693,952,567,190,1177,492,1940
693,952,492,265,809,822,1956
698,873,567,254,824,822,1986
700,873,495,326,824,822,1955
700,822,546,326,824,822,1939
705,822,488,384,824,814,1940
696,834,489,384,824,773,1940
696,791,532,384,824,770,1939
614,829,579,373,826,779,1883
614,796,621,373,792,813,1661
470,936,647,373,792,812,1347
469,944,648,373,792,812,1181
469,929,630,406,792,812,1182
481,867,368,730,792,812,1139
481,854,380,731,674,930,765
481,823,411,731,580,1024,683
413,748,554,731,579,991,624
415,618,688,731,554,1016,415
414,613,705,731,494,1053,316
221,720,813,731,494,1053,296
226,696,838,731,494,1053,274
226,636,898,715,510,1018,293
200,663,899,702,523,907,293
246,667,899,664,561,858,291
259,667,899,660,354,1022,291
312,636,933,645,323,1062,281
291,657,946,635,332,1003,255
420,677,948,575,392,980,279
695,691,952,567,400,980,330
816,691,952,567,400,980,343
847,691,952,567,190,1190,355
850,693,952,567,190,1177,311
850,693,952,492,265,809,295
864,698,873,567,254,824,265
980,700,873,495,326,824,290
1141,700,822,546,326,824,382
1136,705,822,488,384,824,384
1132,696,834,489,384,824,384
1132,696,791,532,384,824,385
1139,614,829,579,373,826,385
1158,614,796,621,373,792,390
1317,470,936,647,373,792,393
1478,469,944,648,373,792,482
1559,469,929,630,406,792,516
1617,481,867,368,730,792,523
1620,481,854,380,731,674,523
1625,481,823,411,731,580,513
1632,413,748,554,731,579,512
1633,415,618,688,731,554,512
1622,414,613,705,731,494,543
1600,221,720,813,731,494,590
1671,226,696,838,731,494,633
1671,226,636,898,715,510,611
1691,200,663,899,702,523,611
1641,246,667,899,664,561,628
1668,259,667,899,660,354,665
1615,312,636,933,645,323,680
1602,291,657,946,635,332,675
1451,420,677,948,575,392,635
1158,695,691,952,567,400,589
1037,816,691,952,567,400,582
1006,847,691,952,567,190,588
1001,850,693,952,567,190,592
1001,850,693,952,492,265,590
982,864,698,873,567,254,607
865,980,700,873,495,326,582
705,1141,700,822,546,326,490
705,1136,705,822,488,384,487
719,1132,696,834,489,384,487
727,1132,696,791,532,384,486
719,1139,614,829,579,373,486
691,1158,614,796,621,373,486
510,1317,470,936,647,373,530
341,1478,469,944,648,373,526
260,1559,469,929,630,406,473
199,1617,481,867,368,730,536
284,1620,481,854,380,731,536
293,1625,481,823,411,731,536
286,1632,413,748,554,731,536
279,1633,415,618,688,731,536
295,1622,414,613,705,731,505
295,1600,221,720,813,731,458
219,1671,226,696,838,731,438
219,1671,226,636,898,715,468
220,1691,200,663,899,702,519
248,1641,246,667,899,664,549
301,1668,259,667,899,660,514
302,1615,312,636,933,645,466
389,1602,291,657,946,635,466
389,1451,420,677,948,575,467
411,1158,695,691,952,567,462
433,1037,816,691,952,567,456
443,1006,847,691,952,567,437
511,1001,850,693,952,567,434
582,1001,850,693,952,492,439
584,982,864,698,873,567,426
700,865,980,700,873,495,457
710,705,1141,700,822,546,511
710,705,1136,705,822,488,581
696,719,1132,696,834,489,640
688,727,1132,696,791,532,720
686,719,1139,614,829,579,733
726,691,1158,614,796,621,743
754,510,1317,470,936,647,696
754,341,1478,469,944,648,611
754,260,1559,469,929,630,565
844,199,1617,481,867,368,494
807,284,1620,481,854,380,546
794,293,1625,481,823,411,604
934,286,1632,413,748,554,683
937,279,1633,415,618,688,744
921,295,1622,414,613,705,761
921,295,1600,221,720,813,761
920,219,1671,226,696,838,745
938,219,1671,226,636,898,744
916,220,1691,200,663,899,707
890,248,1641,246,667,899,694
797,301,1668,259,667,899,692
793,302,1615,312,636,933,691
706,389,1602,291,657,946,691
728,389,1451,420,677,948,690
706,411,1158,695,691,952,690
684,433,1037,816,691,952,690
675,443,1006,847,691,952,690
610,511,1001,850,693,952,710
539,582,1001,850,693,952,710
537,584,982,864,698,873,708
420,700,865,980,700,873,705
409,710,705,1141,700,822,692
410,710,705,1136,705,822,648
485,696,719,1132,696,834,589
563,688,727,1132,696,791,525
572,686,719,1139,614,829,539
555,726,691,1158,614,796,543
527,754,510,1317,470,936,636
655,754,341,1478,469,944,636
719,754,260,1559,469,929,636
645,844,199,1617,481,867,636
598,807,284,1620,481,854,584
597,794,293,1625,481,823,533
493,934,286,1632,413,748,473
503,937,279,1633,415,618,413
525,921,295,1622,414,613,396
525,921,295,1600,221,720,402
525,920,219,1671,226,696,462
507,938,219,1671,226,636,433
506,916,220,1691,200,663,419
504,890,248,1641,246,667,381
565,797,301,1668,259,667,395
595,793,302,1615,312,636,511
651,706,389,1602,291,657,555
673,728,389,1451,420,677,774
710,706,411,1158,695,691,787
780,684,433,1037,816,691,787
781,675,443,1006,847,691,787
778,610,511,1001,850,693,767
781,539,582,1001,850,693,762
781,537,584,982,864,698,784
782,420,700,865,980,700,789
782,409,710,705,1141,700,773
860,410,710,705,1136,705,773
785,485,696,719,1132,696,773
707,563,688,727,1132,696,757
698,572,686,719,1139,614,731
675,555,726,691,1158,614,712
675,527,754,510,1317,470,619
561,655,754,341,1478,469,619
497,719,754,260,1559,469,619
472,645,844,199,1617,481,685
468,598,807,284,1620,481,685
518,597,794,293,1625,481,678
482,493,934,286,1632,413,661
506,503,937,279,1633,415,663
542,525,921,295,1622,414,668
546,525,921,295,1600,221,693
551,525,920,219,1671,226,626
551,507,938,219,1671,226,626
551,506,916,220,1691,200,675
554,504,890,248,1641,246,681
579,565,797,301,1668,259,673
550,595,793,302,1615,312,595
494,651,706,389,1602,291,551
450,673,728,389,1451,420,332
438,710,706,411,1158,695,319
389,780,684,433,1037,816,327
409,781,675,443,1006,847,368
473,778,610,511,1001,850,369
470,781,539,582,1001,850,367
591,781,537,584,982,864,343
594,782,420,700,865,980,311
594,782,409,710,705,1141,286
523,860,410,710,705,1136,260
557,785,485,696,719,1132,260
590,707,563,688,727,1132,260
591,698,572,686,719,1139,259
607,675,555,726,691,1158,293
624,675,527,754,510,1317,293
756,561,655,754,341,1478,316
756,497,719,754,260,1559,316
756,472,645,844,199,1617,250
756,468,598,807,284,1620,285
769,518,597,794,293,1625,396
809,482,493,934,286,1632,443
997,506,503,937,279,1633,487
940,542,525,921,295,1622,488
936,546,525,921,295,1600,517
931,551,525,920,219,1671,540
938,551,507,938,219,1671,540
947,551,506,916,220,1691,491
944,554,504,890,248,1641,485
858,579,565,797,301,1668,492
857,550,595,793,302,1615,822
857,494,651,706,389,1602,822
857,450,673,728,389,1451,822
832,438,710,706,411,1158,822
811,389,780,684,433,1037,814
789,409,781,675,443,1006,773
725,473,778,610,511,1001,770
725,470,781,539,582,1001,779
607,591,781,537,584,982,813
603,594,782,420,700,865,812
609,594,782,409,710,705,812
610,523,860,410,710,705,812
618,557,785,485,696,719,812
585,590,707,563,688,727,930
584,591,698,572,686,719,1024
568,607,675,555,726,691,991
551,624,675,527,754,510,1016
405,756,561,655,754,341,1053
486,756,497,719,754,260,1053
717,756,472,645,844,199,1053
717,756,468,598,807,284,1018
896,769,518,597,794,293,907
883,809,482,493,934,286,858
667,997,506,503,937,279,1022
887,940,542,525,921,295,1062
920,936,546,525,921,295,1003
1176,931,551,525,920,219,980
1208,938,551,507,938,219,980
1211,947,551,506,916,220,980
1219,944,554,504,890,248,1190
1328,858,579,565,797,301,1177
1364,857,550,595,793,302,809
1402,857,494,651,706,389,824
1415,857,450,673,728,389,824
1415,832,438,710,706,411,824
1415,811,389,780,684,433,824
1415,789,409,781,675,443,824
1415,725,473,778,610,511,824
1415,725,470,781,539,582,826
1412,607,591,781,537,584,792
1562,603,594,782,420,700,792
1588,609,594,782,409,710,792
1596,610,523,860,410,710,792
1758,618,557,785,485,696,792
1816,585,590,707,563,688,674
1837,584,591,698,572,686,580
1971,568,607,675,555,726,579
1971,551,624,675,527,754,554
1971,405,756,561,655,754,494
1934,486,756,497,719,754,494
1703,717,756,472,645,844,494
1703,717,756,468,598,807,510
1461,896,769,518,597,794,523
1434,883,809,482,493,934,561
1425,667,997,506,503,937,354
1209,887,940,542,525,921,323
1205,920,936,546,525,921,332
949,1176,931,551,525,920,392
910,1208,938,551,507,938,400
898,1211,947,551,506,916,400
890,1219,944,554,504,890,190
781,1328,858,579,565,797,190
745,1364,857,550,595,793,265
707,1402,857,494,651,706,254
694,1415,857,450,673,728,326
694,1415,832,438,710,706,326
807,1415,811,389,780,684,384
967,1415,789,409,781,675,384
1123,1415,725,473,778,610,384
1123,1415,725,470,781,539,373
1123,1412,607,591,781,537,373
973,1562,603,594,782,420,373
941,1588,609,594,782,409,373
924,1596,610,523,860,410,406
820,1758,618,557,785,485,730
774,1816,585,590,707,563,731
754,1837,584,591,698,572,731
620,1971,568,607,675,555,731
620,1971,551,624,675,527,731
620,1971,405,756,561,655,731
678,1934,486,756,497,719,731
793,1703,717,756,472,645,731
794,1703,717,756,468,598,715
799,1461,896,769,518,597,702
799,1434,883,809,482,493,664
987,1425,667,997,506,503,660
982,1209,887,940,542,525,645
953,1205,920,936,546,525,635
953,949,1176,931,551,525,575
953,910,1208,938,551,507,567
953,898,1211,947,551,506,567
963,890,1219,944,554,504,567
963,781,1328,858,579,565,567
963,745,1364,857,550,595,492
966,707,1402,857,494,651,567
1150,694,1415,857,450,673,495
1162,694,1415,832,438,710,546
1050,807,1415,811,389,780,488
917,967,1415,789,409,781,489
800,1123,1415,725,473,778,532
800,1123,1415,725,470,781,579
802,1123,1412,607,591,781,621
802,973,1562,603,594,782,647
805,941,1588,609,594,782,648
805,924,1596,610,523,860,630
723,820,1758,618,557,785,368
713,774,1816,585,590,707,380
910,754,1837,584,591,698,411
912,620,1971,568,607,675,554
1092,620,1971,551,624,675,688
1102,620,1971,405,756,561,705
1062,678,1934,486,756,497,813
947,793,1703,717,756,472,838
946,794,1703,717,756,468,898
993,799,1461,896,769,518,899
993,799,1434,883,809,482,899
805,987,1425,667,997,506,899
979,982,1209,887,940,542,933
1110,953,1205,920,936,546,946
1216,953,949,1176,931,551,948
1221,953,910,1208,938,551,952
1221,953,898,1211,947,551,952
1211,963,890,1219,944,554,952
1211,963,781,1328,858,579,952
1259,963,745,1364,857,550,952
1263,966,707,1402,857,494,873
1079,1150,694,1415,857,450,873
1160,1162,694,1415,832,438,822
1174,1050,807,1415,811,389,822
1147,917,967,1415,789,409,834
1108,800,1123,1415,725,473,791
1108,800,1123,1415,725,470,829
1137,802,1123,1412,607,591,796
1137,802,973,1562,603,594,936
1147,805,941,1588,609,594,944
1147,805,924,1596,610,523,929
1133,723,820,1758,618,557,867
1138,713,774,1816,585,590,854
941,910,754,1837,584,591,823
1098,912,620,1971,568,607,748
952,1092,620,1971,551,624,618
1081,1102,620,1971,405,756,613
1073,1062,678,1934,486,756,720
1128,947,793,1703,717,756,696
1134,946,794,1703,717,756,636
1205,993,799,1461,896,769,663
1292,993,799,1434,883,809,667
1391,805,987,1425,667,997,667
1271,979,982,1209,887,940,636
1161,1110,953,1205,920,936,657
1055,1216,953,949,1176,931,677
1050,1221,953,910,1208,938,691
1195,1221,953,898,1211,947,691
1247,1211,963,890,1219,944,691
1252,1211,963,781,1328,858,693
1231,1259,963,745,1364,857,693
1226,1263,966,707,1402,857,698
1235,1079,1150,694,1415,857,700
1142,1160,1162,694,1415,832,700
1159,1174,1050,807,1415,811,705
1172,1147,917,967,1415,789,696
1242,1108,800,1123,1415,725,696
1354,1108,800,1123,1415,725,614
1467,1137,802,1123,1412,607,614
1467,1137,802,973,1562,603,470
1550,1147,805,941,1588,609,469
1616,1147,805,924,1596,610,469
