Average Fitness 	  Best Individual
9521827.547947282	 6.581671257296719
18536.040404706055	 6.581671257296719
1186.524786700373	 6.581671257296719
978.1659576862778	 6.537776381680265
1569.9228392338441	 6.537776381680265
517.5514609564684	 6.492545478321389
390.89018352644086	 6.492545478321389
255.98357700938377	 6.492545478321389
122.21085642768787	 6.352478437656043
209.41308290646285	 6.352478437656043
536.2250829113093	 6.208452294965485
986.4127179648381	 6.208452294965485
523.8170843758656	 6.208452294965485
28.275130427856375	 6.208452294965485
1129.564527439549	 6.178616796697969
364.5546190551093	 5.673293762486273
1966.8486230607687	 5.658663114567533
1375.5864772103564	 5.658663114567533
1368.4045827361783	 5.658663114567533
3450.5602182696502	 5.658663114567533
2706.3730398379444	 5.657263957295221
1370.5358815875863	 5.657263957295221
1363.7065225234273	 5.657263957295221
2970.180329616707	 5.657263957295221
1937.3363190963628	 5.6377325810746
2082.3362910845362	 5.600497389264986
2295.0738059501095	 5.600497389264986
2993.0172527621526	 5.600497389264986
2522.5597450650016	 5.600497389264986
3365.201538890042	 5.600497389264986
5985.945008793987	 5.600497389264986
3405.1780449634857	 5.600497389264986
3875.910807909553	 5.485970306745168
1363.0213086813435	 5.485970306745168
2285.9196543644193	 5.485970306745168
814.7642521111795	 5.485970306745168
1805.4968803691513	 5.485970306745168
4631.109388340211	 5.485970306745168
8124.866179478267	 5.485970306745168
1846.1309384349688	 5.265576495319932
6125.656122412757	 5.265576495319932
2356.2708186229747	 5.265576495319932
7674.653719875155	 5.265576495319932
11367.93280426646	 5.204539494779349
1661129.6109018722	 5.204539494779349
11020.72072956291	 5.204539494779349
4856.450266569408	 5.204539494779349
8128.669676361202	 5.204539494779349
2672.827479593368	 5.204539494779349
7552.584441965403	 5.204539494779349
