Average Fitness 	  Best Individual
NaN	 508.1816479823384
Infinity	 804.9150667892134
Infinity	 804.791526745304
1122.3657325556817	 771.6397775473791
Infinity	 804.791526745304
1325.399389081575	 804.791526745304
803.3864734443463	 772.6109038305885
805.9001479167141	 771.6442689128063
800.477718187492	 771.6397775473791
790.884567840552	 771.6876478629049
1281.7117937760108	 771.7229105067079
788.4219099249922	 771.4758802499485
784.0630093886161	 770.6849638058682
942.9001538265	 770.6538767941533
971.7699955628257	 770.6538767941533
969.6418957134514	 770.6538767941533
201113.39113124632	 770.6538767941533
938.1695472855084	 770.6538767941533
201465.9608317324	 770.6538767941533
946.9060629876782	 770.6538767941533
946.0161956013702	 770.6538767941533
951.9829606702044	 770.6538767941533
1271.0626945340205	 770.6538767941533
959.7684038806844	 770.6538767941533
201286.809650774	 770.6538767941533
800.7110140154035	 734.5015509274269
938.295762321859	 734.5015509274269
1283.8699679229562	 770.6538767941533
955.3000871288074	 770.6538767941533
930.0207082476111	 770.6538767941533
936.0062049943288	 748.8513569702188
1117.7461717442015	 750.5886899504427
774.5670834199748	 748.8513569702188
773.8198645486773	 717.218972881291
752.2202252744438	 717.218972881291
723.7411384008446	 717.218972881291
727.8808719355019	 694.8922962676512
687.7973025926207	 558.2110537575255
1024.9570498784972	 558.2110537575255
1.6925187426319428E7	 557.7389490509893
971.8061114497966	 557.7389490509893
642.6212273645525	 557.7389490509893
859.1196467038474	 557.7389490509893
1.6924785495277055E7	 557.7389490509893
1.692459662486475E7	 557.7389490509893
880.807358973119	 557.7389490509893
635.1625195067126	 557.7389490509893
595.7585845110091	 557.7389490509893
1125.843896881277	 557.7389490509893
634.0373734424829	 557.7389490509893
